"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,331.0,190.0,141.0,73.0,22.0,51.0,194.0,127.0,67.0,10520.0,4153.0,6367.0,8813.0,2912.0,5901.0,9444.0,3139.0,6305.0,2625.0,804.0,1449.0,266474.0,125992.0,189432.0,2.0,0.0,17.0
3,166.0,361.0,202.0,159.0,84.0,32.0,52.0,237.0,155.0,82.0,10451.0,4087.0,6364.0,6739.0,2239.0,4500.0,9400.0,3110.0,6290.0,3082.0,1094.0,1895.0,264252.0,65602.0,188311.0,2.0,0.0,17.0
5,166.0,305.0,149.0,156.0,93.0,28.0,65.0,167.0,86.0,81.0,10578.0,4149.0,6429.0,5966.0,1753.0,4213.0,9495.0,3140.0,6355.0,2728.0,1007.0,1552.0,274508.0,52832.0,195044.0,2.0,0.0,17.0
7,166.0,474.0,252.0,222.0,103.0,38.0,65.0,268.0,172.0,96.0,10638.0,4206.0,6432.0,5701.0,1734.0,3967.0,9626.0,3256.0,6370.0,3739.0,1191.0,2160.0,273829.0,51670.0,194001.0,2.0,0.0,17.0
9,166.0,290.0,196.0,94.0,94.0,29.0,65.0,209.0,129.0,80.0,10531.0,4164.0,6367.0,6810.0,2345.0,4465.0,9495.0,3190.0,6305.0,2914.0,1005.0,1755.0,266867.0,69922.0,188501.0,2.0,0.0,17.0
11,166.0,363.0,203.0,160.0,14.0,14.0,0.0,165.0,133.0,32.0,10597.0,4168.0,6429.0,5786.0,1789.0,3997.0,9565.0,3209.0,6356.0,3141.0,647.0,1608.0,272974.0,53180.0,193844.0,2.0,0.0,17.0
13,166.0,411.0,204.0,207.0,146.0,30.0,116.0,275.0,130.0,145.0,10582.0,4153.0,6429.0,6794.0,2248.0,4546.0,9497.0,3139.0,6358.0,3203.0,1184.0,1929.0,265315.0,67934.0,188984.0,2.0,0.0,17.0
15,166.0,379.0,217.0,162.0,95.0,30.0,65.0,215.0,134.0,81.0,10535.0,4109.0,6426.0,7129.0,2340.0,4789.0,9437.0,3144.0,6293.0,3031.0,1093.0,1857.0,266681.0,69754.0,188294.0,2.0,0.0,17.0
17,166.0,283.0,186.0,97.0,23.0,23.0,0.0,148.0,118.0,30.0,10555.0,4188.0,6367.0,5616.0,1830.0,3786.0,9594.0,3239.0,6355.0,2719.0,684.0,1435.0,272748.0,52977.0,192626.0,2.0,0.0,17.0
19,166.0,315.0,158.0,157.0,78.0,13.0,65.0,189.0,108.0,81.0,10497.0,4133.0,6364.0,8930.0,2978.0,5952.0,9457.0,3167.0,6290.0,2669.0,997.0,1611.0,259144.0,126065.0,183057.0,2.0,0.0,17.0
21,166.0,319.0,157.0,162.0,63.0,12.0,51.0,177.0,96.0,81.0,10499.0,4135.0,6364.0,5706.0,1738.0,3968.0,9541.0,3198.0,6343.0,2680.0,807.0,1435.0,267562.0,52025.0,188681.0,2.0,0.0,17.0
23,166.0,311.0,116.0,195.0,75.0,10.0,65.0,169.0,89.0,80.0,10481.0,4114.0,6367.0,6954.0,2258.0,4696.0,9413.0,3058.0,6355.0,2459.0,811.0,1316.0,261165.0,71055.0,185178.0,2.0,0.0,17.0
25,166.0,400.0,240.0,160.0,24.0,24.0,0.0,195.0,165.0,30.0,10580.0,4151.0,6429.0,5957.0,1756.0,4201.0,9533.0,3177.0,6356.0,3084.0,684.0,1633.0,264616.0,54152.0,186432.0,2.0,0.0,17.0
27,166.0,441.0,220.0,221.0,100.0,35.0,65.0,246.0,150.0,96.0,10488.0,4124.0,6364.0,5730.0,1798.0,3932.0,9451.0,3159.0,6292.0,3133.0,1005.0,1813.0,263329.0,50735.0,185732.0,2.0,0.0,17.0
29,166.0,255.0,160.0,95.0,74.0,24.0,50.0,208.0,128.0,80.0,10646.0,4214.0,6432.0,6973.0,2327.0,4646.0,9572.0,3202.0,6370.0,2635.0,855.0,1613.0,276836.0,70668.0,195024.0,2.0,0.0,17.0
2,166.0,300.0,202.0,98.0,28.0,28.0,0.0,183.0,138.0,45.0,10522.0,4155.0,6367.0,8727.0,2919.0,5808.0,9461.0,3156.0,6305.0,2759.0,848.0,1660.0,270112.0,130915.0,192244.0,2.0,0.0,17.0
4,166.0,208.0,179.0,29.0,14.0,14.0,0.0,156.0,141.0,15.0,10505.0,4138.0,6367.0,5947.0,1835.0,4112.0,9476.0,3121.0,6355.0,2204.0,530.0,1301.0,268286.0,55401.0,188831.0,2.0,0.0,17.0
6,166.0,282.0,137.0,145.0,74.0,9.0,65.0,164.0,84.0,80.0,10493.0,4129.0,6364.0,6072.0,1910.0,4162.0,9478.0,3188.0,6290.0,2826.0,913.0,1481.0,279794.0,55637.0,198014.0,2.0,0.0,17.0
8,166.0,248.0,156.0,92.0,70.0,20.0,50.0,169.0,103.0,66.0,10593.0,4164.0,6429.0,7295.0,2441.0,4854.0,9571.0,3215.0,6356.0,2225.0,803.0,1385.0,267111.0,72390.0,188560.0,2.0,0.0,17.0
10,166.0,329.0,109.0,220.0,95.0,30.0,65.0,160.0,78.0,82.0,10488.0,4124.0,6364.0,8965.0,2962.0,6003.0,9435.0,3144.0,6291.0,2656.0,1032.0,1518.0,273383.0,136915.0,195165.0,2.0,0.0,17.0
12,166.0,321.0,179.0,142.0,81.0,31.0,50.0,206.0,126.0,80.0,10492.0,4125.0,6367.0,6762.0,2299.0,4463.0,9459.0,3154.0,6305.0,2934.0,865.0,1651.0,268898.0,68571.0,190340.0,2.0,0.0,17.0
14,166.0,347.0,200.0,147.0,77.0,26.0,51.0,208.0,128.0,80.0,10655.0,4223.0,6432.0,7233.0,2458.0,4775.0,9703.0,3283.0,6420.0,2650.0,854.0,1558.0,276667.0,74949.0,198231.0,2.0,0.0,17.0
16,166.0,199.0,122.0,77.0,0.0,0.0,0.0,88.0,73.0,15.0,10531.0,4164.0,6367.0,5924.0,1892.0,4032.0,9604.0,3249.0,6355.0,1820.0,508.0,1003.0,270560.0,53837.0,192403.0,2.0,0.0,17.0
18,166.0,143.0,78.0,65.0,0.0,0.0,0.0,62.0,47.0,15.0,10494.0,4127.0,6367.0,9040.0,2971.0,6069.0,9434.0,3129.0,6305.0,1425.0,652.0,924.0,264841.0,127142.0,186863.0,2.0,0.0,17.0
20,166.0,520.0,245.0,275.0,174.0,44.0,130.0,299.0,152.0,147.0,10484.0,4120.0,6364.0,8883.0,2997.0,5886.0,9495.0,3204.0,6291.0,3979.0,1541.0,2339.0,266739.0,129436.0,189308.0,2.0,0.0,17.0
22,166.0,288.0,211.0,77.0,8.0,8.0,0.0,149.0,134.0,15.0,10591.0,4162.0,6429.0,5707.0,1792.0,3915.0,9445.0,3140.0,6305.0,2644.0,695.0,1465.0,261097.0,50656.0,183588.0,2.0,0.0,17.0
24,166.0,314.0,157.0,157.0,28.0,28.0,0.0,144.0,113.0,31.0,10593.0,4164.0,6429.0,6823.0,2307.0,4516.0,9526.0,3171.0,6355.0,2675.0,800.0,1527.0,266819.0,67618.0,189672.0,2.0,0.0,17.0
26,166.0,302.0,157.0,145.0,75.0,24.0,51.0,187.0,107.0,80.0,10486.0,4122.0,6364.0,5702.0,1684.0,4018.0,9398.0,3106.0,6292.0,2378.0,880.0,1439.0,267137.0,51414.0,187576.0,2.0,0.0,17.0
28,166.0,220.0,123.0,97.0,22.0,22.0,0.0,124.0,94.0,30.0,10629.0,4197.0,6432.0,9022.0,2992.0,6030.0,9520.0,3150.0,6370.0,2175.0,616.0,1221.0,269556.0,139353.0,190070.0,2.0,0.0,17.0
30,166.0,282.0,177.0,105.0,28.0,28.0,0.0,153.0,123.0,30.0,10602.0,4173.0,6429.0,6036.0,1895.0,4141.0,9574.0,3219.0,6355.0,2434.0,741.0,1451.0,267695.0,54734.0,189196.0,2.0,0.0,17.0
