"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,7666.0,2246.0,5420.0,5383.0,736.0,4647.0,6180.0,1405.0,4775.0,10887.0,4387.0,6500.0,8570.0,2333.0,6237.0,10168.0,3668.0,6500.0,261936.0,121377.0,139084.0,1045119.0,166306.0,677891.0,1.0,0.0,17.0
2,166.0,7361.0,2216.0,5145.0,4995.0,762.0,4233.0,5812.0,1452.0,4360.0,10900.0,4400.0,6500.0,8688.0,2404.0,6284.0,10261.0,3761.0,6500.0,389872.0,122192.0,141463.0,1065155.0,164662.0,688589.0,1.0,0.0,17.0
3,166.0,7751.0,2293.0,5458.0,5213.0,722.0,4491.0,6126.0,1481.0,4645.0,10900.0,4400.0,6500.0,8686.0,2387.0,6299.0,10227.0,3727.0,6500.0,339888.0,125286.0,145653.0,1074711.0,168820.0,694138.0,1.0,0.0,17.0
4,166.0,7281.0,2134.0,5147.0,4869.0,663.0,4206.0,5720.0,1374.0,4346.0,10900.0,4400.0,6500.0,8547.0,2324.0,6223.0,10204.0,3704.0,6500.0,366578.0,115190.0,134520.0,1057991.0,161819.0,681821.0,1.0,0.0,17.0
5,166.0,7935.0,2382.0,5553.0,5506.0,736.0,4770.0,6442.0,1500.0,4942.0,10900.0,4400.0,6500.0,8508.0,2238.0,6270.0,10135.0,3635.0,6500.0,255599.0,118155.0,136723.0,1031786.0,163240.0,666945.0,1.0,0.0,17.0
6,166.0,7402.0,2109.0,5293.0,4908.0,676.0,4232.0,5708.0,1334.0,4374.0,10885.0,4385.0,6500.0,8707.0,2418.0,6289.0,10194.0,3694.0,6500.0,351391.0,129421.0,150107.0,1045717.0,169803.0,678895.0,1.0,0.0,17.0
7,166.0,7404.0,2047.0,5357.0,4852.0,624.0,4228.0,5654.0,1282.0,4372.0,10900.0,4400.0,6500.0,8679.0,2421.0,6258.0,10225.0,3725.0,6500.0,307592.0,112498.0,130282.0,1072705.0,168451.0,693677.0,1.0,0.0,17.0
8,166.0,7046.0,1906.0,5140.0,4565.0,594.0,3971.0,5304.0,1217.0,4087.0,10876.0,4376.0,6500.0,8429.0,2233.0,6196.0,10135.0,3635.0,6500.0,327240.0,103480.0,119818.0,1014873.0,154087.0,656424.0,1.0,0.0,17.0
9,166.0,7131.0,2037.0,5094.0,4831.0,654.0,4177.0,5593.0,1273.0,4320.0,10900.0,4400.0,6500.0,8663.0,2402.0,6261.0,10222.0,3722.0,6500.0,328757.0,100438.0,116940.0,1048075.0,165111.0,677531.0,1.0,0.0,17.0
10,166.0,7034.0,2036.0,4998.0,4702.0,668.0,4034.0,5451.0,1302.0,4149.0,10900.0,4400.0,6500.0,8646.0,2322.0,6324.0,10148.0,3648.0,6500.0,443426.0,124062.0,143461.0,1037684.0,162733.0,673496.0,1.0,0.0,17.0
