"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1571623652,5.14,1,50,23.34,72.09,500,0,7.5,515,1
3,1571649268,5.14,1,50,23.34,72.09,500,0,7.5,515,1
5,1571692428,5.14,1,50,23.34,72.09,500,0,7.5,515,1
7,1571720352,5.14,1,50,23.34,72.09,500,0,7.5,515,1
9,1571744279,5.14,1,50,23.34,72.09,500,0,7.5,515,1
2,1571623749,5.14,1,50,23.34,72.09,500,0,7.5,515,1
4,1571654791,5.14,1,50,23.34,72.09,500,0,7.5,515,1
6,1571675073,5.14,1,50,23.34,72.09,500,0,7.5,515,1
8,1571706158,5.14,1,50,23.34,72.09,500,0,7.5,515,1
10,1571729043,5.14,1,50,23.34,72.09,500,0,7.5,515,1
