"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1739427760,5.14,1,19,23.34,72.09,500,2,7.5,515,1
3,1739439170,5.14,1,19,23.34,72.09,500,2,7.5,515,1
5,1739444091,5.14,1,19,23.34,72.09,500,2,7.5,515,1
7,1739447757,5.14,1,19,23.34,72.09,500,2,7.5,515,1
9,1739451538,5.14,1,19,23.34,72.09,500,2,7.5,515,1
2,1739427776,5.14,1,19,23.34,72.09,500,2,7.5,515,1
4,1739438732,5.14,1,19,23.34,72.09,500,2,7.5,515,1
6,1739445576,5.14,1,19,23.34,72.09,500,2,7.5,515,1
8,1739449319,5.14,1,19,23.34,72.09,500,2,7.5,515,1
10,1739452303,5.14,1,19,23.34,72.09,500,2,7.5,515,1
