"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1744370501,5.14,1,19,23.34,72.09,500,2,7.5,515,1
3,1744388819,5.14,1,19,23.34,72.09,500,2,7.5,515,3
5,1744389726,5.14,1,19,23.34,72.09,500,2,7.5,515,2
7,1744391226,5.14,1,19,23.34,72.09,500,2,7.5,515,1
9,1744397417,5.14,1,19,23.34,72.09,500,2,7.5,515,3
11,1744397886,5.14,1,19,23.34,72.09,500,2,7.5,515,2
13,1744398573,5.14,1,19,23.34,72.09,500,2,7.5,515,1
15,1744402331,5.14,1,19,23.34,72.09,500,2,7.5,515,3
17,1744402994,5.14,1,19,23.34,72.09,500,2,7.5,515,2
19,1744403713,5.14,1,19,23.34,72.09,500,2,7.5,515,1
21,1744407332,5.14,1,19,23.34,72.09,500,2,7.5,515,3
23,1744407879,5.14,1,19,23.34,72.09,500,2,7.5,515,2
25,1744408797,5.14,1,19,23.34,72.09,500,2,7.5,515,1
27,1744412410,5.14,1,19,23.34,72.09,500,2,7.5,515,3
29,1744412863,5.14,1,19,23.34,72.09,500,2,7.5,515,2
31,1744413801,5.14,1,19,23.34,72.09,500,2,7.5,515,1
33,1744416348,5.14,1,19,23.34,72.09,500,2,7.5,515,3
35,1744416660,5.14,1,19,23.34,72.09,500,2,7.5,515,2
37,1744417691,5.14,1,19,23.34,72.09,500,2,7.5,515,1
39,1744421035,5.14,1,19,23.34,72.09,500,2,7.5,515,3
41,1744421378,5.14,1,19,23.34,72.09,500,2,7.5,515,2
43,1744422003,5.14,1,19,23.34,72.09,500,2,7.5,515,1
45,1744425441,5.14,1,19,23.34,72.09,500,2,7.5,515,3
47,1744425800,5.14,1,19,23.34,72.09,500,2,7.5,515,2
49,1744426447,5.14,1,19,23.34,72.09,500,2,7.5,515,1
51,1744432658,5.14,1,19,23.34,72.09,500,2,7.5,515,3
53,1744433001,5.14,1,19,23.34,72.09,500,2,7.5,515,2
55,1744433626,5.14,1,19,23.34,72.09,500,2,7.5,515,1
57,1744439041,5.14,1,19,23.34,72.09,500,2,7.5,515,3
59,1744439432,5.14,1,19,23.34,72.09,500,2,7.5,515,2
61,1744439947,5.14,1,19,23.34,72.09,500,2,7.5,515,1
63,1744443947,5.14,1,19,23.34,72.09,500,2,7.5,515,3
65,1744444369,5.14,1,19,23.34,72.09,500,2,7.5,515,2
67,1744445088,5.14,1,19,23.34,72.09,500,2,7.5,515,1
69,1744448197,5.14,1,19,23.34,72.09,500,2,7.5,515,3
71,1744448572,5.14,1,19,23.34,72.09,500,2,7.5,515,2
73,1744449275,5.14,1,19,23.34,72.09,500,2,7.5,515,1
75,1744453618,5.14,1,19,23.34,72.09,500,2,7.5,515,3
77,1744453962,5.14,1,19,23.34,72.09,500,2,7.5,515,2
79,1744454587,5.14,1,19,23.34,72.09,500,2,7.5,515,1
81,1744457973,5.14,1,19,23.34,72.09,500,2,7.5,515,3
83,1744458363,5.14,1,19,23.34,72.09,500,2,7.5,515,2
85,1744458926,5.14,1,19,23.34,72.09,500,2,7.5,515,1
87,1744466269,5.14,1,19,23.34,72.09,500,2,7.5,515,3
89,1744466659,5.14,1,19,23.34,72.09,500,2,7.5,515,2
91,1744467253,5.14,1,19,23.34,72.09,500,2,7.5,515,1
93,1744471222,5.14,1,19,23.34,72.09,500,2,7.5,515,3
95,1744471597,5.14,1,19,23.34,72.09,500,2,7.5,515,2
97,1744472409,5.14,1,19,23.34,72.09,500,2,7.5,515,1
99,1744475706,5.14,1,19,23.34,72.09,500,2,7.5,515,3
101,1744476096,5.14,1,19,23.34,72.09,500,2,7.5,515,2
103,1744476862,5.14,1,19,23.34,72.09,500,2,7.5,515,1
105,1744480143,5.14,1,19,23.34,72.09,500,2,7.5,515,3
107,1744480580,5.14,1,19,23.34,72.09,500,2,7.5,515,2
109,1744481205,5.14,1,19,23.34,72.09,500,2,7.5,515,1
111,1744484330,5.14,1,19,23.34,72.09,500,2,7.5,515,3
113,1744484736,5.14,1,19,23.34,72.09,500,2,7.5,515,2
115,1744485408,5.14,1,19,23.34,72.09,500,2,7.5,515,1
117,1744488020,5.14,1,19,23.34,72.09,500,2,7.5,515,3
119,1744488410,5.14,1,19,23.34,72.09,500,2,7.5,515,2
121,1744489098,5.14,1,19,23.34,72.09,500,2,7.5,515,1
123,1744492082,5.14,1,19,23.34,72.09,500,2,7.5,515,3
125,1744492410,5.14,1,19,23.34,72.09,500,2,7.5,515,2
127,1744493191,5.14,1,19,23.34,72.09,500,2,7.5,515,1
129,1744496878,5.14,1,19,23.34,72.09,500,2,7.5,515,3
131,1744497222,5.14,1,19,23.34,72.09,500,2,7.5,515,2
133,1744498144,5.14,1,19,23.34,72.09,500,2,7.5,515,1
135,1744502503,5.14,1,19,23.34,72.09,500,2,7.5,515,3
137,1744502862,5.14,1,19,23.34,72.09,500,2,7.5,515,2
139,1744503518,5.14,1,19,23.34,72.09,500,2,7.5,515,1
141,1744506753,5.14,1,19,23.34,72.09,500,2,7.5,515,3
143,1744507237,5.14,1,19,23.34,72.09,500,2,7.5,515,2
145,1744507862,5.14,1,19,23.34,72.09,500,2,7.5,515,1
147,1744510955,5.14,1,19,23.34,72.09,500,2,7.5,515,3
149,1744511315,5.14,1,19,23.34,72.09,500,2,7.5,515,2
151,1744512018,5.14,1,19,23.34,72.09,500,2,7.5,515,1
153,1744515330,5.14,1,19,23.34,72.09,500,2,7.5,515,3
155,1744515643,5.14,1,19,23.34,72.09,500,2,7.5,515,2
157,1744516392,5.14,1,19,23.34,72.09,500,2,7.5,515,1
159,1744520368,5.14,1,19,23.34,72.09,500,2,7.5,515,3
161,1744520774,5.14,1,19,23.34,72.09,500,2,7.5,515,2
163,1744521602,5.14,1,19,23.34,72.09,500,2,7.5,515,1
165,1744524649,5.14,1,19,23.34,72.09,500,2,7.5,515,3
167,1744524993,5.14,1,19,23.34,72.09,500,2,7.5,515,2
169,1744525680,5.14,1,19,23.34,72.09,500,2,7.5,515,1
171,1744528211,5.14,1,19,23.34,72.09,500,2,7.5,515,3
173,1744528508,5.14,1,19,23.34,72.09,500,2,7.5,515,2
175,1744529227,5.14,1,19,23.34,72.09,500,2,7.5,515,1
177,1744533476,5.14,1,19,23.34,72.09,500,2,7.5,515,3
179,1744533976,5.14,1,19,23.34,72.09,500,2,7.5,515,2
181,1744534883,5.14,1,19,23.34,72.09,500,2,7.5,515,1
183,1744538601,5.14,1,19,23.34,72.09,500,2,7.5,515,3
185,1744539023,5.14,1,19,23.34,72.09,500,2,7.5,515,2
187,1744539835,5.14,1,19,23.34,72.09,500,2,7.5,515,1
189,1744543726,5.14,1,19,23.34,72.09,500,2,7.5,515,3
191,1744544132,5.14,1,19,23.34,72.09,500,2,7.5,515,2
193,1744544851,5.14,1,19,23.34,72.09,500,2,7.5,515,1
195,1744549356,5.14,1,19,23.34,72.09,500,2,7.5,515,3
197,1744549934,5.14,1,19,23.34,72.09,500,2,7.5,515,2
199,1744550778,5.14,1,19,23.34,72.09,500,2,7.5,515,1
201,1744554621,5.14,1,19,23.34,72.09,500,2,7.5,515,3
203,1744555137,5.14,1,19,23.34,72.09,500,2,7.5,515,2
205,1744556199,5.14,1,19,23.34,72.09,500,2,7.5,515,1
207,1744561543,5.14,1,19,23.34,72.09,500,2,7.5,515,3
209,1744561949,5.14,1,19,23.34,72.09,500,2,7.5,515,2
211,1744562543,5.14,1,19,23.34,72.09,500,2,7.5,515,1
213,1744567214,5.14,1,19,23.34,72.09,500,2,7.5,515,3
215,1744567745,5.14,1,19,23.34,72.09,500,2,7.5,515,2
217,1744568448,5.14,1,19,23.34,72.09,500,2,7.5,515,1
219,1744573182,5.14,1,19,23.34,72.09,500,2,7.5,515,3
221,1744573495,5.14,1,19,23.34,72.09,500,2,7.5,515,2
223,1744574214,5.14,1,19,23.34,72.09,500,2,7.5,515,1
225,1744578469,5.14,1,19,23.34,72.09,500,2,7.5,515,3
227,1744578985,5.14,1,19,23.34,72.09,500,2,7.5,515,2
229,1744580360,5.14,1,19,23.34,72.09,500,2,7.5,515,1
231,1744583875,5.14,1,19,23.34,72.09,500,2,7.5,515,3
233,1744584219,5.14,1,19,23.34,72.09,500,2,7.5,515,2
235,1744585047,5.14,1,19,23.34,72.09,500,2,7.5,515,1
237,1744590392,5.14,1,19,23.34,72.09,500,2,7.5,515,3
239,1744590799,5.14,1,19,23.34,72.09,500,2,7.5,515,2
241,1744591595,5.14,1,19,23.34,72.09,500,2,7.5,515,1
243,1744594814,5.14,1,19,23.34,72.09,500,2,7.5,515,3
245,1744595205,5.14,1,19,23.34,72.09,500,2,7.5,515,2
247,1744595970,5.14,1,19,23.34,72.09,500,2,7.5,515,1
249,1744599267,5.14,1,19,23.34,72.09,500,2,7.5,515,3
251,1744599814,5.14,1,19,23.34,72.09,500,2,7.5,515,2
253,1744600642,5.14,1,19,23.34,72.09,500,2,7.5,515,1
255,1744606510,5.14,1,19,23.34,72.09,500,2,7.5,515,3
257,1744606807,5.14,1,19,23.34,72.09,500,2,7.5,515,2
259,1744608784,5.14,1,19,23.34,72.09,500,2,7.5,515,1
261,1744620419,5.14,1,19,23.34,72.09,500,2,7.5,515,3
263,1744620826,5.14,1,19,23.34,72.09,500,2,7.5,515,2
265,1744622919,5.14,1,19,23.34,72.09,500,2,7.5,515,1
267,1744630122,5.14,1,19,23.34,72.09,500,2,7.5,515,3
269,1744630465,5.14,1,19,23.34,72.09,500,2,7.5,515,2
271,1744631825,5.14,1,19,23.34,72.09,500,2,7.5,515,1
273,1744640625,5.14,1,19,23.34,72.09,500,2,7.5,515,3
275,1744641109,5.14,1,19,23.34,72.09,500,2,7.5,515,2
277,1744643265,5.14,1,19,23.34,72.09,500,2,7.5,515,1
279,1744654937,5.14,1,19,23.34,72.09,500,2,7.5,515,3
281,1744655296,5.14,1,19,23.34,72.09,500,2,7.5,515,2
283,1744655937,5.14,1,19,23.34,72.09,500,2,7.5,515,1
285,1744659608,5.14,1,19,23.34,72.09,500,2,7.5,515,3
287,1744659983,5.14,1,19,23.34,72.09,500,2,7.5,515,2
289,1744661483,5.14,1,19,23.34,72.09,500,2,7.5,515,1
291,1744669453,5.14,1,19,23.34,72.09,500,2,7.5,515,3
293,1744669813,5.14,1,19,23.34,72.09,500,2,7.5,515,2
295,1744670766,5.14,1,19,23.34,72.09,500,2,7.5,515,1
297,1744677265,5.14,1,19,23.34,72.09,500,2,7.5,515,3
299,1744677625,5.14,1,19,23.34,72.09,500,2,7.5,515,2
2,1744370501,5.14,1,19,23.34,72.09,500,2,7.5,515,2
4,1744380463,5.14,1,19,23.34,72.09,500,2,7.5,515,1
6,1744389601,5.14,1,19,23.34,72.09,500,2,7.5,515,3
8,1744390194,5.14,1,19,23.34,72.09,500,2,7.5,515,2
