"run","PestCount","noAzole","cropCount","resistance","randomSeed","applicationcost","risktox","noCarboxamide","erzeugerpreis","fungizid","septoria_count","location","behaviour","tox"
1,3000,2,2080,2,-1730866888,5.14,1,1,23.34,72.09,200,1,0,7.5
3,3000,2,2080,2,-1730847590,5.14,1,1,23.34,72.09,200,1,0,7.5
5,3000,2,2080,2,-1730840518,5.14,1,1,23.34,72.09,200,1,0,7.5
7,3000,2,2080,2,-1730834449,5.14,1,1,23.34,72.09,200,1,0,7.5
9,3000,2,2080,2,-1730828262,5.14,1,1,23.34,72.09,200,1,0,7.5
2,3000,2,2080,2,-1730867168,5.14,1,1,23.34,72.09,200,1,0,7.5
4,3000,2,2080,2,-1730848968,5.14,1,1,23.34,72.09,200,1,0,7.5
6,3000,2,2080,2,-1730840934,5.14,1,1,23.34,72.09,200,1,0,7.5
8,3000,2,2080,2,-1730834367,5.14,1,1,23.34,72.09,200,1,0,7.5
10,3000,2,2080,2,-1730828432,5.14,1,1,23.34,72.09,200,1,0,7.5
