"run","tick","GRCount","STCount"
1,1.0,91,2000
1,2.0,91,2000
1,3.0,91,2000
1,4.0,91,2000
1,5.0,91,2000
1,6.0,91,2000
1,7.0,91,2000
1,8.0,91,2000
1,9.0,91,2000
1,10.0,91,2000
1,11.0,91,2000
1,12.0,91,2000
1,13.0,91,2000
1,14.0,91,2000
1,15.0,91,2000
1,16.0,91,2000
1,17.0,91,2000
1,18.0,91,2000
1,19.0,91,2000
1,20.0,91,2000
1,21.0,91,2000
1,22.0,91,2000
1,23.0,91,2000
1,24.0,91,2000
1,25.0,91,2000
1,26.0,91,2000
1,27.0,91,2000
1,28.0,91,2000
1,29.0,91,2000
1,30.0,91,2000
1,31.0,91,2000
1,32.0,91,2000
1,33.0,91,2000
1,34.0,91,2000
1,35.0,91,2000
1,36.0,91,2000
1,37.0,91,2000
1,38.0,91,2000
1,39.0,91,2000
1,40.0,91,2000
1,41.0,169,2000
1,42.0,240,2000
1,43.0,240,2000
1,44.0,240,2000
1,45.0,240,2000
1,46.0,240,2000
1,47.0,240,2000
1,48.0,240,2000
1,49.0,240,2000
1,50.0,307,2000
1,51.0,307,2000
1,52.0,369,2000
1,53.0,435,6888
1,54.0,413,6888
1,55.0,413,6888
1,56.0,395,6888
1,57.0,395,6888
1,58.0,364,6888
1,59.0,485,6888
1,60.0,465,6888
1,61.0,465,6888
1,62.0,588,6888
1,63.0,699,6888
1,64.0,699,6888
1,65.0,699,6888
1,66.0,699,6888
1,67.0,699,6888
1,68.0,699,6888
1,69.0,699,6888
1,70.0,699,6888
1,71.0,699,6888
1,72.0,699,6888
1,73.0,620,6888
1,74.0,620,6888
1,75.0,620,6888
1,76.0,620,6888
1,77.0,620,6888
1,78.0,620,6888
1,79.0,620,6888
1,80.0,620,6888
1,81.0,620,6888
1,82.0,1040,6888
1,83.0,1040,6888
1,84.0,1040,6888
1,85.0,850,6888
1,86.0,816,6888
1,87.0,804,6888
1,88.0,787,6888
1,89.0,775,6888
1,90.0,775,6888
1,91.0,639,6888
1,92.0,639,6888
1,93.0,639,6888
1,94.0,792,6888
1,95.0,787,6888
1,96.0,778,6888
1,97.0,768,6888
1,98.0,758,6888
1,99.0,751,6888
1,100.0,749,6888
1,101.0,749,6888
1,102.0,739,6888
1,103.0,722,6888
1,104.0,703,6888
1,105.0,676,6888
1,106.0,647,6888
1,107.0,616,6888
1,108.0,587,6888
1,109.0,578,6888
1,110.0,578,6888
1,111.0,578,6888
1,112.0,578,6888
1,113.0,578,6888
1,114.0,578,6888
1,115.0,578,6888
1,116.0,578,6888
1,117.0,436,6888
1,118.0,436,6888
1,119.0,436,6888
1,120.0,436,6888
1,121.0,436,6888
1,122.0,436,6888
1,123.0,436,6888
1,124.0,436,6888
1,125.0,436,6888
1,126.0,436,6888
1,127.0,436,6888
1,128.0,436,6888
1,129.0,436,6888
1,130.0,436,6888
1,131.0,436,6888
1,132.0,436,6888
1,133.0,436,6888
1,134.0,436,6888
1,135.0,436,6888
1,136.0,436,6888
1,137.0,436,6888
1,138.0,436,6888
1,139.0,436,6888
1,140.0,436,6888
1,141.0,436,6888
1,142.0,436,6888
1,143.0,436,6888
1,144.0,436,6888
1,145.0,436,6888
1,146.0,436,6888
1,147.0,436,6888
1,148.0,436,6888
1,149.0,436,6888
1,150.0,436,6888
1,151.0,436,6888
1,152.0,436,6888
1,153.0,436,6888
1,154.0,436,6888
1,155.0,436,6888
1,156.0,436,6888
1,157.0,436,6888
1,158.0,436,6888
1,159.0,436,6888
1,160.0,436,6888
1,161.0,436,6888
1,162.0,436,6888
1,163.0,436,6888
1,164.0,436,6888
1,165.0,436,6888
1,166.0,436,6888
2,1.0,91,2000
2,2.0,91,2000
2,3.0,91,2000
2,4.0,91,2000
