"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,338.0,191.0,147.0,75.0,24.0,51.0,212.0,131.0,81.0,10643.0,4146.0,6497.0,7616.0,2146.0,5470.0,9522.0,3087.0,6435.0,2945.0,984.0,1734.0,400163.0,91477.0,289477.0,2.0,0.0,17.0
3,166.0,302.0,146.0,156.0,78.0,27.0,51.0,176.0,96.0,80.0,10590.0,4155.0,6435.0,7689.0,2121.0,5568.0,9549.0,3114.0,6435.0,2632.0,912.0,1506.0,403422.0,97441.0,289977.0,2.0,0.0,17.0
5,166.0,207.0,116.0,91.0,55.0,4.0,51.0,150.0,83.0,67.0,10628.0,4131.0,6497.0,9320.0,2950.0,6370.0,9474.0,3039.0,6435.0,2069.0,727.0,1259.0,399638.0,201350.0,287538.0,2.0,0.0,17.0
7,166.0,349.0,187.0,162.0,96.0,31.0,65.0,217.0,122.0,95.0,10205.0,3971.0,6234.0,5107.0,1544.0,3563.0,9179.0,3018.0,6161.0,2948.0,905.0,1649.0,207760.0,43307.0,148651.0,2.0,0.0,17.0
9,166.0,327.0,172.0,155.0,75.0,10.0,65.0,202.0,122.0,80.0,10577.0,4142.0,6435.0,7666.0,2018.0,5648.0,9535.0,3100.0,6435.0,2842.0,868.0,1590.0,412397.0,93534.0,297363.0,2.0,0.0,17.0
11,166.0,273.0,175.0,98.0,79.0,27.0,52.0,197.0,115.0,82.0,10626.0,4129.0,6497.0,9334.0,2914.0,6420.0,9458.0,3023.0,6435.0,2365.0,796.0,1431.0,388635.0,193879.0,279011.0,2.0,0.0,17.0
13,166.0,375.0,219.0,156.0,72.0,22.0,50.0,233.0,138.0,95.0,10637.0,4140.0,6497.0,9224.0,2883.0,6341.0,9507.0,3022.0,6485.0,2915.0,833.0,1688.0,380679.0,189372.0,274085.0,2.0,0.0,17.0
15,166.0,254.0,157.0,97.0,66.0,14.0,52.0,173.0,93.0,80.0,10675.0,4175.0,6500.0,9427.0,3007.0,6420.0,9599.0,3099.0,6500.0,2184.0,694.0,1261.0,406673.0,208588.0,292286.0,2.0,0.0,17.0
17,166.0,393.0,186.0,207.0,119.0,4.0,115.0,239.0,109.0,130.0,10626.0,4129.0,6497.0,7592.0,2022.0,5570.0,9508.0,3073.0,6435.0,2880.0,940.0,1559.0,387703.0,89069.0,279237.0,2.0,0.0,17.0
19,166.0,252.0,160.0,92.0,22.0,22.0,0.0,136.0,106.0,30.0,10329.0,3971.0,6358.0,5046.0,1536.0,3510.0,9136.0,2973.0,6163.0,2371.0,552.0,1262.0,214375.0,42425.0,149962.0,2.0,0.0,17.0
