"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,8388.0,2699.0,5689.0,4254.0,764.0,3490.0,5620.0,1960.0,3660.0,7807.0,2016.0,5791.0,2541.0,91.0,2450.0,5817.0,1392.0,4425.0,593253.0,153066.0,205839.0,433374.0,76132.0,222127.0,2.0,0.0,16.0,140737.0,113722.0,479531.0,19729.0,133337.0,65102.0
2,166.0,434.0,434.0,0.0,144.0,144.0,0.0,350.0,350.0,0.0,1359.0,1359.0,0.0,100.0,100.0,0.0,691.0,691.0,0.0,13163.0,3741.0,8802.0,38256.0,2285.0,18947.0,2.0,2.0,16.0,0.0,13163.0,0.0,3741.0,0.0,8802.0
3,166.0,1486.0,1486.0,0.0,260.0,260.0,0.0,888.0,888.0,0.0,1486.0,1486.0,0.0,93.0,93.0,0.0,804.0,804.0,0.0,45373.0,6390.0,24282.0,39806.0,2216.0,20701.0,2.0,3.0,16.0,0.0,45373.0,0.0,6390.0,0.0,24282.0
4,166.0,8508.0,2768.0,5740.0,4264.0,742.0,3522.0,5693.0,1986.0,3707.0,7913.0,2060.0,5853.0,2632.0,82.0,2550.0,5958.0,1418.0,4540.0,571954.0,150245.0,201595.0,442708.0,80043.0,230484.0,2.0,0.0,16.0,138562.0,109865.0,462089.0,18709.0,131536.0,63033.0
5,166.0,466.0,466.0,0.0,159.0,159.0,0.0,374.0,374.0,0.0,1359.0,1359.0,0.0,98.0,98.0,0.0,689.0,689.0,0.0,13274.0,3820.0,8936.0,38256.0,2310.0,18930.0,2.0,2.0,16.0,0.0,13274.0,0.0,3820.0,0.0,8936.0
6,166.0,2950.0,1758.0,1192.0,1307.0,311.0,996.0,2135.0,1093.0,1042.0,1819.0,1741.0,78.0,91.0,91.0,0.0,1086.0,1049.0,37.0,85534.0,32037.0,55805.0,53563.0,2121.0,29099.0,2.0,3.0,16.0,25622.0,55527.0,30007.0,7816.0,24221.0,30183.0
7,166.0,8070.0,2594.0,5476.0,4073.0,757.0,3316.0,5372.0,1892.0,3480.0,7973.0,2104.0,5869.0,2637.0,87.0,2550.0,5992.0,1437.0,4555.0,555202.0,146246.0,196450.0,435965.0,78066.0,228032.0,2.0,0.0,16.0,133820.0,108493.0,446709.0,19216.0,127030.0,62630.0
8,166.0,1469.0,1469.0,0.0,273.0,273.0,0.0,920.0,920.0,0.0,1393.0,1393.0,0.0,86.0,86.0,0.0,707.0,707.0,0.0,46526.0,6557.0,25981.0,37886.0,2101.0,18727.0,2.0,2.0,16.0,0.0,46526.0,0.0,6557.0,0.0,25981.0
9,166.0,3733.0,1823.0,1910.0,1741.0,324.0,1417.0,2596.0,1140.0,1456.0,5919.0,1694.0,4225.0,2386.0,86.0,2300.0,3788.0,988.0,2800.0,110133.0,45265.0,69857.0,200829.0,68421.0,115756.0,2.0,3.0,16.0,38526.0,58128.0,52005.0,8005.0,37260.0,31331.0
10,166.0,8324.0,2704.0,5620.0,4162.0,758.0,3404.0,5544.0,1960.0,3584.0,7762.0,1973.0,5789.0,2593.0,93.0,2500.0,5828.0,1368.0,4460.0,547521.0,141802.0,192580.0,425893.0,77867.0,223210.0,2.0,0.0,16.0,129329.0,109387.0,438134.0,19206.0,122596.0,63251.0
11,166.0,1480.0,1480.0,0.0,289.0,289.0,0.0,930.0,930.0,0.0,1430.0,1430.0,0.0,101.0,101.0,0.0,726.0,726.0,0.0,47527.0,7123.0,26752.0,38922.0,2373.0,19287.0,2.0,2.0,16.0,0.0,47527.0,0.0,7123.0,0.0,26752.0
12,166.0,1417.0,1417.0,0.0,230.0,230.0,0.0,828.0,828.0,0.0,1438.0,1438.0,0.0,92.0,92.0,0.0,757.0,757.0,0.0,42050.0,5685.0,22553.0,40458.0,2163.0,20677.0,2.0,3.0,16.0,0.0,42050.0,0.0,5685.0,0.0,22553.0
13,166.0,8543.0,2769.0,5774.0,4314.0,782.0,3532.0,5731.0,2010.0,3721.0,7914.0,2060.0,5854.0,2687.0,87.0,2600.0,6008.0,1418.0,4590.0,568772.0,148909.0,200037.0,438181.0,80201.0,230960.0,2.0,0.0,16.0,136522.0,110977.0,457795.0,19633.0,129276.0,63515.0
14,166.0,411.0,411.0,0.0,150.0,150.0,0.0,330.0,330.0,0.0,1393.0,1393.0,0.0,87.0,87.0,0.0,706.0,706.0,0.0,12784.0,3730.0,8414.0,39033.0,2041.0,19264.0,2.0,2.0,16.0,0.0,12784.0,0.0,3730.0,0.0,8414.0
15,166.0,3723.0,1800.0,1923.0,1376.0,322.0,1054.0,2232.0,1125.0,1107.0,1851.0,1774.0,77.0,94.0,94.0,0.0,1106.0,1068.0,38.0,110058.0,33486.0,57730.0,53041.0,2274.0,28915.0,2.0,3.0,16.0,26837.0,56914.0,53144.0,7994.0,25492.0,30893.0
16,166.0,8315.0,2697.0,5618.0,4160.0,739.0,3421.0,5550.0,1953.0,3597.0,7752.0,2016.0,5736.0,2640.0,90.0,2550.0,5815.0,1390.0,4425.0,578872.0,150406.0,203216.0,436408.0,79394.0,228139.0,2.0,0.0,16.0,138327.0,113380.0,465492.0,19358.0,131048.0,64889.0
17,166.0,444.0,444.0,0.0,168.0,168.0,0.0,357.0,357.0,0.0,1396.0,1396.0,0.0,93.0,93.0,0.0,710.0,710.0,0.0,13466.0,4210.0,9071.0,38034.0,2157.0,18870.0,2.0,2.0,16.0,0.0,13466.0,0.0,4210.0,0.0,9071.0
18,166.0,2880.0,1655.0,1225.0,936.0,318.0,618.0,1678.0,1054.0,624.0,1635.0,1635.0,0.0,93.0,93.0,0.0,978.0,978.0,0.0,84066.0,22636.0,44390.0,45972.0,2226.0,26309.0,2.0,3.0,16.0,14795.0,53036.0,31030.0,8000.0,14636.0,29595.0
19,166.0,8348.0,2722.0,5626.0,4204.0,765.0,3439.0,5602.0,1981.0,3621.0,7827.0,1974.0,5853.0,2545.0,95.0,2450.0,5829.0,1369.0,4460.0,584793.0,150187.0,203549.0,428486.0,77279.0,224066.0,2.0,0.0,16.0,137753.0,114624.0,470169.0,19871.0,130316.0,65796.0
20,166.0,898.0,898.0,0.0,197.0,197.0,0.0,593.0,593.0,0.0,1356.0,1356.0,0.0,93.0,93.0,0.0,691.0,691.0,0.0,25542.0,5028.0,15275.0,37442.0,2194.0,18592.0,2.0,2.0,16.0,0.0,25542.0,0.0,5028.0,0.0,15275.0
21,166.0,1548.0,1548.0,0.0,313.0,313.0,0.0,997.0,997.0,0.0,1476.0,1476.0,0.0,86.0,86.0,0.0,845.0,845.0,0.0,49168.0,7762.0,27804.0,41178.0,2074.0,22335.0,2.0,3.0,16.0,0.0,49168.0,0.0,7762.0,0.0,27804.0
22,166.0,8226.0,2615.0,5611.0,4178.0,761.0,3417.0,5529.0,1922.0,3607.0,7857.0,2016.0,5841.0,2644.0,94.0,2550.0,5900.0,1375.0,4525.0,601619.0,155841.0,209835.0,436718.0,79801.0,228053.0,2.0,0.0,16.0,143854.0,114346.0,487273.0,19861.0,135980.0,65981.0
23,166.0,438.0,438.0,0.0,145.0,145.0,0.0,355.0,355.0,0.0,1356.0,1356.0,0.0,91.0,91.0,0.0,691.0,691.0,0.0,13198.0,3834.0,8917.0,37664.0,2177.0,18729.0,2.0,2.0,16.0,0.0,13198.0,0.0,3834.0,0.0,8917.0
24,166.0,3486.0,1695.0,1791.0,1253.0,316.0,937.0,2071.0,1082.0,989.0,1864.0,1785.0,79.0,89.0,89.0,0.0,1113.0,1075.0,38.0,104320.0,31685.0,54896.0,53824.0,2080.0,29221.0,2.0,3.0,16.0,25195.0,54362.0,49958.0,7814.0,23871.0,29701.0
25,166.0,8359.0,2685.0,5674.0,4253.0,777.0,3476.0,5630.0,1961.0,3669.0,7884.0,2018.0,5866.0,2595.0,95.0,2500.0,5919.0,1394.0,4525.0,594742.0,156973.0,209806.0,434617.0,78491.0,224475.0,2.0,0.0,16.0,144316.0,113908.0,480834.0,20150.0,136823.0,65490.0
26,166.0,439.0,439.0,0.0,161.0,161.0,0.0,355.0,355.0,0.0,1393.0,1393.0,0.0,90.0,90.0,0.0,708.0,708.0,0.0,13530.0,3966.0,9108.0,38811.0,2135.0,19225.0,2.0,2.0,16.0,0.0,13530.0,0.0,3966.0,0.0,9108.0
27,166.0,2976.0,1769.0,1207.0,1306.0,312.0,994.0,2157.0,1109.0,1048.0,1826.0,1749.0,77.0,109.0,109.0,0.0,1088.0,1051.0,37.0,85530.0,31625.0,55934.0,53619.0,2471.0,29233.0,2.0,3.0,16.0,25267.0,55792.0,29738.0,7789.0,23836.0,30667.0
28,166.0,8339.0,2670.0,5669.0,4224.0,749.0,3475.0,5586.0,1938.0,3648.0,7847.0,2059.0,5788.0,2602.0,102.0,2500.0,5909.0,1419.0,4490.0,586815.0,154444.0,206686.0,443724.0,80345.0,228628.0,2.0,0.0,16.0,141603.0,113005.0,473810.0,20001.0,134443.0,65083.0
29,166.0,947.0,947.0,0.0,220.0,220.0,0.0,634.0,634.0,0.0,1359.0,1359.0,0.0,94.0,94.0,0.0,691.0,691.0,0.0,26297.0,5251.0,15898.0,37923.0,2172.0,18796.0,2.0,2.0,16.0,0.0,26297.0,0.0,5251.0,0.0,15898.0
30,166.0,1929.0,1154.0,775.0,797.0,221.0,576.0,1355.0,753.0,602.0,1649.0,1649.0,0.0,96.0,96.0,0.0,947.0,947.0,0.0,51263.0,19325.0,33123.0,47230.0,2262.0,25810.0,2.0,3.0,16.0,14615.0,32138.0,19125.0,5373.0,13952.0,18508.0
