"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1923462488,5.14,1,5,23.34,72.09,500,0,7.5,515,1
3,1923503100,5.14,1,5,23.34,72.09,500,0,7.5,515,1
5,1923522159,5.14,1,5,23.34,72.09,500,0,7.5,515,1
7,1923589293,5.14,1,5,23.34,72.09,500,0,7.5,515,1
9,1923619255,5.14,1,5,23.34,72.09,500,0,7.5,515,1
2,1923463142,5.14,1,5,23.34,72.09,500,0,7.5,515,1
4,1923484527,5.14,1,5,23.34,72.09,500,0,7.5,515,1
6,1923550467,5.14,1,5,23.34,72.09,500,0,7.5,515,1
8,1923577906,5.14,1,5,23.34,72.09,500,0,7.5,515,1
10,1923629591,5.14,1,5,23.34,72.09,500,0,7.5,515,1
