"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1723684524,5.14,1,19,23.34,72.09,500,2,7.5,515,3
3,1723692058,5.14,1,19,23.34,72.09,500,2,7.5,515,3
5,1723694347,5.14,1,19,23.34,72.09,500,2,7.5,515,3
7,1723696791,5.14,1,19,23.34,72.09,500,2,7.5,515,3
9,1723698309,5.14,1,19,23.34,72.09,500,2,7.5,515,3
2,1723684781,5.14,1,19,23.34,72.09,500,2,7.5,515,3
4,1723692919,5.14,1,19,23.34,72.09,500,2,7.5,515,3
6,1723695502,5.14,1,19,23.34,72.09,500,2,7.5,515,3
8,1723697391,5.14,1,19,23.34,72.09,500,2,7.5,515,3
10,1723698564,5.14,1,19,23.34,72.09,500,2,7.5,515,3
