"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,885.0,227.0,658.0,326.0,28.0,298.0,437.0,117.0,320.0,10755.0,4320.0,6435.0,4739.0,1554.0,3185.0,10365.0,3930.0,6435.0,41415.0,11569.0,15251.0,1797480.0,143093.0,1155654.0,2.0,0.0,17.0,11310.0,8695.0,32720.0,1178.0,10391.0,3941.0
2,166.0,140.0,75.0,65.0,0.0,0.0,0.0,44.0,44.0,0.0,1449.0,1449.0,0.0,365.0,365.0,0.0,1096.0,1096.0,0.0,4363.0,1008.0,2156.0,123349.0,12685.0,54610.0,2.0,2.0,17.0,824.0,2412.0,1951.0,243.0,765.0,1332.0
3,166.0,83.0,83.0,0.0,1.0,1.0,0.0,43.0,43.0,0.0,1449.0,1449.0,0.0,365.0,365.0,0.0,1103.0,1103.0,0.0,3228.0,340.0,1674.0,121622.0,12405.0,54190.0,2.0,3.0,17.0,0.0,3228.0,0.0,340.0,0.0,1674.0
4,166.0,174.0,47.0,127.0,51.0,0.0,51.0,79.0,23.0,56.0,10527.0,4158.0,6369.0,2831.0,1011.0,1820.0,10008.0,3703.0,6305.0,5667.0,1998.0,2832.0,946460.0,75447.0,701383.0,3.0,0.0,17.0,1772.0,1870.0,3797.0,373.0,1625.0,1060.0
5,166.0,40.0,26.0,14.0,0.0,0.0,0.0,5.0,5.0,0.0,9372.0,3536.0,5836.0,2682.0,667.0,2015.0,7041.0,2101.0,4940.0,2725.0,650.0,1300.0,491549.0,68285.0,272599.0,3.0,2.0,17.0,506.0,1402.0,1323.0,195.0,455.0,794.0
6,166.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359.0,1359.0,0.0,245.0,245.0,0.0,1023.0,1023.0,0.0,968.0,111.0,499.0,78165.0,6789.0,39623.0,3.0,3.0,17.0,8.0,951.0,17.0,111.0,0.0,491.0
7,166.0,797.0,204.0,593.0,325.0,30.0,295.0,415.0,104.0,311.0,10755.0,4320.0,6435.0,4788.0,1603.0,3185.0,10377.0,3942.0,6435.0,37559.0,11001.0,13996.0,1449273.0,141970.0,1139755.0,2.0,0.0,17.0,10664.0,7234.0,30325.0,1074.0,9927.0,3332.0
8,166.0,163.0,98.0,65.0,1.0,1.0,0.0,57.0,57.0,0.0,9993.0,3769.0,6224.0,2953.0,808.0,2145.0,7452.0,2252.0,5200.0,5509.0,1333.0,2858.0,706945.0,76715.0,320710.0,2.0,2.0,17.0,934.0,3414.0,2095.0,469.0,864.0,1924.0
9,166.0,49.0,49.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,4400.0,4202.0,198.0,1522.0,1366.0,156.0,3669.0,3471.0,198.0,1938.0,228.0,1025.0,410279.0,55382.0,242522.0,2.0,3.0,17.0,12.0,1910.0,28.0,228.0,0.0,1013.0
10,166.0,187.0,58.0,129.0,51.0,0.0,51.0,89.0,24.0,65.0,10484.0,4116.0,6368.0,2980.0,1030.0,1950.0,9886.0,3646.0,6240.0,5837.0,2019.0,2851.0,954439.0,75891.0,712385.0,3.0,0.0,17.0,1949.0,1793.0,4044.0,217.0,1802.0,902.0
11,166.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,1332.0,0.0,241.0,241.0,0.0,1004.0,1004.0,0.0,1093.0,231.0,562.0,76253.0,6666.0,39202.0,3.0,2.0,17.0,74.0,846.0,247.0,180.0,51.0,488.0
12,166.0,27.0,27.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,3182.0,3182.0,0.0,529.0,529.0,0.0,1774.0,1774.0,0.0,1170.0,175.0,642.0,152477.0,13879.0,67650.0,3.0,3.0,17.0,0.0,1170.0,0.0,175.0,0.0,642.0
13,166.0,946.0,227.0,719.0,373.0,25.0,348.0,484.0,114.0,370.0,10755.0,4320.0,6435.0,4756.0,1571.0,3185.0,10365.0,3930.0,6435.0,39182.0,11524.0,14880.0,1484699.0,142646.0,1159584.0,2.0,0.0,17.0,11226.0,7979.0,31203.0,1172.0,10352.0,3654.0
14,166.0,113.0,98.0,15.0,2.0,2.0,0.0,59.0,59.0,0.0,1449.0,1449.0,0.0,362.0,362.0,0.0,1102.0,1102.0,0.0,5677.0,968.0,2695.0,123544.0,12587.0,54591.0,2.0,2.0,17.0,572.0,3778.0,1899.0,460.0,508.0,2123.0
15,166.0,129.0,129.0,0.0,4.0,4.0,0.0,53.0,53.0,0.0,3791.0,3791.0,0.0,962.0,962.0,0.0,3385.0,3385.0,0.0,4913.0,1112.0,2347.0,231181.0,32397.0,173838.0,2.0,3.0,17.0,680.0,4233.0,680.0,462.0,650.0,1667.0
16,166.0,192.0,52.0,140.0,51.0,0.0,51.0,90.0,25.0,65.0,10529.0,4160.0,6369.0,3156.0,1076.0,2080.0,9994.0,3689.0,6305.0,6263.0,1713.0,2649.0,984794.0,83458.0,730314.0,3.0,0.0,17.0,1673.0,2002.0,4261.0,279.0,1434.0,976.0
17,166.0,31.0,31.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,9436.0,3536.0,5900.0,2679.0,664.0,2015.0,7020.0,2080.0,4940.0,1729.0,300.0,931.0,513715.0,69394.0,284469.0,3.0,2.0,17.0,112.0,1404.0,325.0,199.0,101.0,819.0
18,166.0,26.0,26.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1332.0,1332.0,0.0,244.0,244.0,0.0,1008.0,1008.0,0.0,1025.0,109.0,544.0,76715.0,6869.0,39296.0,3.0,3.0,17.0,0.0,1025.0,0.0,109.0,0.0,544.0
19,166.0,930.0,210.0,720.0,376.0,28.0,348.0,473.0,107.0,366.0,10755.0,4320.0,6435.0,4895.0,1580.0,3315.0,10370.0,3935.0,6435.0,40995.0,11710.0,14669.0,1505908.0,150355.0,1170722.0,2.0,0.0,17.0,11282.0,7509.0,33486.0,1174.0,10536.0,3387.0
20,166.0,180.0,101.0,79.0,3.0,3.0,0.0,61.0,61.0,0.0,9911.0,3752.0,6159.0,2955.0,810.0,2145.0,7384.0,2249.0,5135.0,6148.0,1205.0,2945.0,709391.0,78311.0,324655.0,2.0,2.0,17.0,806.0,3883.0,2265.0,496.0,709.0,2139.0
21,166.0,95.0,95.0,0.0,1.0,1.0,0.0,55.0,55.0,0.0,1449.0,1449.0,0.0,356.0,356.0,0.0,1102.0,1102.0,0.0,2904.0,370.0,1573.0,123058.0,12457.0,54456.0,2.0,3.0,17.0,0.0,2904.0,0.0,370.0,0.0,1573.0
22,166.0,199.0,59.0,140.0,50.0,0.0,50.0,93.0,28.0,65.0,10473.0,4105.0,6368.0,3106.0,1026.0,2080.0,9887.0,3647.0,6240.0,6883.0,1683.0,2726.0,951536.0,83833.0,701085.0,3.0,0.0,17.0,1590.0,2207.0,4676.0,301.0,1382.0,1136.0
23,166.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,1332.0,0.0,256.0,256.0,0.0,1005.0,1005.0,0.0,1017.0,186.0,486.0,76606.0,6968.0,39339.0,3.0,2.0,17.0,66.0,734.0,283.0,136.0,50.0,420.0
24,166.0,29.0,29.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,3577.0,3577.0,0.0,685.0,685.0,0.0,2122.0,2122.0,0.0,1415.0,148.0,761.0,170346.0,18119.0,81943.0,3.0,3.0,17.0,1.0,1320.0,95.0,148.0,0.0,760.0
25,166.0,851.0,197.0,654.0,299.0,16.0,283.0,408.0,95.0,313.0,10755.0,4320.0,6435.0,4818.0,1568.0,3250.0,10365.0,3930.0,6435.0,38230.0,11589.0,14868.0,1473554.0,142019.0,1150043.0,2.0,0.0,17.0,11375.0,7583.0,30647.0,1029.0,10560.0,3493.0
26,166.0,152.0,87.0,65.0,0.0,0.0,0.0,47.0,47.0,0.0,1449.0,1449.0,0.0,356.0,356.0,0.0,1112.0,1112.0,0.0,4605.0,932.0,2186.0,121961.0,12030.0,54313.0,2.0,2.0,17.0,634.0,2814.0,1791.0,371.0,561.0,1552.0
