"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1760034000,5.14,1,20,23.34,72.09,700,0,7.5,520,1
2,-1760024293,5.14,1,20,23.34,72.09,700,0,7.5,520,1
3,-1760019405,5.14,1,20,23.34,72.09,700,0,7.5,520,1
4,-1760014234,5.14,1,20,23.34,72.09,700,0,7.5,520,1
5,-1760010010,5.14,1,20,23.34,72.09,700,0,7.5,520,1
6,-1760005695,5.14,1,20,23.34,72.09,700,0,7.5,520,1
7,-1760001603,5.14,1,20,23.34,72.09,700,0,7.5,520,1
8,-1759996089,5.14,1,20,23.34,72.09,700,0,7.5,520,1
9,-1759991717,5.14,1,20,23.34,72.09,700,0,7.5,520,1
10,-1759987859,5.14,1,20,23.34,72.09,700,0,7.5,520,1
11,-1759983523,5.14,1,20,23.34,72.09,700,0,7.5,520,1
12,-1759979101,5.14,1,20,23.34,72.09,700,0,7.5,520,1
13,-1759974105,5.14,1,20,23.34,72.09,700,0,7.5,520,1
14,-1759969737,5.14,1,20,23.34,72.09,700,0,7.5,520,1
15,-1759965877,5.14,1,20,23.34,72.09,700,0,7.5,520,1
16,-1759961819,5.14,1,20,23.34,72.09,700,0,7.5,520,1
17,-1759956491,5.14,1,20,23.34,72.09,700,0,7.5,520,1
18,-1759952496,5.14,1,20,23.34,72.09,700,0,7.5,520,1
19,-1759948303,5.14,1,20,23.34,72.09,700,0,7.5,520,1
20,-1759943854,5.14,1,20,23.34,72.09,700,0,7.5,520,1
