"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,7607.0,2122.0,5485.0,5146.0,681.0,4465.0,5922.0,1304.0,4618.0,10887.0,4387.0,6500.0,8635.0,2460.0,6175.0,10256.0,3756.0,6500.0,246678.0,112146.0,129897.0,1316887.0,156183.0,758305.0,1.0,0.0,17.0
3,166.0,7299.0,2152.0,5147.0,4986.0,716.0,4270.0,5797.0,1384.0,4413.0,10900.0,4400.0,6500.0,8725.0,2485.0,6240.0,10244.0,3744.0,6500.0,405498.0,126382.0,146437.0,1306736.0,150830.0,756601.0,1.0,0.0,17.0
5,166.0,7150.0,2050.0,5100.0,4907.0,686.0,4221.0,5655.0,1323.0,4332.0,10900.0,4400.0,6500.0,8836.0,2531.0,6305.0,10271.0,3771.0,6500.0,394205.0,112781.0,129759.0,1320881.0,154521.0,762638.0,1.0,0.0,17.0
7,166.0,7060.0,1967.0,5093.0,4605.0,609.0,3996.0,5406.0,1281.0,4125.0,10885.0,4385.0,6500.0,8734.0,2494.0,6240.0,10204.0,3704.0,6500.0,356643.0,109594.0,128489.0,1308726.0,160400.0,761248.0,1.0,0.0,17.0
9,166.0,6141.0,1727.0,4414.0,3955.0,577.0,3378.0,4605.0,1141.0,3464.0,10887.0,4387.0,6500.0,8614.0,2439.0,6175.0,10223.0,3723.0,6500.0,385281.0,106093.0,123113.0,1306208.0,156035.0,753554.0,1.0,0.0,17.0
11,166.0,7197.0,1988.0,5209.0,4826.0,640.0,4186.0,5613.0,1284.0,4329.0,10885.0,4385.0,6500.0,8705.0,2465.0,6240.0,10192.0,3692.0,6500.0,359238.0,112584.0,131497.0,1299742.0,152190.0,748626.0,1.0,0.0,17.0
13,166.0,7278.0,2191.0,5087.0,5036.0,701.0,4335.0,5877.0,1400.0,4477.0,10887.0,4387.0,6500.0,8825.0,2520.0,6305.0,10231.0,3731.0,6500.0,398452.0,121593.0,142208.0,1302791.0,161657.0,755274.0,1.0,0.0,17.0
15,166.0,7337.0,2118.0,5219.0,5000.0,690.0,4310.0,5765.0,1315.0,4450.0,10900.0,4400.0,6500.0,8887.0,2582.0,6305.0,10269.0,3769.0,6500.0,317266.0,117066.0,135396.0,1326697.0,163572.0,768879.0,1.0,0.0,17.0
17,166.0,6597.0,1924.0,4673.0,4415.0,662.0,3753.0,5116.0,1263.0,3853.0,10900.0,4400.0,6500.0,8887.0,2582.0,6305.0,10322.0,3822.0,6500.0,439590.0,122730.0,141764.0,1337481.0,161303.0,769513.0,1.0,0.0,17.0
19,166.0,7299.0,2006.0,5293.0,5002.0,670.0,4332.0,5740.0,1293.0,4447.0,10900.0,4400.0,6500.0,8879.0,2574.0,6305.0,10228.0,3728.0,6500.0,303792.0,114402.0,131533.0,1311951.0,160191.0,758577.0,1.0,0.0,17.0
