"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1776733832,5.14,1,20,23.34,72.09,600,0,7.5,520,2
3,-1776725219,5.14,1,20,23.34,72.09,600,0,7.5,520,2
5,-1776722181,5.14,1,20,23.34,72.09,600,0,7.5,520,2
7,-1776720582,5.14,1,20,23.34,72.09,600,0,7.5,520,2
9,-1776719430,5.14,1,20,23.34,72.09,600,0,7.5,520,2
11,-1776717816,5.14,1,20,23.34,72.09,600,0,7.5,520,2
13,-1776716161,5.14,1,20,23.34,72.09,600,0,7.5,520,2
15,-1776714691,5.14,1,20,23.34,72.09,600,0,7.5,520,2
17,-1776713332,5.14,1,20,23.34,72.09,600,0,7.5,520,2
19,-1776712182,5.14,1,20,23.34,72.09,600,0,7.5,520,2
21,-1776711586,5.14,1,20,23.34,72.09,600,0,7.5,520,2
23,-1776710515,5.14,1,20,23.34,72.09,600,0,7.5,520,2
25,-1776709544,5.14,1,20,23.34,72.09,600,0,7.5,520,2
27,-1776708508,5.14,1,20,23.34,72.09,600,0,7.5,520,2
29,-1776707933,5.14,1,20,23.34,72.09,600,0,7.5,520,2
31,-1776706941,5.14,1,20,23.34,72.09,600,0,7.5,520,2
33,-1776705967,5.14,1,20,23.34,72.09,600,0,7.5,520,2
35,-1776704541,5.14,1,20,23.34,72.09,600,0,7.5,520,2
37,-1776703494,5.14,1,20,23.34,72.09,600,0,7.5,520,2
39,-1776702475,5.14,1,20,23.34,72.09,600,0,7.5,520,2
41,-1776701650,5.14,1,20,23.34,72.09,600,0,7.5,520,2
43,-1776700746,5.14,1,20,23.34,72.09,600,0,7.5,520,2
45,-1776699749,5.14,1,20,23.34,72.09,600,0,7.5,520,2
47,-1776698762,5.14,1,20,23.34,72.09,600,0,7.5,520,2
49,-1776697904,5.14,1,20,23.34,72.09,600,0,7.5,520,2
2,-1776733008,5.14,1,20,23.34,72.09,600,0,7.5,520,2
4,-1776724422,5.14,1,20,23.34,72.09,600,0,7.5,520,2
6,-1776721709,5.14,1,20,23.34,72.09,600,0,7.5,520,2
8,-1776720148,5.14,1,20,23.34,72.09,600,0,7.5,520,2
10,-1776718575,5.14,1,20,23.34,72.09,600,0,7.5,520,2
12,-1776716867,5.14,1,20,23.34,72.09,600,0,7.5,520,2
14,-1776715316,5.14,1,20,23.34,72.09,600,0,7.5,520,2
16,-1776713827,5.14,1,20,23.34,72.09,600,0,7.5,520,2
18,-1776712569,5.14,1,20,23.34,72.09,600,0,7.5,520,2
20,-1776711922,5.14,1,20,23.34,72.09,600,0,7.5,520,2
22,-1776710824,5.14,1,20,23.34,72.09,600,0,7.5,520,2
24,-1776709807,5.14,1,20,23.34,72.09,600,0,7.5,520,2
26,-1776708794,5.14,1,20,23.34,72.09,600,0,7.5,520,2
28,-1776707621,5.14,1,20,23.34,72.09,600,0,7.5,520,2
30,-1776706633,5.14,1,20,23.34,72.09,600,0,7.5,520,2
32,-1776705335,5.14,1,20,23.34,72.09,600,0,7.5,520,2
34,-1776704093,5.14,1,20,23.34,72.09,600,0,7.5,520,2
36,-1776703046,5.14,1,20,23.34,72.09,600,0,7.5,520,2
38,-1776702562,5.14,1,20,23.34,72.09,600,0,7.5,520,2
40,-1776701568,5.14,1,20,23.34,72.09,600,0,7.5,520,2
42,-1776700620,5.14,1,20,23.34,72.09,600,0,7.5,520,2
44,-1776700065,5.14,1,20,23.34,72.09,600,0,7.5,520,2
46,-1776699164,5.14,1,20,23.34,72.09,600,0,7.5,520,2
48,-1776698272,5.14,1,20,23.34,72.09,600,0,7.5,520,2
50,-1776697311,5.14,1,20,23.34,72.09,600,0,7.5,520,2
