"run","tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag"
1,1.0,5150000.0,1.7475728155339807,0.0,0.0,29.320388349514566,0.0,0.0
1,2.0,5150000.0,3.6893203883495143,0.0,0.0,61.55339805825243,0.0,0.0
1,3.0,5150000.0,3.8834951456310676,0.0,0.0,66.99029126213593,0.0,0.0
1,4.0,5150000.0,4.466019417475728,0.0,0.0,70.09708737864078,0.0,0.0
1,5.0,5150000.0,4.660194174757281,0.0,0.0,71.26213592233009,0.0,0.0
1,6.0,5150000.0,5.048543689320388,0.0,0.0,72.03883495145631,0.0,0.0
1,7.0,5150000.0,5.048543689320388,0.0,0.0,72.03883495145631,0.0,0.0
1,8.0,5150000.0,5.048543689320388,0.0,0.0,72.42718446601941,0.0,0.0
1,9.0,5150000.0,5.048543689320388,0.0,0.0,72.42718446601941,0.0,0.0
1,10.0,5150000.0,5.048543689320388,0.0,0.0,72.42718446601941,0.0,0.0
1,11.0,5150000.0,5.048543689320388,0.0,0.0,72.42718446601941,0.0,0.0
1,12.0,5150000.0,5.048543689320388,0.0,0.0,72.62135922330097,0.0,0.0
1,13.0,5150000.0,5.048543689320388,0.0,0.0,72.62135922330097,0.0,0.0
1,14.0,5150000.0,5.048543689320388,0.0,0.0,72.62135922330097,0.0,0.0
1,15.0,5150000.0,5.048543689320388,0.0,0.0,72.62135922330097,0.0,0.0
1,16.0,5150000.0,5.048543689320388,0.0,0.0,72.62135922330097,0.0,0.0
1,17.0,5150000.0,5.048543689320388,0.0,0.0,72.62135922330097,0.0,0.0
1,18.0,5150000.0,5.048543689320388,0.0,0.0,72.62135922330097,0.0,0.0
1,19.0,5150000.0,5.048543689320388,0.0,0.0,72.62135922330097,0.0,0.0
1,20.0,5150000.0,5.048543689320388,0.0,0.0,72.62135922330097,0.0,0.0
1,21.0,5150000.0,5.048543689320388,0.0,0.0,72.62135922330097,0.0,0.0
1,22.0,5150000.0,5.048543689320388,0.0,0.0,72.62135922330097,0.0,0.0
1,23.0,5150000.0,5.048543689320388,0.0,0.0,72.62135922330097,0.0,0.0
1,24.0,5150000.0,5.048543689320388,0.0,0.0,72.62135922330097,0.0,0.0
1,25.0,5150000.0,5.048543689320388,0.9708737864077669,0.9708737864077669,72.62135922330097,0.0,0.0
1,26.0,5150000.0,5.048543689320388,1.5533980582524272,1.5533980582524272,72.62135922330097,0.0,0.0
1,27.0,5150000.0,5.048543689320388,1.5533980582524272,1.5533980582524272,72.62135922330097,0.0,0.0
1,28.0,5150000.0,6.407766990291262,1.9417475728155338,1.9417475728155338,72.62135922330097,0.0,0.0
1,29.0,5150000.0,6.796116504854369,2.1359223300970873,2.1359223300970873,72.62135922330097,0.0,0.0
1,30.0,5150000.0,9.514563106796116,3.8834951456310676,3.8834951456310676,72.62135922330097,0.0,0.0
1,31.0,5150000.0,10.485436893203884,3.8834951456310676,3.8834951456310676,72.62135922330097,0.0,0.0
1,32.0,5150000.0,10.87378640776699,3.8834951456310676,3.8834951456310676,72.62135922330097,0.0,0.0
1,33.0,5150000.0,11.262135922330096,3.8834951456310676,3.8834951456310676,72.62135922330097,60.19417475728155,60.19417475728155
1,34.0,5150000.0,11.45631067961165,3.6893203883495143,3.6893203883495143,72.62135922330097,66.79611650485437,66.79611650485437
1,35.0,5150000.0,11.650485436893204,3.8834951456310676,3.8834951456310676,72.62135922330097,69.70873786407768,69.70873786407768
1,36.0,5150000.0,21.74757281553398,3.8834951456310676,3.8834951456310676,72.62135922330097,71.06796116504854,71.06796116504854
1,37.0,5150000.0,24.07766990291262,3.8834951456310676,3.8834951456310676,72.62135922330097,71.84466019417476,71.84466019417476
1,38.0,5150000.0,25.24271844660194,3.8834951456310676,3.8834951456310676,72.62135922330097,72.42718446601941,72.42718446601941
1,39.0,5150000.0,32.038834951456316,3.8834951456310676,3.8834951456310676,72.62135922330097,72.42718446601941,72.42718446601941
1,40.0,5150000.0,32.62135922330097,3.6893203883495143,3.6893203883495143,72.62135922330097,72.42718446601941,72.42718446601941
1,41.0,5150000.0,33.398058252427184,3.8834951456310676,3.8834951456310676,72.62135922330097,72.42718446601941,72.42718446601941
1,42.0,5150000.0,33.78640776699029,3.8834951456310676,3.8834951456310676,72.62135922330097,72.42718446601941,72.42718446601941
1,43.0,5150000.0,33.980582524271846,3.8834951456310676,3.8834951456310676,72.62135922330097,72.42718446601941,72.42718446601941
