"run","tick","GRCount","STCount"
1,1.0,390,160
1,2.0,390,160
1,3.0,390,160
1,4.0,390,160
1,5.0,390,160
1,6.0,390,160
1,7.0,390,160
1,8.0,390,160
1,9.0,390,160
1,10.0,390,160
1,11.0,390,160
1,12.0,390,160
1,13.0,390,160
1,14.0,390,160
1,15.0,390,160
1,16.0,390,160
1,17.0,390,160
1,18.0,390,160
1,19.0,390,160
1,20.0,390,160
1,21.0,390,160
1,22.0,390,160
1,23.0,390,160
1,24.0,390,160
1,25.0,390,160
1,26.0,390,160
1,27.0,390,160
1,28.0,390,160
1,29.0,390,160
1,30.0,390,160
1,31.0,390,160
1,32.0,679,160
1,33.0,679,160
1,34.0,679,160
1,35.0,927,160
1,36.0,1242,160
1,37.0,1242,160
1,38.0,1541,160
1,39.0,1541,160
1,40.0,1541,160
1,41.0,1541,160
1,42.0,1541,160
1,43.0,1541,160
1,44.0,1541,160
1,45.0,1541,160
1,46.0,1541,160
1,47.0,1541,160
1,48.0,1541,160
1,49.0,1541,160
1,50.0,1541,160
1,51.0,1541,160
1,52.0,1541,160
1,53.0,1946,689
1,54.0,2597,848
1,55.0,2508,848
1,56.0,2508,848
1,57.0,2418,848
1,58.0,2418,848
1,59.0,2320,848
1,60.0,2320,848
1,61.0,2207,848
1,62.0,2207,848
1,63.0,2207,848
1,64.0,2207,848
1,65.0,2207,848
1,66.0,2207,848
1,67.0,2207,848
1,68.0,2207,848
1,69.0,2207,848
1,70.0,2207,848
1,71.0,3033,848
1,72.0,3033,848
1,73.0,3033,848
1,74.0,3033,848
1,75.0,3033,848
1,76.0,3033,848
1,77.0,3033,848
1,78.0,3033,848
1,79.0,3033,848
1,80.0,3033,848
1,81.0,2970,848
1,82.0,2970,848
1,83.0,2892,848
1,84.0,2336,848
1,85.0,2213,848
1,86.0,2161,848
1,87.0,1969,848
1,88.0,1927,848
1,89.0,1823,848
1,90.0,1783,848
1,91.0,2884,848
1,92.0,2884,848
1,93.0,2831,848
1,94.0,2831,848
1,95.0,2348,848
1,96.0,2348,848
1,97.0,2348,848
1,98.0,2348,848
1,99.0,3180,848
1,100.0,3995,3446
1,101.0,3997,3446
1,102.0,3997,3446
1,103.0,3974,3446
1,104.0,3921,3446
1,105.0,3845,3446
1,106.0,3779,3446
1,107.0,3737,3446
1,108.0,3737,3446
1,109.0,3737,3446
1,110.0,3737,3446
1,111.0,4935,3446
1,112.0,4935,3446
1,113.0,6141,4297
1,114.0,6141,5141
1,115.0,7811,5141
1,116.0,9721,5325
1,117.0,9330,5325
1,118.0,9330,5325
1,119.0,9330,5325
1,120.0,9330,5325
1,121.0,9330,5325
1,122.0,9330,5325
1,123.0,9330,5325
1,124.0,9330,5325
1,125.0,9330,5325
1,126.0,9330,5325
1,127.0,9330,5325
1,128.0,9330,5325
1,129.0,9330,5325
1,130.0,9330,5325
1,131.0,9330,5325
1,132.0,9330,5325
1,133.0,9330,5325
1,134.0,9330,5325
1,135.0,9330,5325
1,136.0,9330,5325
1,137.0,9330,5325
1,138.0,9330,5325
1,139.0,9330,5325
1,140.0,9330,5325
1,141.0,9330,5325
1,142.0,9330,5325
1,143.0,9330,5325
1,144.0,9330,5325
1,145.0,9330,5325
1,146.0,9330,5325
1,147.0,9330,5325
1,148.0,9330,5325
1,149.0,9330,5325
1,150.0,9330,5325
1,151.0,9330,5325
1,152.0,9330,5325
1,153.0,9330,5325
1,154.0,9330,5325
1,155.0,9330,5325
1,156.0,9330,5325
1,157.0,9330,5325
1,158.0,9330,5325
1,159.0,9330,5325
1,160.0,9330,5325
1,161.0,9330,5325
1,162.0,9330,5325
1,163.0,9330,5325
1,164.0,9330,5325
1,165.0,9330,5325
1,166.0,9330,5325
2,1.0,390,160
2,2.0,390,160
2,3.0,390,160
2,4.0,390,160
2,5.0,390,160
2,6.0,390,160
2,7.0,390,160
2,8.0,390,160
2,9.0,390,160
2,10.0,390,160
2,11.0,390,160
2,12.0,390,160
2,13.0,390,160
2,14.0,390,160
2,15.0,390,160
2,16.0,390,160
2,17.0,390,160
2,18.0,390,160
2,19.0,390,160
2,20.0,390,160
2,21.0,390,160
2,22.0,390,160
2,23.0,390,160
2,24.0,390,160
2,25.0,390,160
2,26.0,390,160
2,27.0,390,160
2,28.0,390,160
2,29.0,390,160
2,30.0,390,160
2,31.0,390,160
2,32.0,694,160
2,33.0,694,160
2,34.0,694,160
2,35.0,988,160
2,36.0,1283,160
2,37.0,1283,160
2,38.0,1574,160
2,39.0,1574,160
2,40.0,1574,160
2,41.0,1574,160
2,42.0,1574,160
2,43.0,1574,160
2,44.0,1574,160
2,45.0,1574,160
2,46.0,1574,160
2,47.0,1574,160
2,48.0,1574,160
2,49.0,1574,160
2,50.0,1574,160
2,51.0,1574,160
2,52.0,1574,160
2,53.0,1957,694
2,54.0,2614,856
2,55.0,2511,856
2,56.0,2511,856
2,57.0,2403,856
2,58.0,2403,856
2,59.0,2311,856
2,60.0,2311,856
2,61.0,2224,856
2,62.0,2224,856
2,63.0,2224,856
2,64.0,2224,856
2,65.0,2224,856
2,66.0,2224,856
2,67.0,2224,856
2,68.0,2224,856
2,69.0,2224,856
2,70.0,2224,856
2,71.0,3051,856
2,72.0,3051,856
2,73.0,3051,856
2,74.0,3051,856
2,75.0,3051,856
2,76.0,3051,856
2,77.0,3051,856
2,78.0,3051,856
2,79.0,3051,856
2,80.0,3051,856
2,81.0,2960,856
2,82.0,2960,856
2,83.0,2905,856
2,84.0,2368,856
2,85.0,2244,856
2,86.0,2180,856
2,87.0,2016,856
2,88.0,1971,856
2,89.0,1855,856
2,90.0,1800,856
2,91.0,2890,856
2,92.0,2890,856
2,93.0,2830,856
2,94.0,2830,856
2,95.0,2349,856
2,96.0,2349,856
2,97.0,2349,856
2,98.0,2349,856
2,99.0,3226,856
2,100.0,4082,3449
2,101.0,4163,3449
2,102.0,4163,3449
2,103.0,4143,3449
2,104.0,4061,3449
2,105.0,4000,3449
2,106.0,3932,3449
2,107.0,3876,3449
2,108.0,3876,3449
2,109.0,3876,3449
2,110.0,3876,3449
