"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
21,166.0,269.0,136.0,133.0,82.0,32.0,50.0,173.0,108.0,65.0,10267.0,3971.0,6296.0,5345.0,1725.0,3620.0,9165.0,3055.0,6110.0,2200.0,880.0,1396.0,220889.0,47267.0,155847.0,2.0,0.0,17.0
23,166.0,397.0,192.0,205.0,83.0,18.0,65.0,230.0,150.0,80.0,10267.0,3971.0,6296.0,8249.0,2702.0,5547.0,9145.0,2983.0,6162.0,3228.0,1058.0,1835.0,211230.0,102041.0,149274.0,2.0,0.0,17.0
25,166.0,254.0,160.0,94.0,6.0,6.0,0.0,142.0,112.0,30.0,10278.0,3982.0,6296.0,5025.0,1550.0,3475.0,9078.0,2968.0,6110.0,2421.0,575.0,1268.0,210643.0,43231.0,150060.0,2.0,0.0,17.0
27,166.0,224.0,191.0,33.0,20.0,20.0,0.0,132.0,116.0,16.0,10654.0,4157.0,6497.0,8515.0,2564.0,5951.0,9559.0,3074.0,6485.0,2123.0,551.0,1210.0,430462.0,122753.0,312040.0,2.0,0.0,17.0
29,166.0,335.0,179.0,156.0,73.0,22.0,51.0,200.0,119.0,81.0,10361.0,4000.0,6361.0,6334.0,2079.0,4255.0,9223.0,2998.0,6225.0,2863.0,886.0,1662.0,220680.0,56949.0,155882.0,2.0,0.0,17.0
2,166.0,239.0,159.0,80.0,14.0,14.0,0.0,120.0,105.0,15.0,10267.0,3971.0,6296.0,6058.0,2026.0,4032.0,9156.0,2996.0,6160.0,2321.0,664.0,1312.0,217107.0,54326.0,153317.0,2.0,0.0,17.0
4,166.0,316.0,160.0,156.0,73.0,22.0,51.0,175.0,95.0,80.0,10540.0,4105.0,6435.0,9345.0,2990.0,6355.0,9516.0,3081.0,6435.0,2526.0,867.0,1485.0,419103.0,212726.0,302175.0,2.0,0.0,17.0
6,166.0,225.0,145.0,80.0,6.0,6.0,0.0,104.0,89.0,15.0,10351.0,3993.0,6358.0,5132.0,1581.0,3551.0,9212.0,3000.0,6212.0,2059.0,600.0,1141.0,212654.0,43513.0,150483.0,2.0,0.0,17.0
8,166.0,258.0,175.0,83.0,77.0,25.0,52.0,193.0,126.0,67.0,10575.0,4140.0,6435.0,9365.0,2995.0,6370.0,9519.0,3084.0,6435.0,2704.0,971.0,1694.0,433065.0,216408.0,310972.0,2.0,0.0,17.0
10,166.0,474.0,238.0,236.0,148.0,32.0,116.0,297.0,136.0,161.0,10592.0,4157.0,6435.0,8512.0,2562.0,5950.0,9492.0,3057.0,6435.0,3359.0,1310.0,2101.0,427089.0,122192.0,307469.0,2.0,0.0,17.0
12,166.0,412.0,124.0,288.0,125.0,8.0,117.0,216.0,71.0,145.0,10291.0,3995.0,6296.0,5056.0,1646.0,3410.0,9241.0,3080.0,6161.0,2979.0,1216.0,1699.0,227767.0,45404.0,159515.0,2.0,0.0,17.0
14,166.0,332.0,175.0,157.0,69.0,17.0,52.0,193.0,112.0,81.0,10315.0,4019.0,6296.0,6209.0,2084.0,4125.0,9254.0,3043.0,6211.0,2730.0,913.0,1548.0,214163.0,57056.0,151581.0,2.0,0.0,17.0
16,166.0,208.0,178.0,30.0,20.0,20.0,0.0,134.0,118.0,16.0,10660.0,4160.0,6500.0,7712.0,2104.0,5608.0,9563.0,3063.0,6500.0,2309.0,807.0,1559.0,429316.0,100395.0,311553.0,2.0,0.0,17.0
18,166.0,313.0,171.0,142.0,59.0,8.0,51.0,179.0,113.0,66.0,10329.0,3971.0,6358.0,8630.0,2823.0,5807.0,9221.0,3009.0,6212.0,2561.0,854.0,1484.0,227225.0,112165.0,161032.0,2.0,0.0,17.0
20,166.0,402.0,189.0,213.0,82.0,17.0,65.0,218.0,123.0,95.0,10577.0,4142.0,6435.0,7421.0,1980.0,5441.0,9506.0,3071.0,6435.0,2981.0,1008.0,1726.0,420892.0,90874.0,303932.0,2.0,0.0,17.0
22,166.0,505.0,233.0,272.0,160.0,44.0,116.0,288.0,141.0,147.0,10363.0,4002.0,6361.0,8409.0,2733.0,5676.0,9197.0,2972.0,6225.0,3729.0,1292.0,2111.0,208921.0,101953.0,148457.0,2.0,0.0,17.0
24,166.0,319.0,149.0,170.0,18.0,18.0,0.0,123.0,93.0,30.0,10287.0,3991.0,6296.0,6195.0,2070.0,4125.0,9169.0,3009.0,6160.0,2602.0,653.0,1263.0,209045.0,55009.0,149386.0,2.0,0.0,17.0
26,166.0,218.0,150.0,68.0,4.0,4.0,0.0,103.0,88.0,15.0,10242.0,3949.0,6293.0,6220.0,2081.0,4139.0,9114.0,2968.0,6146.0,1739.0,508.0,1015.0,212857.0,57195.0,151642.0,2.0,0.0,17.0
28,166.0,312.0,164.0,148.0,56.0,4.0,52.0,175.0,95.0,80.0,10590.0,4155.0,6435.0,8377.0,2519.0,5858.0,9513.0,3078.0,6435.0,2401.0,809.0,1392.0,408947.0,113594.0,294331.0,2.0,0.0,17.0
30,166.0,362.0,200.0,162.0,82.0,32.0,50.0,221.0,139.0,82.0,10592.0,4157.0,6435.0,8446.0,2559.0,5887.0,9512.0,3077.0,6435.0,2836.0,837.0,1619.0,423162.0,121145.0,303602.0,2.0,0.0,17.0
