"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,7652.0,2182.0,5470.0,5309.0,716.0,4593.0,6146.0,1426.0,4720.0,10887.0,4387.0,6500.0,8528.0,2353.0,6175.0,10166.0,3666.0,6500.0,268455.0,123707.0,143016.0,1213289.0,143387.0,696571.0,1.0,0.0,17.0
2,166.0,8402.0,2541.0,5861.0,5839.0,775.0,5064.0,6837.0,1605.0,5232.0,10887.0,4387.0,6500.0,8436.0,2391.0,6045.0,10178.0,3678.0,6500.0,298489.0,136402.0,158082.0,1211197.0,143155.0,698729.0,1.0,0.0,17.0
3,166.0,7159.0,2013.0,5146.0,4865.0,699.0,4166.0,5565.0,1298.0,4267.0,10885.0,4385.0,6500.0,8554.0,2379.0,6175.0,10189.0,3689.0,6500.0,346052.0,107675.0,125187.0,1205524.0,144336.0,700980.0,1.0,0.0,17.0
4,166.0,7430.0,2149.0,5281.0,4991.0,681.0,4310.0,5816.0,1365.0,4451.0,10900.0,4400.0,6500.0,8689.0,2449.0,6240.0,10241.0,3741.0,6500.0,316843.0,116438.0,135862.0,1224427.0,145775.0,710286.0,1.0,0.0,17.0
5,166.0,7157.0,1947.0,5210.0,4727.0,629.0,4098.0,5433.0,1219.0,4214.0,10885.0,4385.0,6500.0,8468.0,2358.0,6110.0,10163.0,3663.0,6500.0,342272.0,106981.0,123700.0,1182982.0,141244.0,686391.0,1.0,0.0,17.0
6,166.0,7096.0,2019.0,5077.0,4734.0,695.0,4039.0,5449.0,1283.0,4166.0,10887.0,4387.0,6500.0,8552.0,2377.0,6175.0,10205.0,3705.0,6500.0,364545.0,115330.0,133736.0,1218399.0,141347.0,707501.0,1.0,0.0,17.0
7,166.0,7290.0,1996.0,5294.0,4799.0,611.0,4188.0,5572.0,1241.0,4331.0,10900.0,4400.0,6500.0,8603.0,2428.0,6175.0,10232.0,3732.0,6500.0,277820.0,102539.0,119419.0,1203111.0,143926.0,700462.0,1.0,0.0,17.0
8,166.0,7662.0,2248.0,5414.0,5250.0,748.0,4502.0,6068.0,1423.0,4645.0,10900.0,4400.0,6500.0,8557.0,2382.0,6175.0,10181.0,3681.0,6500.0,359540.0,133766.0,154891.0,1180990.0,144684.0,681899.0,1.0,0.0,17.0
9,166.0,7015.0,1957.0,5058.0,4674.0,666.0,4008.0,5383.0,1248.0,4135.0,10887.0,4387.0,6500.0,8451.0,2406.0,6045.0,10180.0,3680.0,6500.0,420603.0,115113.0,133697.0,1201592.0,144447.0,692108.0,1.0,0.0,17.0
10,166.0,7194.0,2074.0,5120.0,4778.0,713.0,4065.0,5554.0,1377.0,4177.0,10887.0,4387.0,6500.0,8485.0,2375.0,6110.0,10173.0,3673.0,6500.0,457639.0,129283.0,149175.0,1186112.0,136572.0,681631.0,1.0,0.0,17.0
11,166.0,6748.0,1934.0,4814.0,4509.0,616.0,3893.0,5241.0,1247.0,3994.0,10900.0,4400.0,6500.0,8565.0,2390.0,6175.0,10196.0,3696.0,6500.0,447622.0,123558.0,143323.0,1182653.0,138169.0,680489.0,1.0,0.0,17.0
12,166.0,7805.0,2319.0,5486.0,5344.0,675.0,4669.0,6239.0,1427.0,4812.0,10900.0,4400.0,6500.0,8588.0,2413.0,6175.0,10211.0,3711.0,6500.0,243430.0,110762.0,128963.0,1240077.0,144580.0,716615.0,1.0,0.0,17.0
13,166.0,7086.0,1969.0,5117.0,4705.0,669.0,4036.0,5414.0,1280.0,4134.0,10887.0,4387.0,6500.0,8583.0,2408.0,6175.0,10186.0,3686.0,6500.0,456538.0,128319.0,148327.0,1214086.0,146039.0,700652.0,1.0,0.0,17.0
14,166.0,7515.0,2226.0,5289.0,5092.0,718.0,4374.0,5946.0,1430.0,4516.0,10900.0,4400.0,6500.0,8669.0,2429.0,6240.0,10211.0,3711.0,6500.0,320954.0,117048.0,136480.0,1229437.0,150535.0,707862.0,1.0,0.0,17.0
15,166.0,7417.0,2132.0,5285.0,4960.0,677.0,4283.0,5733.0,1307.0,4426.0,10887.0,4387.0,6500.0,8575.0,2400.0,6175.0,10183.0,3683.0,6500.0,308774.0,114071.0,131474.0,1211665.0,144394.0,699018.0,1.0,0.0,17.0
16,166.0,7249.0,2091.0,5158.0,4919.0,717.0,4202.0,5688.0,1370.0,4318.0,10887.0,4387.0,6500.0,8593.0,2418.0,6175.0,10181.0,3681.0,6500.0,411378.0,132256.0,152872.0,1216874.0,143667.0,698881.0,1.0,0.0,17.0
17,166.0,7144.0,1939.0,5205.0,4677.0,629.0,4048.0,5433.0,1257.0,4176.0,10887.0,4387.0,6500.0,8588.0,2413.0,6175.0,10172.0,3672.0,6500.0,370894.0,115086.0,133942.0,1203627.0,142387.0,693909.0,1.0,0.0,17.0
18,166.0,7121.0,2052.0,5069.0,4717.0,646.0,4071.0,5519.0,1317.0,4202.0,10900.0,4400.0,6500.0,8543.0,2433.0,6110.0,10177.0,3677.0,6500.0,365082.0,102246.0,118380.0,1223839.0,146520.0,704636.0,1.0,0.0,17.0
19,166.0,6874.0,1998.0,4876.0,4533.0,640.0,3893.0,5301.0,1278.0,4023.0,10887.0,4387.0,6500.0,8603.0,2428.0,6175.0,10189.0,3689.0,6500.0,375684.0,101878.0,118899.0,1189214.0,142540.0,689385.0,1.0,0.0,17.0
20,166.0,7657.0,2248.0,5409.0,5208.0,742.0,4466.0,6049.0,1471.0,4578.0,10885.0,4385.0,6500.0,8450.0,2340.0,6110.0,10133.0,3633.0,6500.0,354507.0,132454.0,152908.0,1176771.0,137984.0,677818.0,1.0,0.0,17.0
