"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1818202308,5.14,1,5,23.34,72.09,500,0,7.5,515,1
3,1818226780,5.14,1,5,23.34,72.09,500,0,7.5,515,1
5,1818239204,5.14,1,5,23.34,72.09,500,0,7.5,515,1
7,1818253597,5.14,1,5,23.34,72.09,500,0,7.5,515,1
9,1818283421,5.14,1,5,23.34,72.09,500,0,7.5,515,1
2,1818202053,5.14,1,5,23.34,72.09,500,0,7.5,515,1
4,1818225306,5.14,1,5,23.34,72.09,500,0,7.5,515,1
6,1818242955,5.14,1,5,23.34,72.09,500,0,7.5,515,1
8,1818256339,5.14,1,5,23.34,72.09,500,0,7.5,515,1
10,1818289945,5.14,1,5,23.34,72.09,500,0,7.5,515,1
