"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1765394764,5.14,1,20,23.34,72.09,600,0,7.5,520,2
3,-1765386383,5.14,1,20,23.34,72.09,600,0,7.5,520,2
5,-1765383566,5.14,1,20,23.34,72.09,600,0,7.5,520,2
7,-1765381632,5.14,1,20,23.34,72.09,600,0,7.5,520,2
9,-1765379821,5.14,1,20,23.34,72.09,600,0,7.5,520,2
11,-1765378783,5.14,1,20,23.34,72.09,600,0,7.5,520,2
13,-1765377548,5.14,1,20,23.34,72.09,600,0,7.5,520,2
15,-1765376303,5.14,1,20,23.34,72.09,600,0,7.5,520,2
17,-1765375149,5.14,1,20,23.34,72.09,600,0,7.5,520,2
19,-1765374078,5.14,1,20,23.34,72.09,600,0,7.5,520,2
21,-1765373262,5.14,1,20,23.34,72.09,600,0,7.5,520,2
23,-1765372409,5.14,1,20,23.34,72.09,600,0,7.5,520,2
25,-1765371613,5.14,1,20,23.34,72.09,600,0,7.5,520,2
27,-1765370917,5.14,1,20,23.34,72.09,600,0,7.5,520,2
29,-1765370072,5.14,1,20,23.34,72.09,600,0,7.5,520,2
31,-1765369328,5.14,1,20,23.34,72.09,600,0,7.5,520,2
33,-1765368483,5.14,1,20,23.34,72.09,600,0,7.5,520,2
35,-1765367513,5.14,1,20,23.34,72.09,600,0,7.5,520,2
37,-1765366907,5.14,1,20,23.34,72.09,600,0,7.5,520,2
39,-1765366219,5.14,1,20,23.34,72.09,600,0,7.5,520,2
41,-1765365578,5.14,1,20,23.34,72.09,600,0,7.5,520,2
43,-1765364899,5.14,1,20,23.34,72.09,600,0,7.5,520,2
45,-1765364264,5.14,1,20,23.34,72.09,600,0,7.5,520,2
47,-1765363663,5.14,1,20,23.34,72.09,600,0,7.5,520,2
49,-1765363023,5.14,1,20,23.34,72.09,600,0,7.5,520,2
2,-1765394473,5.14,1,20,23.34,72.09,600,0,7.5,520,2
4,-1765384915,5.14,1,20,23.34,72.09,600,0,7.5,520,2
6,-1765382565,5.14,1,20,23.34,72.09,600,0,7.5,520,2
8,-1765380945,5.14,1,20,23.34,72.09,600,0,7.5,520,2
10,-1765379714,5.14,1,20,23.34,72.09,600,0,7.5,520,2
12,-1765378930,5.14,1,20,23.34,72.09,600,0,7.5,520,2
14,-1765377501,5.14,1,20,23.34,72.09,600,0,7.5,520,2
16,-1765375892,5.14,1,20,23.34,72.09,600,0,7.5,520,2
18,-1765374700,5.14,1,20,23.34,72.09,600,0,7.5,520,2
20,-1765373745,5.14,1,20,23.34,72.09,600,0,7.5,520,2
22,-1765372873,5.14,1,20,23.34,72.09,600,0,7.5,520,2
24,-1765371999,5.14,1,20,23.34,72.09,600,0,7.5,520,2
26,-1765371254,5.14,1,20,23.34,72.09,600,0,7.5,520,2
28,-1765370390,5.14,1,20,23.34,72.09,600,0,7.5,520,2
30,-1765369625,5.14,1,20,23.34,72.09,600,0,7.5,520,2
32,-1765368919,5.14,1,20,23.34,72.09,600,0,7.5,520,2
34,-1765368031,5.14,1,20,23.34,72.09,600,0,7.5,520,2
36,-1765367163,5.14,1,20,23.34,72.09,600,0,7.5,520,2
38,-1765366485,5.14,1,20,23.34,72.09,600,0,7.5,520,2
40,-1765365924,5.14,1,20,23.34,72.09,600,0,7.5,520,2
42,-1765365186,5.14,1,20,23.34,72.09,600,0,7.5,520,2
44,-1765364438,5.14,1,20,23.34,72.09,600,0,7.5,520,2
46,-1765363803,5.14,1,20,23.34,72.09,600,0,7.5,520,2
48,-1765363134,5.14,1,20,23.34,72.09,600,0,7.5,520,2
50,-1765362486,5.14,1,20,23.34,72.09,600,0,7.5,520,2
