"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,3227.0,1226.0,2001.0,1142.0,302.0,840.0,1780.0,878.0,902.0,4909.0,908.0,4001.0,1281.0,31.0,1250.0,3033.0,583.0,2450.0,91477.0,26850.0,43499.0,180168.0,32118.0,88021.0,3.0,0.0,16.0,21340.0,33880.0,57597.0,7047.0,19803.0,22159.0
2,166.0,3253.0,1245.0,2008.0,1138.0,299.0,839.0,1784.0,880.0,904.0,4513.0,862.0,3651.0,1121.0,21.0,1100.0,2846.0,561.0,2285.0,92958.0,27963.0,45052.0,166648.0,28435.0,81629.0,3.0,0.0,16.0,22421.0,34793.0,58165.0,7182.0,20781.0,22631.0
3,166.0,3180.0,1242.0,1938.0,1131.0,288.0,843.0,1784.0,881.0,903.0,4617.0,862.0,3755.0,1126.0,26.0,1100.0,2887.0,552.0,2335.0,95516.0,28481.0,45938.0,165510.0,28439.0,81791.0,3.0,0.0,16.0,22773.0,35494.0,60022.0,7182.0,21299.0,23165.0
4,166.0,3135.0,1191.0,1944.0,1117.0,280.0,837.0,1762.0,850.0,912.0,4979.0,953.0,4026.0,1275.0,25.0,1250.0,3109.0,594.0,2515.0,94340.0,27895.0,45495.0,181179.0,31680.0,88776.0,3.0,0.0,16.0,22502.0,35140.0,59200.0,7130.0,20765.0,22993.0
5,166.0,3184.0,1239.0,1945.0,1123.0,283.0,840.0,1790.0,884.0,906.0,4726.0,906.0,3820.0,1079.0,29.0,1050.0,2870.0,570.0,2300.0,93859.0,28250.0,45584.0,166008.0,26948.0,80550.0,3.0,0.0,16.0,22775.0,35359.0,58500.0,7035.0,21215.0,22809.0
6,166.0,3113.0,1181.0,1932.0,1116.0,276.0,840.0,1737.0,839.0,898.0,4711.0,905.0,3806.0,1174.0,24.0,1150.0,2924.0,574.0,2350.0,90456.0,28795.0,45210.0,172425.0,29885.0,84466.0,3.0,0.0,16.0,23195.0,33604.0,56852.0,6951.0,21844.0,22015.0
7,166.0,3450.0,1275.0,2175.0,1312.0,305.0,1007.0,1972.0,904.0,1068.0,4909.0,908.0,4001.0,1231.0,31.0,1200.0,3035.0,585.0,2450.0,105193.0,32684.0,50590.0,182276.0,31110.0,89727.0,3.0,0.0,16.0,26873.0,36665.0,68528.0,7271.0,25413.0,23717.0
8,166.0,3391.0,1263.0,2128.0,1241.0,283.0,958.0,1901.0,879.0,1022.0,4711.0,905.0,3806.0,1128.0,28.0,1100.0,2918.0,568.0,2350.0,103046.0,31078.0,48648.0,172017.0,28818.0,83494.0,3.0,0.0,16.0,25699.0,35687.0,67359.0,7019.0,24059.0,22949.0
9,166.0,3361.0,1247.0,2114.0,1184.0,283.0,901.0,1829.0,871.0,958.0,4684.0,863.0,3821.0,1124.0,24.0,1100.0,2886.0,551.0,2335.0,98365.0,30049.0,47073.0,173514.0,28987.0,84701.0,3.0,0.0,16.0,24488.0,35376.0,62989.0,7002.0,23047.0,22585.0
10,166.0,3263.0,1214.0,2049.0,1192.0,293.0,899.0,1839.0,871.0,968.0,4779.0,906.0,3873.0,1174.0,24.0,1150.0,2924.0,574.0,2350.0,100465.0,30563.0,47573.0,175525.0,29470.0,84540.0,3.0,0.0,16.0,24886.0,35036.0,65429.0,7275.0,23288.0,22687.0
