"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,7073.0,1927.0,5146.0,4754.0,654.0,4100.0,5474.0,1260.0,4214.0,10900.0,4400.0,6500.0,8669.0,2430.0,6239.0,10205.0,3705.0,6500.0,369837.0,116280.0,134870.0,1227256.0,148295.0,706459.0,1.0,0.0,17.0
2,166.0,7407.0,2249.0,5158.0,5128.0,751.0,4377.0,6015.0,1487.0,4528.0,10876.0,4376.0,6500.0,8560.0,2450.0,6110.0,10228.0,3728.0,6500.0,384778.0,140066.0,163545.0,1207862.0,145586.0,698773.0,1.0,0.0,17.0
3,166.0,6776.0,1904.0,4872.0,4535.0,652.0,3883.0,5164.0,1209.0,3955.0,10900.0,4400.0,6500.0,8559.0,2384.0,6175.0,10197.0,3697.0,6500.0,366649.0,102131.0,118019.0,1184643.0,143847.0,682123.0,1.0,0.0,17.0
4,166.0,7104.0,2022.0,5082.0,4932.0,663.0,4269.0,5644.0,1277.0,4367.0,10876.0,4376.0,6500.0,8645.0,2405.0,6240.0,10176.0,3676.0,6500.0,350928.0,110666.0,127414.0,1207100.0,144920.0,695150.0,1.0,0.0,17.0
5,166.0,7765.0,2331.0,5434.0,5384.0,736.0,4648.0,6280.0,1491.0,4789.0,10885.0,4385.0,6500.0,8626.0,2451.0,6175.0,10197.0,3697.0,6500.0,286304.0,131667.0,152426.0,1217906.0,147764.0,705861.0,1.0,0.0,17.0
6,166.0,7605.0,2385.0,5220.0,5318.0,812.0,4506.0,6216.0,1594.0,4622.0,10887.0,4387.0,6500.0,8551.0,2376.0,6175.0,10146.0,3646.0,6500.0,372539.0,136738.0,158332.0,1206237.0,145062.0,693504.0,1.0,0.0,17.0
7,166.0,7971.0,2344.0,5627.0,5392.0,686.0,4706.0,6326.0,1460.0,4866.0,10872.0,4372.0,6500.0,8344.0,2364.0,5980.0,10171.0,3671.0,6500.0,253402.0,116982.0,135094.0,1222399.0,143318.0,702882.0,1.0,0.0,17.0
8,166.0,7683.0,2266.0,5417.0,5259.0,704.0,4555.0,6145.0,1435.0,4710.0,10900.0,4400.0,6500.0,8712.0,2408.0,6304.0,10194.0,3694.0,6500.0,262257.0,117923.0,136770.0,1190411.0,141676.0,686710.0,1.0,0.0,17.0
9,166.0,7545.0,2133.0,5412.0,5075.0,628.0,4447.0,5899.0,1307.0,4592.0,10876.0,4376.0,6500.0,8577.0,2402.0,6175.0,10167.0,3667.0,6500.0,279083.0,104052.0,119983.0,1195166.0,137335.0,692942.0,1.0,0.0,17.0
10,166.0,6508.0,1703.0,4805.0,4086.0,505.0,3581.0,4773.0,1077.0,3696.0,10900.0,4400.0,6500.0,8449.0,2339.0,6110.0,10172.0,3672.0,6500.0,346429.0,99650.0,114480.0,1197532.0,140079.0,690763.0,1.0,0.0,17.0
11,166.0,7256.0,2043.0,5213.0,4825.0,662.0,4163.0,5636.0,1317.0,4319.0,10887.0,4387.0,6500.0,8685.0,2445.0,6240.0,10194.0,3694.0,6500.0,345677.0,107873.0,125140.0,1230184.0,149777.0,708213.0,1.0,0.0,17.0
