"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,7478.0,2194.0,5284.0,5105.0,718.0,4387.0,5935.0,1419.0,4516.0,10900.0,4400.0,6500.0,7367.0,2167.0,5200.0,10662.0,4162.0,6500.0,3221320.0,1203514.0,1397081.0,8805811.0,800452.0,7002250.0,1.0,0.0,17.0,1208829.0,431973.0,2789347.0,61604.0,1141910.0,188252.0
3,166.0,7587.0,2225.0,5362.0,5161.0,723.0,4438.0,6006.0,1438.0,4568.0,10900.0,4400.0,6500.0,7365.0,2165.0,5200.0,10661.0,4161.0,6500.0,3231366.0,1215102.0,1411258.0,8795396.0,793957.0,6998645.0,1.0,0.0,17.0,1219978.0,440280.0,2791086.0,61313.0,1153789.0,191280.0
5,166.0,7452.0,2174.0,5278.0,5060.0,725.0,4335.0,5872.0,1422.0,4450.0,10887.0,4387.0,6500.0,7295.0,2160.0,5135.0,10648.0,4148.0,6500.0,3893656.0,1235673.0,1434726.0,8826610.0,801218.0,7019348.0,1.0,0.0,17.0,1240678.0,444353.0,3449303.0,62333.0,1173340.0,194048.0
7,166.0,7464.0,2180.0,5284.0,5091.0,718.0,4373.0,5923.0,1408.0,4515.0,10885.0,4385.0,6500.0,7480.0,2215.0,5265.0,10661.0,4161.0,6500.0,3198217.0,1201661.0,1393807.0,8949053.0,836489.0,7102838.0,1.0,0.0,17.0,1205454.0,433275.0,2764942.0,61407.0,1140254.0,188353.0
9,166.0,7426.0,2149.0,5277.0,5034.0,713.0,4321.0,5850.0,1401.0,4449.0,10887.0,4387.0,6500.0,7338.0,2138.0,5200.0,10656.0,4156.0,6500.0,3821417.0,1202978.0,1399267.0,8779804.0,799827.0,6981391.0,1.0,0.0,17.0,1208210.0,439518.0,3381899.0,61484.0,1141494.0,191057.0
2,166.0,7294.0,2086.0,5208.0,4883.0,691.0,4192.0,5679.0,1359.0,4320.0,10887.0,4387.0,6500.0,7351.0,2151.0,5200.0,10646.0,4146.0,6500.0,3756291.0,1195228.0,1388477.0,8824490.0,804585.0,7005711.0,1.0,0.0,17.0,1199910.0,434290.0,3322001.0,60123.0,1135105.0,188567.0
4,166.0,7328.0,2117.0,5211.0,4974.0,704.0,4270.0,5748.0,1364.0,4384.0,10900.0,4400.0,6500.0,7387.0,2187.0,5200.0,10662.0,4162.0,6500.0,3754188.0,1189133.0,1379363.0,8838714.0,800631.0,7024962.0,1.0,0.0,17.0,1192723.0,428089.0,3326099.0,60470.0,1128663.0,186640.0
6,166.0,7369.0,2150.0,5219.0,5057.0,721.0,4336.0,5854.0,1390.0,4464.0,10900.0,4400.0,6500.0,7348.0,2148.0,5200.0,10654.0,4154.0,6500.0,3176784.0,1190590.0,1381517.0,8806872.0,794886.0,6998973.0,1.0,0.0,17.0,1194308.0,428416.0,2748368.0,61209.0,1129381.0,187209.0
8,166.0,7489.0,2205.0,5284.0,5082.0,710.0,4372.0,5963.0,1448.0,4515.0,10900.0,4400.0,6500.0,7360.0,2160.0,5200.0,10656.0,4156.0,6500.0,3204555.0,1191188.0,1385458.0,8809073.0,796563.0,7003548.0,1.0,0.0,17.0,1196086.0,433834.0,2770721.0,60499.0,1130689.0,189372.0
10,166.0,7368.0,2091.0,5277.0,4973.0,703.0,4270.0,5753.0,1369.0,4384.0,10900.0,4400.0,6500.0,7349.0,2149.0,5200.0,10663.0,4163.0,6500.0,3739146.0,1181134.0,1371726.0,8776265.0,794472.0,6978235.0,1.0,0.0,17.0,1185119.0,426943.0,3312203.0,60763.0,1120371.0,186607.0
