"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,399.0,240.0,159.0,99.0,48.0,51.0,287.0,192.0,95.0,10763.0,4328.0,6435.0,4132.0,1142.0,2990.0,10314.0,3879.0,6435.0,25882.0,7962.0,18234.0,3269573.0,290444.0,2684053.0,2.0,0.0,17.0,6111.0,15383.0,10499.0,3780.0,4182.0,12123.0
3,166.0,432.0,262.0,170.0,116.0,51.0,65.0,298.0,203.0,95.0,10754.0,4319.0,6435.0,4121.0,1131.0,2990.0,10286.0,3851.0,6435.0,28962.0,8568.0,19485.0,3281744.0,291204.0,2678886.0,2.0,0.0,17.0,6678.0,16749.0,12213.0,3753.0,4815.0,12807.0
5,166.0,421.0,250.0,171.0,116.0,51.0,65.0,291.0,195.0,96.0,10763.0,4328.0,6435.0,4061.0,1136.0,2925.0,10311.0,3876.0,6435.0,28267.0,9413.0,20023.0,3262154.0,285526.0,2666790.0,2.0,0.0,17.0,7641.0,16196.0,12071.0,3702.0,5711.0,12382.0
7,166.0,506.0,284.0,222.0,120.0,55.0,65.0,314.0,219.0,95.0,10754.0,4319.0,6435.0,4061.0,1136.0,2925.0,10308.0,3873.0,6435.0,31531.0,9895.0,21484.0,3249289.0,286327.0,2656025.0,2.0,0.0,17.0,7834.0,18050.0,13481.0,4003.0,5892.0,13650.0
9,166.0,424.0,262.0,162.0,117.0,52.0,65.0,297.0,202.0,95.0,10763.0,4328.0,6435.0,4131.0,1141.0,2990.0,10326.0,3891.0,6435.0,27479.0,8789.0,19173.0,3239763.0,287503.0,2656666.0,2.0,0.0,17.0,7054.0,16089.0,11390.0,3542.0,5247.0,12119.0
2,166.0,530.0,294.0,236.0,128.0,63.0,65.0,338.0,228.0,110.0,10754.0,4319.0,6435.0,4055.0,1130.0,2925.0,10306.0,3871.0,6435.0,33893.0,10408.0,22811.0,3233370.0,286028.0,2654116.0,2.0,0.0,17.0,8435.0,19466.0,14427.0,4476.0,5932.0,14376.0
4,166.0,443.0,281.0,162.0,119.0,54.0,65.0,306.0,211.0,95.0,10763.0,4328.0,6435.0,4224.0,1169.0,3055.0,10304.0,3869.0,6435.0,30254.0,9325.0,20918.0,3307504.0,301813.0,2702057.0,2.0,0.0,17.0,7378.0,17961.0,12293.0,3886.0,5439.0,13540.0
6,166.0,433.0,262.0,171.0,118.0,53.0,65.0,299.0,204.0,95.0,10754.0,4319.0,6435.0,4035.0,1110.0,2925.0,10292.0,3857.0,6435.0,27804.0,9055.0,19616.0,3217535.0,282853.0,2642999.0,2.0,0.0,17.0,7250.0,16282.0,11522.0,3776.0,5279.0,12366.0
8,166.0,452.0,281.0,171.0,119.0,54.0,65.0,308.0,213.0,95.0,10763.0,4328.0,6435.0,4060.0,1135.0,2925.0,10319.0,3884.0,6435.0,29764.0,9725.0,20737.0,3244739.0,285228.0,2664881.0,2.0,0.0,17.0,7850.0,17240.0,12524.0,3768.0,5957.0,12887.0
10,166.0,502.0,281.0,221.0,121.0,56.0,65.0,307.0,212.0,95.0,10763.0,4328.0,6435.0,4287.0,1168.0,3119.0,10302.0,3867.0,6435.0,30156.0,10275.0,21101.0,3301180.0,297104.0,2703050.0,2.0,0.0,17.0,8195.0,17207.0,12949.0,3934.0,6341.0,12906.0
