"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,7407.0,2130.0,5277.0,5064.0,730.0,4334.0,5851.0,1401.0,4450.0,10900.0,4400.0,6500.0,8008.0,2288.0,5720.0,10657.0,4157.0,6500.0,3879033.0,1229404.0,1426740.0,1.0079509E7,1032840.0,7634397.0,1.0,0.0,17.0,1232792.0,445504.0,3433529.0,63209.0,1166195.0,193948.0
3,166.0,7351.0,2138.0,5213.0,4963.0,707.0,4256.0,5777.0,1392.0,4385.0,10900.0,4400.0,6500.0,8149.0,2299.0,5850.0,10658.0,4158.0,6500.0,3758787.0,1186316.0,1379950.0,1.0120108E7,1044895.0,7659657.0,1.0,0.0,17.0,1191245.0,433027.0,3325760.0,60506.0,1125810.0,188705.0
5,166.0,7540.0,2194.0,5346.0,5121.0,734.0,4387.0,5952.0,1436.0,4516.0,10885.0,4385.0,6500.0,8074.0,2289.0,5785.0,10651.0,4151.0,6500.0,3335949.0,1248919.0,1452827.0,1.0064408E7,1033800.0,7627874.0,1.0,0.0,17.0,1255318.0,454454.0,2881495.0,63155.0,1185764.0,197509.0
7,166.0,7163.0,2077.0,5086.0,4850.0,695.0,4155.0,5639.0,1370.0,4269.0,10900.0,4400.0,6500.0,8101.0,2316.0,5785.0,10662.0,4162.0,6500.0,3864518.0,1221556.0,1416211.0,1.0238745E7,1060785.0,7733917.0,1.0,0.0,17.0,1224694.0,440147.0,3424371.0,61898.0,1159658.0,191517.0
9,166.0,7341.0,2130.0,5211.0,4951.0,732.0,4219.0,5739.0,1405.0,4334.0,10900.0,4400.0,6500.0,8057.0,2272.0,5785.0,10664.0,4164.0,6500.0,3905146.0,1228597.0,1428591.0,1.0168626E7,1048451.0,7677175.0,1.0,0.0,17.0,1234574.0,444810.0,3460336.0,63013.0,1165584.0,194017.0
2,166.0,7439.0,2163.0,5276.0,5051.0,730.0,4321.0,5871.0,1422.0,4449.0,10887.0,4387.0,6500.0,7997.0,2277.0,5720.0,10658.0,4158.0,6500.0,4006143.0,1269446.0,1473849.0,1.0016906E7,1019452.0,7598447.0,1.0,0.0,17.0,1273790.0,459680.0,3546463.0,64954.0,1204492.0,200059.0
4,166.0,7317.0,2105.0,5212.0,4989.0,720.0,4269.0,5763.0,1379.0,4384.0,10876.0,4376.0,6500.0,8081.0,2296.0,5785.0,10646.0,4146.0,6500.0,3845941.0,1214081.0,1409062.0,1.0052895E7,1026613.0,7617659.0,1.0,0.0,17.0,1217783.0,439008.0,3406933.0,62644.0,1151437.0,191279.0
6,166.0,7313.0,2087.0,5226.0,4952.0,697.0,4255.0,5748.0,1364.0,4384.0,10900.0,4400.0,6500.0,7983.0,2263.0,5720.0,10660.0,4160.0,6500.0,3699037.0,1165586.0,1355973.0,9976064.0,1007540.0,7557321.0,1.0,0.0,17.0,1171513.0,423333.0,3275704.0,59146.0,1106440.0,184460.0
8,166.0,7468.0,2129.0,5339.0,5031.0,709.0,4322.0,5838.0,1389.0,4449.0,10900.0,4400.0,6500.0,8034.0,2314.0,5720.0,10660.0,4160.0,6500.0,3817059.0,1212491.0,1407225.0,1.0121904E7,1032009.0,7670054.0,1.0,0.0,17.0,1216955.0,436350.0,3380709.0,61803.0,1150688.0,190270.0
10,166.0,7310.0,2107.0,5203.0,4953.0,697.0,4256.0,5762.0,1377.0,4385.0,10900.0,4400.0,6500.0,8077.0,2292.0,5785.0,10661.0,4161.0,6500.0,3703266.0,1170871.0,1359277.0,1.0171554E7,1040135.0,7702386.0,1.0,0.0,17.0,1175009.0,423172.0,3280094.0,59599.0,1111272.0,184268.0
