"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,184.0,140.0,44.0,20.0,20.0,0.0,135.0,105.0,30.0,8675.0,3159.0,5516.0,2802.0,765.0,2037.0,7637.0,2256.0,5381.0,1930.0,573.0,1272.0,116738.0,21462.0,88686.0,3.0,0.0,17.0
3,166.0,103.0,89.0,14.0,14.0,14.0,0.0,58.0,58.0,0.0,9179.0,3270.0,5909.0,3995.0,854.0,3141.0,8017.0,2233.0,5784.0,1310.0,460.0,810.0,142590.0,31028.0,108073.0,3.0,0.0,17.0
5,166.0,99.0,84.0,15.0,3.0,3.0,0.0,68.0,53.0,15.0,8835.0,3192.0,5643.0,2643.0,763.0,1880.0,7762.0,2264.0,5498.0,1389.0,470.0,823.0,117803.0,19662.0,89385.0,3.0,0.0,17.0
7,166.0,139.0,124.0,15.0,6.0,6.0,0.0,91.0,76.0,15.0,8722.0,3144.0,5578.0,2429.0,679.0,1750.0,7617.0,2187.0,5430.0,1577.0,452.0,956.0,115361.0,18418.0,86752.0,3.0,0.0,17.0
9,166.0,132.0,67.0,65.0,2.0,2.0,0.0,59.0,44.0,15.0,8903.0,3130.0,5773.0,3637.0,769.0,2868.0,7662.0,2087.0,5575.0,1401.0,619.0,918.0,137467.0,29375.0,104119.0,3.0,0.0,17.0
11,166.0,280.0,132.0,148.0,77.0,26.0,51.0,163.0,82.0,81.0,8809.0,3166.0,5643.0,2768.0,695.0,2073.0,7644.0,2199.0,5445.0,2345.0,955.0,1438.0,118999.0,20883.0,89690.0,3.0,0.0,17.0
13,166.0,80.0,69.0,11.0,2.0,2.0,0.0,48.0,48.0,0.0,8891.0,3248.0,5643.0,2728.0,755.0,1973.0,7717.0,2269.0,5448.0,1088.0,338.0,685.0,119439.0,20163.0,90061.0,3.0,0.0,17.0
15,166.0,196.0,116.0,80.0,10.0,10.0,0.0,102.0,72.0,30.0,8778.0,3200.0,5578.0,2522.0,709.0,1813.0,7676.0,2296.0,5380.0,1692.0,521.0,1009.0,122823.0,20151.0,92406.0,3.0,0.0,17.0
17,166.0,61.0,46.0,15.0,0.0,0.0,0.0,19.0,19.0,0.0,8831.0,3191.0,5640.0,2444.0,720.0,1724.0,7602.0,2272.0,5330.0,772.0,148.0,372.0,116339.0,19397.0,86554.0,3.0,0.0,17.0
19,166.0,139.0,124.0,15.0,28.0,28.0,0.0,108.0,93.0,15.0,8777.0,3196.0,5581.0,2505.0,676.0,1829.0,7641.0,2196.0,5445.0,1754.0,642.0,1149.0,118222.0,20284.0,89189.0,3.0,0.0,17.0
21,166.0,104.0,78.0,26.0,0.0,0.0,0.0,66.0,51.0,15.0,9001.0,3222.0,5779.0,3811.0,813.0,2998.0,7824.0,2169.0,5655.0,1414.0,471.0,872.0,132071.0,28836.0,99331.0,3.0,0.0,17.0
23,166.0,128.0,113.0,15.0,5.0,5.0,0.0,95.0,80.0,15.0,9129.0,3285.0,5844.0,4097.0,905.0,3192.0,8003.0,2283.0,5720.0,1649.0,577.0,1040.0,146218.0,33426.0,111032.0,3.0,0.0,17.0
25,166.0,142.0,124.0,18.0,20.0,20.0,0.0,111.0,96.0,15.0,9141.0,3294.0,5847.0,3829.0,764.0,3065.0,8027.0,2242.0,5785.0,1689.0,600.0,1111.0,138583.0,29467.0,105227.0,3.0,0.0,17.0
27,166.0,316.0,175.0,141.0,59.0,9.0,50.0,189.0,124.0,65.0,8731.0,3156.0,5575.0,2776.0,782.0,1994.0,7640.0,2271.0,5369.0,2665.0,806.0,1529.0,117078.0,21170.0,88207.0,3.0,0.0,17.0
29,166.0,68.0,68.0,0.0,20.0,20.0,0.0,50.0,50.0,0.0,9193.0,3287.0,5906.0,3807.0,810.0,2997.0,8041.0,2270.0,5771.0,1106.0,309.0,655.0,140301.0,30566.0,106245.0,3.0,0.0,17.0
31,166.0,181.0,102.0,79.0,52.0,2.0,50.0,136.0,71.0,65.0,9282.0,3308.0,5974.0,3869.0,806.0,3063.0,8146.0,2246.0,5900.0,1619.0,687.0,1107.0,142402.0,30669.0,108501.0,3.0,0.0,17.0
33,166.0,92.0,80.0,12.0,4.0,4.0,0.0,64.0,64.0,0.0,8837.0,3194.0,5643.0,2604.0,709.0,1895.0,7609.0,2214.0,5395.0,1160.0,276.0,680.0,114866.0,20019.0,85690.0,3.0,0.0,17.0
35,166.0,179.0,99.0,80.0,54.0,2.0,52.0,151.0,84.0,67.0,8963.0,3190.0,5773.0,3534.0,779.0,2755.0,7669.0,2144.0,5525.0,2067.0,925.0,1439.0,139394.0,27959.0,105191.0,3.0,0.0,17.0
37,166.0,98.0,83.0,15.0,0.0,0.0,0.0,51.0,51.0,0.0,8636.0,3120.0,5516.0,2701.0,743.0,1958.0,7542.0,2161.0,5381.0,1142.0,281.0,613.0,115935.0,20208.0,87693.0,3.0,0.0,17.0
39,166.0,245.0,154.0,91.0,20.0,20.0,0.0,136.0,106.0,30.0,9232.0,3264.0,5968.0,3876.0,826.0,3050.0,8028.0,2257.0,5771.0,2175.0,756.0,1315.0,138768.0,29519.0,104473.0,3.0,0.0,17.0
41,166.0,224.0,132.0,92.0,68.0,3.0,65.0,153.0,73.0,80.0,9104.0,3263.0,5841.0,3927.0,902.0,3025.0,8009.0,2252.0,5757.0,1986.0,769.0,1277.0,141397.0,31244.0,106002.0,3.0,0.0,17.0
