"run","tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour","pestCount","GRsichtCount","GRertragCount","septoriaCount","STsichtCount","STertragCount"
1,1.0,5150000.0,0.5825242718446602,0.0,0.0,29.320388349514566,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,2.0,5150000.0,1.1650485436893203,0.0,0.0,63.689320388349515,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,3.0,5150000.0,1.3592233009708738,0.0,0.0,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,4.0,5150000.0,1.3592233009708738,0.0,0.0,70.67961165048544,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,5.0,5150000.0,1.3592233009708738,0.0,0.0,71.84466019417476,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,6.0,5150000.0,1.3592233009708738,0.0,0.0,72.62135922330097,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,7.0,5150000.0,1.3592233009708738,0.0,0.0,73.00970873786407,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,8.0,5150000.0,1.3592233009708738,0.0,0.0,73.7864077669903,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,9.0,5150000.0,1.3592233009708738,0.0,0.0,73.7864077669903,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,10.0,5150000.0,1.3592233009708738,0.0,0.0,73.7864077669903,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,11.0,5150000.0,1.3592233009708738,0.0,0.0,73.7864077669903,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,12.0,5150000.0,1.3592233009708738,0.0,0.0,73.7864077669903,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,13.0,5150000.0,1.3592233009708738,0.0,0.0,73.7864077669903,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,14.0,5150000.0,1.3592233009708738,0.0,0.0,73.7864077669903,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,15.0,5150000.0,1.3592233009708738,0.0,0.0,73.7864077669903,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,16.0,5150000.0,1.3592233009708738,0.0,0.0,73.7864077669903,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,17.0,5150000.0,1.3592233009708738,0.0,0.0,73.7864077669903,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,18.0,5150000.0,1.3592233009708738,0.0,0.0,73.7864077669903,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,19.0,5150000.0,1.3592233009708738,0.0,0.0,73.7864077669903,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,20.0,5150000.0,1.3592233009708738,0.0,0.0,73.7864077669903,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,21.0,5150000.0,1.3592233009708738,0.0,0.0,73.7864077669903,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,22.0,5150000.0,1.3592233009708738,0.0,0.0,73.7864077669903,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,23.0,5150000.0,1.3592233009708738,0.0,0.0,73.7864077669903,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,24.0,5150000.0,1.3592233009708738,0.0,0.0,73.7864077669903,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,25.0,5150000.0,1.3592233009708738,0.3883495145631068,0.3883495145631068,73.7864077669903,0.0,0.0,1.0,0.0,6,2.0,2.0,501,0.0,0.0
1,26.0,5150000.0,1.3592233009708738,0.7766990291262136,0.7766990291262136,73.7864077669903,0.0,0.0,1.0,0.0,6,4.0,4.0,501,0.0,0.0
1,27.0,5150000.0,1.3592233009708738,0.7766990291262136,0.7766990291262136,73.7864077669903,0.0,0.0,1.0,0.0,11,4.0,4.0,501,0.0,0.0
1,28.0,5150000.0,2.1359223300970873,0.9708737864077669,0.9708737864077669,73.7864077669903,0.0,0.0,1.0,0.0,11,5.0,5.0,501,0.0,0.0
1,29.0,5150000.0,2.3300970873786406,0.9708737864077669,0.9708737864077669,73.7864077669903,0.0,0.0,1.0,0.0,24,5.0,5.0,501,0.0,0.0
1,30.0,5150000.0,4.271844660194175,1.1650485436893203,1.1650485436893203,73.7864077669903,0.0,0.0,1.0,0.0,24,6.0,6.0,501,0.0,0.0
1,31.0,5150000.0,4.660194174757281,1.1650485436893203,1.1650485436893203,73.7864077669903,0.0,0.0,1.0,0.0,24,6.0,6.0,501,0.0,0.0
1,32.0,5150000.0,4.854368932038835,1.1650485436893203,1.1650485436893203,73.7864077669903,60.77669902912621,60.77669902912621,1.0,0.0,24,6.0,6.0,501,500.0,500.0
1,33.0,5150000.0,4.854368932038835,1.1650485436893203,1.1650485436893203,73.7864077669903,66.99029126213593,66.99029126213593,1.0,0.0,24,6.0,6.0,501,1501.0,1501.0
1,34.0,5150000.0,5.048543689320388,1.1650485436893203,1.1650485436893203,73.7864077669903,70.87378640776699,70.87378640776699,1.0,0.0,24,6.0,6.0,501,3003.0,3003.0
1,35.0,5150000.0,5.048543689320388,1.1650485436893203,1.1650485436893203,73.7864077669903,71.84466019417476,71.84466019417476,1.0,0.0,60,6.0,6.0,501,5006.0,5006.0
1,36.0,5150000.0,9.902912621359224,1.1650485436893203,1.1650485436893203,73.7864077669903,73.00970873786407,73.00970873786407,1.0,0.0,60,6.0,6.0,501,7510.0,7510.0
1,37.0,5150000.0,10.679611650485436,1.1650485436893203,1.1650485436893203,73.7864077669903,73.20388349514563,73.20388349514563,1.0,0.0,60,6.0,6.0,501,10515.0,10515.0
1,38.0,5150000.0,11.067961165048544,1.1650485436893203,1.1650485436893203,73.7864077669903,73.20388349514563,73.20388349514563,1.0,0.0,86,6.0,6.0,501,14021.0,14021.0
1,39.0,5150000.0,12.815533980582524,1.1650485436893203,1.1650485436893203,73.7864077669903,73.7864077669903,73.7864077669903,1.0,0.0,86,6.0,6.0,501,18028.0,18028.0
1,40.0,5150000.0,13.203883495145632,1.1650485436893203,1.1650485436893203,73.7864077669903,73.7864077669903,73.7864077669903,1.0,0.0,86,6.0,6.0,501,22536.0,22536.0
1,41.0,5150000.0,13.592233009708737,1.1650485436893203,1.1650485436893203,73.7864077669903,73.7864077669903,73.7864077669903,1.0,0.0,86,6.0,6.0,501,27545.0,27545.0
1,42.0,5150000.0,13.592233009708737,1.1650485436893203,1.1650485436893203,73.7864077669903,73.7864077669903,73.7864077669903,1.0,0.0,86,6.0,6.0,501,33055.0,33055.0
1,43.0,5150000.0,13.78640776699029,1.1650485436893203,1.1650485436893203,73.7864077669903,73.7864077669903,73.7864077669903,1.0,0.0,86,6.0,6.0,501,39066.0,39066.0
1,44.0,5150000.0,13.78640776699029,1.1650485436893203,1.1650485436893203,73.7864077669903,73.7864077669903,73.7864077669903,1.0,0.0,86,6.0,6.0,501,45578.0,45578.0
1,45.0,5150000.0,13.78640776699029,1.5533980582524272,1.5533980582524272,73.7864077669903,73.7864077669903,73.7864077669903,1.0,0.0,86,9.0,9.0,3507,52591.0,52591.0
1,46.0,5150000.0,13.980582524271846,3.1067961165048543,3.1067961165048543,99.80582524271846,73.7864077669903,73.7864077669903,1.0,0.0,86,19.0,19.0,3507,60105.0,60105.0
1,47.0,5150000.0,13.980582524271846,3.4951456310679614,3.4951456310679614,99.80582524271846,73.7864077669903,73.7864077669903,1.0,0.0,86,22.0,22.0,3507,68120.0,68120.0
1,48.0,5150000.0,13.980582524271846,3.6893203883495143,3.6893203883495143,99.80582524271846,73.7864077669903,73.7864077669903,1.0,0.0,156,22.0,22.0,3507,76636.0,76636.0
1,49.0,5150000.0,18.446601941747574,3.8834951456310676,3.8834951456310676,99.80582524271846,73.7864077669903,73.7864077669903,1.0,0.0,200,24.0,24.0,3507,85653.0,85653.0
1,50.0,5150000.0,20.97087378640777,3.8834951456310676,3.8834951456310676,99.80582524271846,73.7864077669903,73.7864077669903,1.0,0.0,200,24.0,24.0,3507,95171.0,95171.0
1,51.0,5150000.0,21.553398058252426,3.8834951456310676,3.8834951456310676,99.80582524271846,73.7864077669903,73.7864077669903,1.0,0.0,200,24.0,24.0,3507,105190.0,105190.0
1,52.0,5150000.0,21.553398058252426,3.8834951456310676,3.8834951456310676,99.80582524271846,73.7864077669903,73.7864077669903,1.0,0.0,284,24.0,24.0,3507,115710.0,115710.0
1,53.0,5150000.0,24.660194174757283,3.8834951456310676,3.8834951456310676,99.80582524271846,73.7864077669903,73.7864077669903,1.0,0.0,342,24.0,24.0,3507,126731.0,126731.0
1,54.0,5150000.0,26.019417475728158,6.407766990291262,6.407766990291262,99.80582524271846,73.7864077669903,73.7864077669903,1.0,0.0,358,42.0,42.0,3507,138253.0,138253.0
1,55.0,5150000.0,26.21359223300971,6.601941747572816,6.601941747572816,99.80582524271846,73.7864077669903,73.7864077669903,1.0,0.0,358,42.0,42.0,3507,150276.0,150276.0
