"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,1025.0,241.0,784.0,375.0,27.0,348.0,492.0,116.0,376.0,10654.0,4221.0,6433.0,3795.0,1195.0,2600.0,10018.0,3713.0,6305.0,38277.0,10779.0,14265.0,1491640.0,102963.0,859015.0,2.0,0.0,17.0,10631.0,8174.0,30103.0,1026.0,9753.0,3634.0
2,166.0,872.0,216.0,656.0,373.0,26.0,347.0,488.0,112.0,376.0,10697.0,4263.0,6434.0,3881.0,1216.0,2665.0,10124.0,3754.0,6370.0,40945.0,12167.0,15627.0,1534610.0,104474.0,884020.0,2.0,0.0,17.0,11880.0,8390.0,32555.0,1083.0,11084.0,3747.0
3,166.0,793.0,200.0,593.0,255.0,22.0,233.0,365.0,104.0,261.0,10685.0,4251.0,6434.0,3912.0,1247.0,2665.0,10102.0,3732.0,6370.0,36910.0,9652.0,13112.0,1545586.0,110148.0,878520.0,2.0,0.0,17.0,9562.0,7941.0,28969.0,1014.0,8638.0,3550.0
4,166.0,907.0,199.0,708.0,375.0,27.0,348.0,466.0,103.0,363.0,10685.0,4251.0,6434.0,3953.0,1223.0,2730.0,10115.0,3745.0,6370.0,38778.0,12051.0,15084.0,1544541.0,108992.0,877084.0,2.0,0.0,17.0,11676.0,7311.0,31467.0,1167.0,10884.0,3408.0
5,166.0,1011.0,241.0,770.0,376.0,28.0,348.0,497.0,120.0,377.0,10749.0,4251.0,6498.0,3792.0,1192.0,2600.0,10087.0,3717.0,6370.0,44669.0,12422.0,16184.0,1527655.0,104183.0,873317.0,2.0,0.0,17.0,12064.0,8949.0,35720.0,1274.0,11148.0,4120.0
6,166.0,790.0,197.0,593.0,300.0,17.0,283.0,402.0,97.0,305.0,10662.0,4228.0,6434.0,3881.0,1216.0,2665.0,10076.0,3706.0,6370.0,32561.0,9869.0,12690.0,1513995.0,106068.0,870569.0,2.0,0.0,17.0,9681.0,6605.0,25956.0,866.0,9003.0,3009.0
7,166.0,1048.0,263.0,785.0,434.0,35.0,399.0,562.0,133.0,429.0,10699.0,4265.0,6434.0,3892.0,1227.0,2665.0,10124.0,3754.0,6370.0,49642.0,14067.0,18186.0,1527144.0,108702.0,871334.0,2.0,0.0,17.0,13668.0,9909.0,39733.0,1409.0,12658.0,4518.0
8,166.0,866.0,208.0,658.0,368.0,20.0,348.0,470.0,104.0,366.0,10785.0,4286.0,6499.0,3901.0,1236.0,2665.0,10196.0,3761.0,6435.0,38721.0,11655.0,14504.0,1542538.0,107654.0,879604.0,2.0,0.0,17.0,11257.0,7415.0,31306.0,1048.0,10607.0,3247.0
9,166.0,854.0,199.0,655.0,321.0,26.0,295.0,412.0,99.0,313.0,10649.0,4216.0,6433.0,3953.0,1223.0,2730.0,10015.0,3710.0,6305.0,40600.0,11833.0,15182.0,1536882.0,109454.0,877106.0,2.0,0.0,17.0,11739.0,7755.0,32845.0,941.0,10892.0,3443.0
10,166.0,797.0,203.0,594.0,316.0,20.0,296.0,414.0,102.0,312.0,10685.0,4251.0,6434.0,3946.0,1216.0,2730.0,10125.0,3755.0,6370.0,41370.0,11832.0,15388.0,1496128.0,104767.0,857919.0,2.0,0.0,17.0,11716.0,8136.0,33234.0,1080.0,10752.0,3672.0
