"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,7890.0,2413.0,5477.0,5400.0,804.0,4596.0,6351.0,1613.0,4738.0,10885.0,4385.0,6500.0,7565.0,2105.0,5460.0,10624.0,4124.0,6500.0,1475641.0,549432.0,640112.0,3293185.0,339143.0,2612282.0,1.0,0.0,17.0,552366.0,201462.0,1274179.0,27747.0,521685.0,87746.0
2,166.0,7842.0,2424.0,5418.0,5529.0,867.0,4662.0,6424.0,1621.0,4803.0,10885.0,4385.0,6500.0,7605.0,2145.0,5460.0,10631.0,4131.0,6500.0,1699706.0,637222.0,738688.0,3305058.0,345106.0,2628772.0,1.0,0.0,17.0,639567.0,229215.0,1470491.0,32506.0,604716.0,99121.0
3,166.0,8012.0,2526.0,5486.0,5722.0,843.0,4879.0,6694.0,1675.0,5019.0,10885.0,4385.0,6500.0,7607.0,2147.0,5460.0,10635.0,4135.0,6500.0,1274379.0,588076.0,682415.0,3301319.0,344116.0,2626680.0,1.0,0.0,17.0,590731.0,210553.0,1063826.0,29661.0,558415.0,91684.0
4,166.0,7889.0,2468.0,5421.0,5573.0,846.0,4727.0,6493.0,1639.0,4854.0,10900.0,4400.0,6500.0,7464.0,2134.0,5330.0,10661.0,4161.0,6500.0,1304100.0,602067.0,699354.0,3287679.0,336495.0,2611483.0,1.0,0.0,17.0,604052.0,218461.0,1085639.0,30617.0,571450.0,95302.0
5,166.0,7751.0,2395.0,5356.0,5521.0,858.0,4663.0,6394.0,1604.0,4790.0,10900.0,4400.0,6500.0,7620.0,2160.0,5460.0,10646.0,4146.0,6500.0,1316916.0,606275.0,704654.0,3315914.0,343833.0,2632028.0,1.0,0.0,17.0,609544.0,219677.0,1097239.0,30630.0,575645.0,95110.0
6,166.0,8106.0,2551.0,5555.0,5772.0,864.0,4908.0,6733.0,1684.0,5049.0,10900.0,4400.0,6500.0,7367.0,2102.0,5265.0,10657.0,4157.0,6500.0,1251052.0,570724.0,664025.0,3309512.0,331694.0,2628557.0,1.0,0.0,17.0,573216.0,207804.0,1043248.0,29337.0,541387.0,90809.0
7,166.0,8223.0,2611.0,5612.0,5824.0,901.0,4923.0,6809.0,1746.0,5063.0,10900.0,4400.0,6500.0,7430.0,2100.0,5330.0,10637.0,4137.0,6500.0,1307951.0,600143.0,698101.0,3261496.0,330919.0,2596301.0,1.0,0.0,17.0,602756.0,217218.0,1090733.0,31002.0,569141.0,95345.0
8,166.0,8117.0,2502.0,5615.0,5757.0,863.0,4894.0,6705.0,1671.0,5034.0,10900.0,4400.0,6500.0,7445.0,2115.0,5330.0,10627.0,4127.0,6500.0,1310189.0,602748.0,702656.0,3320604.0,341319.0,2633160.0,1.0,0.0,17.0,607198.0,218765.0,1091424.0,30454.0,572294.0,95458.0
9,166.0,7830.0,2418.0,5412.0,5526.0,851.0,4675.0,6422.0,1634.0,4788.0,10887.0,4387.0,6500.0,7534.0,2139.0,5395.0,10655.0,4155.0,6500.0,1659343.0,613183.0,714043.0,3293142.0,335525.0,2619538.0,1.0,0.0,17.0,616536.0,225114.0,1434229.0,31097.0,582086.0,97507.0
10,166.0,7780.0,2424.0,5356.0,5568.0,855.0,4713.0,6454.0,1614.0,4840.0,10876.0,4376.0,6500.0,7540.0,2146.0,5394.0,10633.0,4133.0,6500.0,1254520.0,573162.0,669491.0,3301007.0,335397.0,2626241.0,1.0,0.0,17.0,576480.0,212025.0,1042495.0,29697.0,543465.0,93011.0
