"run","PestCount","noAzole","cropCount","resistance","randomSeed","applicationcost","risktox","noCarboxamide","erzeugerpreis","fungizid","septoria_count","location","behaviour","tox"
1,3000,2,2080,1,-286765537,5.14,1,1,23.34,72.09,200,1,0,7.5
2,3000,2,2080,1,-286528633,5.14,1,1,23.34,72.09,200,1,0,7.5
3,3000,2,2080,1,-286351459,5.14,1,1,23.34,72.09,200,1,0,7.5
4,3000,2,2080,1,-286121500,5.14,1,1,23.34,72.09,200,1,0,7.5
5,3000,2,2080,1,-285957559,5.14,1,1,23.34,72.09,200,1,0,7.5
6,3000,2,2080,1,-285778298,5.14,1,1,23.34,72.09,200,1,0,7.5
7,3000,2,2080,1,-285548190,5.14,1,1,23.34,72.09,200,1,0,7.5
8,3000,2,2080,1,-285371504,5.14,1,1,23.34,72.09,200,1,0,7.5
9,3000,2,2080,1,-285198249,5.14,1,1,23.34,72.09,200,1,0,7.5
10,3000,2,2080,1,-285018310,5.14,1,1,23.34,72.09,200,1,0,7.5
