"run","PestCount","noAzole","cropCount","resistance","randomSeed","applicationcost","risktox","noCarboxamide","erzeugerpreis","fungizid","septoria_count","location","behaviour","tox"
1,80,2,2080,3,256510169,5.14,1,1,23.34,72.09,2000,1,0,7.5
3,80,2,2080,3,256520111,5.14,1,1,23.34,72.09,2000,1,0,7.5
5,80,2,2080,3,256526541,5.14,1,1,23.34,72.09,2000,1,0,7.5
7,80,2,2080,3,256532797,5.14,1,1,23.34,72.09,2000,1,0,7.5
9,80,2,2080,3,256536221,5.14,1,1,23.34,72.09,2000,1,0,7.5
2,80,2,2080,3,256510217,5.14,1,1,23.34,72.09,2000,1,0,7.5
4,80,2,2080,3,256520292,5.14,1,1,23.34,72.09,2000,1,0,7.5
6,80,2,2080,3,256527094,5.14,1,1,23.34,72.09,2000,1,0,7.5
8,80,2,2080,3,256533124,5.14,1,1,23.34,72.09,2000,1,0,7.5
10,80,2,2080,3,256536390,5.14,1,1,23.34,72.09,2000,1,0,7.5
