"run","tick","GRCount","STCount"
1,1.0,200,7500
1,2.0,200,7500
1,3.0,200,7500
1,4.0,200,7500
1,5.0,200,7500
1,6.0,200,7500
1,7.0,200,7500
1,8.0,200,7500
1,9.0,200,7500
1,10.0,200,7500
1,11.0,200,7500
1,12.0,200,7500
1,13.0,200,7500
1,14.0,200,7500
1,15.0,200,7500
1,16.0,200,7500
1,17.0,200,7500
1,18.0,200,7500
1,19.0,200,7500
1,20.0,200,7500
1,21.0,200,7500
1,22.0,200,7500
1,23.0,200,7500
1,24.0,200,7500
1,25.0,200,7500
1,26.0,200,8725
1,27.0,324,8725
1,28.0,324,8725
1,29.0,517,8725
1,30.0,517,8725
1,31.0,517,8725
1,32.0,517,8725
1,33.0,517,8725
1,34.0,517,8725
1,35.0,917,8725
1,36.0,917,8725
1,37.0,917,8725
1,38.0,1182,8725
1,39.0,1182,8725
1,40.0,1182,8725
1,41.0,1182,8725
1,42.0,1182,8725
1,43.0,1182,8725
1,44.0,1182,8725
1,45.0,1182,56323
1,46.0,1182,56323
1,47.0,1182,56323
1,48.0,1766,56323
1,49.0,2311,56323
1,50.0,2311,56323
1,51.0,2311,56323
1,52.0,2990,56323
1,53.0,3639,56323
1,54.0,3639,56323
1,55.0,3639,56323
1,56.0,3639,56323
1,57.0,3639,56323
1,58.0,3639,56323
1,59.0,3639,56323
1,60.0,3639,56323
1,61.0,3639,56323
1,62.0,3639,56323
1,63.0,3639,56323
1,64.0,3639,56323
1,65.0,3639,56323
1,66.0,3639,56323
1,67.0,3639,56323
1,68.0,3639,56323
1,69.0,5218,56323
1,70.0,5218,62115
1,71.0,6794,62115
1,72.0,6794,68556
1,73.0,6794,68556
1,74.0,6794,68556
1,75.0,6794,68556
1,76.0,6794,68556
1,77.0,6794,68556
1,78.0,6794,68556
1,79.0,11419,68556
1,80.0,16270,68556
1,81.0,16270,80569
1,82.0,16270,80569
1,83.0,16270,80569
1,84.0,15344,80569
1,85.0,15344,80569
1,86.0,15344,80569
1,87.0,15344,80569
1,88.0,15344,80569
1,89.0,15344,80569
1,90.0,15344,80569
1,91.0,15344,80569
1,92.0,15344,80569
1,93.0,15344,80569
1,94.0,15344,80569
1,95.0,13639,80569
1,96.0,13639,80569
1,97.0,13639,80569
1,98.0,13639,80569
1,99.0,13639,80569
1,100.0,13639,80569
1,101.0,27675,80569
1,102.0,40413,80569
1,103.0,40413,80569
1,104.0,53126,90563
1,105.0,65862,90563
1,106.0,65862,90563
1,107.0,65862,90563
1,108.0,65862,90563
1,109.0,65862,90563
1,110.0,65862,90563
1,111.0,65862,90563
1,112.0,65862,90563
1,113.0,66612,90563
1,114.0,66612,90563
1,115.0,66612,90563
1,116.0,66612,90563
1,117.0,48203,90563
1,118.0,48203,90563
1,119.0,48203,90563
1,120.0,48203,90563
1,121.0,48203,90563
1,122.0,48203,90563
1,123.0,48203,90563
1,124.0,48203,90563
1,125.0,48203,90563
1,126.0,48203,90563
1,127.0,48203,90563
1,128.0,48203,90563
1,129.0,48203,90563
1,130.0,48203,90563
1,131.0,48203,90563
1,132.0,48203,90563
1,133.0,48203,90563
1,134.0,48203,90563
1,135.0,48203,90563
1,136.0,48203,90563
1,137.0,48203,90563
1,138.0,48203,90563
1,139.0,48203,90563
1,140.0,48203,90563
1,141.0,48203,90563
1,142.0,48203,90563
1,143.0,48203,90563
1,144.0,48203,90563
1,145.0,48203,90563
1,146.0,48203,90563
1,147.0,48203,90563
1,148.0,48203,90563
1,149.0,48203,90563
1,150.0,48203,90563
1,151.0,48203,90563
1,152.0,48203,90563
1,153.0,48203,90563
1,154.0,48203,90563
1,155.0,48203,90563
1,156.0,48203,90563
1,157.0,48203,90563
1,158.0,48203,90563
1,159.0,48203,90563
1,160.0,48203,90563
1,161.0,48203,90563
1,162.0,48203,90563
1,163.0,48203,90563
1,164.0,48203,90563
1,165.0,48203,90563
1,166.0,48203,90563
3,1.0,200,7500
3,2.0,200,7500
3,3.0,200,7500
3,4.0,200,7500
3,5.0,200,7500
3,6.0,200,7500
3,7.0,200,7500
3,8.0,200,7500
3,9.0,200,7500
3,10.0,200,7500
3,11.0,200,7500
3,12.0,200,7500
3,13.0,200,7500
3,14.0,200,7500
3,15.0,200,7500
3,16.0,200,7500
3,17.0,200,7500
3,18.0,200,7500
3,19.0,200,7500
3,20.0,200,7500
3,21.0,200,7500
3,22.0,200,7500
3,23.0,200,7500
3,24.0,200,7500
3,25.0,200,7500
3,26.0,200,8452
3,27.0,330,8452
3,28.0,330,8452
3,29.0,534,8452
3,30.0,534,8452
3,31.0,534,8452
3,32.0,534,8452
3,33.0,534,8452
3,34.0,534,8452
3,35.0,934,8452
3,36.0,934,8452
3,37.0,934,8452
3,38.0,1200,8452
3,39.0,1200,8452
3,40.0,1200,8452
3,41.0,1200,8452
3,42.0,1200,8452
3,43.0,1200,8452
3,44.0,1200,8452
3,45.0,1200,55636
3,46.0,1200,55636
3,47.0,1200,55636
3,48.0,1760,55636
3,49.0,2309,55636
3,50.0,2309,55636
3,51.0,2309,55636
3,52.0,3028,55636
3,53.0,3762,55636
3,54.0,3762,55636
3,55.0,3762,55636
3,56.0,3762,55636
3,57.0,3762,55636
3,58.0,3762,55636
3,59.0,3762,55636
3,60.0,3762,55636
3,61.0,3762,55636
3,62.0,3762,55636
3,63.0,3762,55636
3,64.0,3762,55636
3,65.0,3762,55636
3,66.0,3762,55636
3,67.0,3762,55636
3,68.0,3762,55636
3,69.0,5424,55636
3,70.0,5424,61266
3,71.0,7022,61266
3,72.0,7022,67678
3,73.0,7022,67678
3,74.0,7022,67678
3,75.0,7022,67678
3,76.0,7022,67678
3,77.0,7022,67678
3,78.0,7022,67678
3,79.0,11801,67678
3,80.0,16864,67678
3,81.0,16864,78941
3,82.0,16864,78941
3,83.0,16864,78941
3,84.0,15888,78941
3,85.0,15888,78941
3,86.0,15888,78941
3,87.0,15888,78941
3,88.0,15888,78941
3,89.0,15888,78941
3,90.0,15888,78941
3,91.0,15888,78941
3,92.0,15888,78941
3,93.0,15888,78941
3,94.0,15888,78941
3,95.0,14116,78941
3,96.0,14116,78941
3,97.0,14116,78941
3,98.0,14116,78941
3,99.0,14116,78941
3,100.0,14116,78941
3,101.0,28716,78941
3,102.0,41992,78941
3,103.0,41992,78941
3,104.0,55252,88571
3,105.0,68482,88571
3,106.0,68482,88571
3,107.0,68482,88571
3,108.0,68482,88571
3,109.0,68482,88571
3,110.0,68482,88571
3,111.0,68482,88571
3,112.0,68482,88571
3,113.0,69299,88571
3,114.0,69299,88571
3,115.0,69299,88571
3,116.0,69299,88571
3,117.0,50389,88571
3,118.0,50389,88571
3,119.0,50389,88571
3,120.0,50389,88571
3,121.0,50389,88571
3,122.0,50389,88571
3,123.0,50389,88571
3,124.0,50389,88571
3,125.0,50389,88571
3,126.0,50389,88571
3,127.0,50389,88571
3,128.0,50389,88571
3,129.0,50389,88571
3,130.0,50389,88571
3,131.0,50389,88571
3,132.0,50389,88571
3,133.0,50389,88571
3,134.0,50389,88571
3,135.0,50389,88571
3,136.0,50389,88571
3,137.0,50389,88571
3,138.0,50389,88571
3,139.0,50389,88571
3,140.0,50389,88571
3,141.0,50389,88571
3,142.0,50389,88571
3,143.0,50389,88571
3,144.0,50389,88571
3,145.0,50389,88571
3,146.0,50389,88571
3,147.0,50389,88571
3,148.0,50389,88571
3,149.0,50389,88571
3,150.0,50389,88571
3,151.0,50389,88571
3,152.0,50389,88571
3,153.0,50389,88571
3,154.0,50389,88571
3,155.0,50389,88571
3,156.0,50389,88571
3,157.0,50389,88571
3,158.0,50389,88571
3,159.0,50389,88571
3,160.0,50389,88571
3,161.0,50389,88571
3,162.0,50389,88571
3,163.0,50389,88571
3,164.0,50389,88571
3,165.0,50389,88571
3,166.0,50389,88571
5,1.0,200,7500
5,2.0,200,7500
5,3.0,200,7500
5,4.0,200,7500
5,5.0,200,7500
5,6.0,200,7500
5,7.0,200,7500
5,8.0,200,7500
5,9.0,200,7500
5,10.0,200,7500
5,11.0,200,7500
5,12.0,200,7500
5,13.0,200,7500
5,14.0,200,7500
5,15.0,200,7500
5,16.0,200,7500
5,17.0,200,7500
5,18.0,200,7500
5,19.0,200,7500
5,20.0,200,7500
5,21.0,200,7500
5,22.0,200,7500
5,23.0,200,7500
5,24.0,200,7500
5,25.0,200,7500
5,26.0,200,8802
5,27.0,332,8802
5,28.0,332,8802
5,29.0,513,8802
5,30.0,513,8802
5,31.0,513,8802
5,32.0,513,8802
5,33.0,513,8802
5,34.0,513,8802
5,35.0,913,8802
5,36.0,913,8802
5,37.0,913,8802
5,38.0,1179,8802
5,39.0,1179,8802
5,40.0,1179,8802
5,41.0,1179,8802
5,42.0,1179,8802
5,43.0,1179,8802
5,44.0,1179,8802
5,45.0,1179,55736
5,46.0,1179,55736
5,47.0,1179,55736
5,48.0,1708,55736
5,49.0,2246,55736
5,50.0,2246,55736
5,51.0,2246,55736
5,52.0,2930,55736
5,53.0,3611,55736
5,54.0,3611,55736
5,55.0,3611,55736
5,56.0,3611,55736
5,57.0,3611,55736
5,58.0,3611,55736
5,59.0,3611,55736
5,60.0,3611,55736
5,61.0,3611,55736
5,62.0,3611,55736
5,63.0,3611,55736
5,64.0,3611,55736
5,65.0,3611,55736
5,66.0,3611,55736
5,67.0,3611,55736
5,68.0,3611,55736
5,69.0,5194,55736
5,70.0,5194,61454
5,71.0,6829,61454
5,72.0,6829,67930
5,73.0,6829,67930
5,74.0,6829,67930
5,75.0,6829,67930
5,76.0,6829,67930
5,77.0,6829,67930
5,78.0,6829,67930
5,79.0,11366,67930
5,80.0,16144,67930
5,81.0,16144,80159
5,82.0,16144,80159
5,83.0,16144,80159
5,84.0,15252,80159
5,85.0,15252,80159
5,86.0,15252,80159
5,87.0,15252,80159
5,88.0,15252,80159
5,89.0,15252,80159
5,90.0,15252,80159
5,91.0,15252,80159
5,92.0,15252,80159
5,93.0,15252,80159
5,94.0,15252,80159
5,95.0,13576,80159
5,96.0,13576,80159
5,97.0,13576,80159
5,98.0,13576,80159
5,99.0,13576,80159
5,100.0,13576,80159
5,101.0,27781,80159
5,102.0,40476,80159
5,103.0,40476,80159
5,104.0,53290,90117
5,105.0,54021,90117
5,106.0,54021,90117
5,107.0,54021,90117
5,108.0,54021,90117
5,109.0,54021,90117
5,110.0,54021,90117
5,111.0,54021,90117
5,112.0,54021,90117
5,113.0,54817,90117
5,114.0,54817,90117
5,115.0,54817,90117
5,116.0,54817,90117
5,117.0,39412,90117
5,118.0,39412,90117
5,119.0,39412,90117
5,120.0,39412,90117
5,121.0,39412,90117
5,122.0,39412,90117
5,123.0,39412,90117
5,124.0,39412,90117
5,125.0,39412,90117
5,126.0,39412,90117
5,127.0,39412,90117
5,128.0,39412,90117
5,129.0,39412,90117
5,130.0,39412,90117
5,131.0,39412,90117
5,132.0,39412,90117
5,133.0,39412,90117
5,134.0,39412,90117
5,135.0,39412,90117
5,136.0,39412,90117
5,137.0,39412,90117
5,138.0,39412,90117
5,139.0,39412,90117
5,140.0,39412,90117
5,141.0,39412,90117
5,142.0,39412,90117
5,143.0,39412,90117
5,144.0,39412,90117
