"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,10828.0,3453.0,7375.0,9034.0,1860.0,7174.0,10342.0,3027.0,7315.0,999.0,324.0,675.0,0.0,0.0,0.0,999.0,324.0,675.0,1941196.0,1098600.0,1439214.0,22200.0,0.0,22200.0,1.0,0.0,18.0,1163220.0,635560.0,1305636.0,64290.0,1034310.0,275994.0
2,166.0,10822.0,3447.0,7375.0,8973.0,1807.0,7166.0,10317.0,3013.0,7304.0,999.0,324.0,675.0,0.0,0.0,0.0,999.0,324.0,675.0,1963434.0,1112072.0,1455503.0,22200.0,0.0,22200.0,1.0,0.0,18.0,1177252.0,641809.0,1321625.0,63701.0,1048371.0,278251.0
3,166.0,10828.0,3453.0,7375.0,8985.0,1807.0,7178.0,10332.0,3019.0,7313.0,999.0,324.0,675.0,0.0,0.0,0.0,999.0,324.0,675.0,1925853.0,1091381.0,1427788.0,22200.0,0.0,22200.0,1.0,0.0,18.0,1154991.0,629489.0,1296364.0,63423.0,1027958.0,272797.0
4,166.0,10820.0,3445.0,7375.0,8981.0,1816.0,7165.0,10295.0,2990.0,7305.0,888.0,288.0,600.0,0.0,0.0,0.0,888.0,288.0,600.0,1953227.0,1111082.0,1449614.0,22200.0,0.0,22200.0,1.0,0.0,18.0,1173613.0,636169.0,1317058.0,63847.0,1047235.0,276001.0
5,166.0,10801.0,3435.0,7366.0,9021.0,1848.0,7173.0,10285.0,2989.0,7296.0,999.0,324.0,675.0,0.0,0.0,0.0,999.0,324.0,675.0,1990525.0,1133639.0,1476792.0,22200.0,0.0,22200.0,1.0,0.0,18.0,1197198.0,646543.0,1343982.0,66023.0,1067616.0,279594.0
6,166.0,10815.0,3440.0,7375.0,9040.0,1867.0,7173.0,10297.0,2992.0,7305.0,888.0,288.0,600.0,0.0,0.0,0.0,888.0,288.0,600.0,1964296.0,1113695.0,1456598.0,22200.0,0.0,22200.0,1.0,0.0,18.0,1178187.0,641476.0,1322820.0,66010.0,1047685.0,278411.0
7,166.0,10826.0,3451.0,7375.0,9070.0,1878.0,7192.0,10326.0,3005.0,7321.0,888.0,288.0,600.0,0.0,0.0,0.0,888.0,288.0,600.0,1982892.0,1125215.0,1470354.0,22200.0,0.0,22200.0,1.0,0.0,18.0,1190662.0,646311.0,1336581.0,66948.0,1058267.0,279692.0
8,166.0,10741.0,3424.0,7317.0,8931.0,1823.0,7108.0,10197.0,2958.0,7239.0,999.0,324.0,675.0,0.0,0.0,0.0,999.0,324.0,675.0,1987918.0,1132010.0,1475564.0,22200.0,0.0,22200.0,1.0,0.0,18.0,1195482.0,646819.0,1341099.0,66156.0,1065854.0,280082.0
9,166.0,10801.0,3426.0,7375.0,9013.0,1839.0,7174.0,10275.0,2968.0,7307.0,999.0,324.0,675.0,0.0,0.0,0.0,999.0,324.0,675.0,1941480.0,1102212.0,1439403.0,22200.0,0.0,22200.0,1.0,0.0,18.0,1164124.0,634990.0,1306490.0,64570.0,1037642.0,275279.0
10,166.0,10739.0,3414.0,7325.0,8877.0,1784.0,7093.0,10206.0,2956.0,7250.0,999.0,324.0,675.0,0.0,0.0,0.0,999.0,324.0,675.0,1947295.0,1101758.0,1443192.0,22200.0,0.0,22200.0,1.0,0.0,18.0,1167241.0,636581.0,1310714.0,65028.0,1036730.0,275951.0
