"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1927220514,5.14,1,5,23.34,72.09,500,0,7.5,515,1
3,1927277507,5.14,1,5,23.34,72.09,500,0,7.5,515,1
5,1927306247,5.14,1,5,23.34,72.09,500,0,7.5,515,1
7,1927362790,5.14,1,5,23.34,72.09,500,0,7.5,515,1
9,1927381090,5.14,1,5,23.34,72.09,500,0,7.5,515,1
2,1927220780,5.14,1,5,23.34,72.09,500,0,7.5,515,1
4,1927256513,5.14,1,5,23.34,72.09,500,0,7.5,515,1
6,1927309553,5.14,1,5,23.34,72.09,500,0,7.5,515,1
8,1927337966,5.14,1,5,23.34,72.09,500,0,7.5,515,1
10,1927354951,5.14,1,5,23.34,72.09,500,0,7.5,515,1
