"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1786402155,5.14,1,20,23.34,72.09,600,0,7.5,520,3
3,-1786388264,5.14,1,20,23.34,72.09,600,0,7.5,520,3
5,-1786386002,5.14,1,20,23.34,72.09,600,0,7.5,520,3
7,-1786383489,5.14,1,20,23.34,72.09,600,0,7.5,520,3
9,-1786382415,5.14,1,20,23.34,72.09,600,0,7.5,520,3
11,-1786381590,5.14,1,20,23.34,72.09,600,0,7.5,520,3
13,-1786380831,5.14,1,20,23.34,72.09,600,0,7.5,520,3
15,-1786380134,5.14,1,20,23.34,72.09,600,0,7.5,520,3
17,-1786379428,5.14,1,20,23.34,72.09,600,0,7.5,520,3
19,-1786378614,5.14,1,20,23.34,72.09,600,0,7.5,520,3
21,-1786378154,5.14,1,20,23.34,72.09,600,0,7.5,520,3
23,-1786377456,5.14,1,20,23.34,72.09,600,0,7.5,520,3
25,-1786377016,5.14,1,20,23.34,72.09,600,0,7.5,520,3
27,-1786376423,5.14,1,20,23.34,72.09,600,0,7.5,520,3
29,-1786375994,5.14,1,20,23.34,72.09,600,0,7.5,520,3
2,-1786402210,5.14,1,20,23.34,72.09,600,0,7.5,520,3
4,-1786390438,5.14,1,20,23.34,72.09,600,0,7.5,520,3
6,-1786386185,5.14,1,20,23.34,72.09,600,0,7.5,520,3
8,-1786384067,5.14,1,20,23.34,72.09,600,0,7.5,520,3
10,-1786382639,5.14,1,20,23.34,72.09,600,0,7.5,520,3
12,-1786381882,5.14,1,20,23.34,72.09,600,0,7.5,520,3
14,-1786381156,5.14,1,20,23.34,72.09,600,0,7.5,520,3
16,-1786380485,5.14,1,20,23.34,72.09,600,0,7.5,520,3
18,-1786379704,5.14,1,20,23.34,72.09,600,0,7.5,520,3
20,-1786379092,5.14,1,20,23.34,72.09,600,0,7.5,520,3
22,-1786378463,5.14,1,20,23.34,72.09,600,0,7.5,520,3
24,-1786377784,5.14,1,20,23.34,72.09,600,0,7.5,520,3
26,-1786377344,5.14,1,20,23.34,72.09,600,0,7.5,520,3
28,-1786376835,5.14,1,20,23.34,72.09,600,0,7.5,520,3
30,-1786376339,5.14,1,20,23.34,72.09,600,0,7.5,520,3
