"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,166.0,155.0,11.0,2.0,2.0,0.0,110.0,110.0,0.0,10594.0,4227.0,6367.0,2487.0,797.0,1690.0,10105.0,3800.0,6305.0,12109.0,2356.0,9410.0,2264753.0,158713.0,1955628.0,3.0,0.0,17.0,2210.0,9359.0,2750.0,371.0,1985.0,7200.0
3,166.0,147.0,144.0,3.0,2.0,2.0,0.0,109.0,109.0,0.0,10585.0,4218.0,6367.0,2488.0,798.0,1690.0,10097.0,3792.0,6305.0,12184.0,2273.0,9407.0,2235144.0,155622.0,1934945.0,3.0,0.0,17.0,2106.0,9393.0,2791.0,377.0,1896.0,7301.0
5,166.0,188.0,173.0,15.0,2.0,2.0,0.0,126.0,125.0,1.0,10607.0,4240.0,6367.0,2488.0,798.0,1690.0,10119.0,3814.0,6305.0,14338.0,3091.0,10998.0,2258221.0,156645.0,1952133.0,3.0,0.0,17.0,2937.0,10673.0,3665.0,456.0,2635.0,8061.0
7,166.0,158.0,144.0,14.0,2.0,2.0,0.0,108.0,108.0,0.0,10592.0,4225.0,6367.0,2471.0,781.0,1690.0,10081.0,3776.0,6305.0,12634.0,2483.0,9619.0,2250943.0,153052.0,1946893.0,3.0,0.0,17.0,2437.0,9392.0,3242.0,346.0,2137.0,7182.0
9,166.0,212.0,147.0,65.0,2.0,2.0,0.0,108.0,106.0,2.0,10521.0,4216.0,6305.0,2409.0,784.0,1625.0,10091.0,3786.0,6305.0,13483.0,2935.0,10123.0,2208612.0,153127.0,1914276.0,3.0,0.0,17.0,2824.0,9588.0,3895.0,369.0,2566.0,7299.0
2,166.0,161.0,146.0,15.0,2.0,2.0,0.0,110.0,110.0,0.0,10594.0,4227.0,6367.0,2412.0,787.0,1625.0,10102.0,3797.0,6305.0,12879.0,2540.0,9794.0,2219177.0,150210.0,1923010.0,3.0,0.0,17.0,2481.0,9712.0,3167.0,374.0,2166.0,7313.0
4,166.0,158.0,144.0,14.0,2.0,2.0,0.0,114.0,114.0,0.0,10607.0,4240.0,6367.0,2503.0,813.0,1690.0,10131.0,3826.0,6305.0,12538.0,2365.0,9771.0,2262754.0,155969.0,1957967.0,3.0,0.0,17.0,2287.0,9584.0,2954.0,366.0,1999.0,7484.0
6,166.0,213.0,148.0,65.0,2.0,2.0,0.0,124.0,109.0,15.0,10607.0,4240.0,6367.0,2385.0,760.0,1625.0,10102.0,3797.0,6305.0,13306.0,2927.0,10094.0,2225969.0,149610.0,1924208.0,3.0,0.0,17.0,2797.0,9576.0,3730.0,371.0,2556.0,7297.0
8,166.0,170.0,155.0,15.0,2.0,2.0,0.0,115.0,113.0,2.0,10607.0,4240.0,6367.0,2412.0,787.0,1625.0,10113.0,3808.0,6305.0,13208.0,2828.0,10225.0,2229823.0,149941.0,1930703.0,3.0,0.0,17.0,2707.0,9715.0,3493.0,408.0,2420.0,7518.0
10,166.0,159.0,144.0,15.0,2.0,2.0,0.0,113.0,112.0,1.0,10532.0,4227.0,6305.0,2474.0,784.0,1690.0,10103.0,3798.0,6305.0,12850.0,2522.0,9794.0,2231803.0,154802.0,1933056.0,3.0,0.0,17.0,2405.0,9493.0,3357.0,436.0,2086.0,7389.0
