"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1844537802,5.14,1,20,23.34,72.09,500,0,7.5,520,1
3,-1844518023,5.14,1,20,23.34,72.09,500,0,7.5,520,1
5,-1844508645,5.14,1,20,23.34,72.09,500,0,7.5,520,1
7,-1844499998,5.14,1,20,23.34,72.09,500,0,7.5,520,1
9,-1844488733,5.14,1,20,23.34,72.09,500,0,7.5,520,1
11,-1844478209,5.14,1,20,23.34,72.09,500,0,7.5,520,1
13,-1844470344,5.14,1,20,23.34,72.09,500,0,7.5,520,1
15,-1844463220,5.14,1,20,23.34,72.09,500,0,7.5,520,1
17,-1844450177,5.14,1,20,23.34,72.09,500,0,7.5,520,1
19,-1844442556,5.14,1,20,23.34,72.09,500,0,7.5,520,1
21,-1844433791,5.14,1,20,23.34,72.09,500,0,7.5,520,1
23,-1844423788,5.14,1,20,23.34,72.09,500,0,7.5,520,1
25,-1844416217,5.14,1,20,23.34,72.09,500,0,7.5,520,1
27,-1844407662,5.14,1,20,23.34,72.09,500,0,7.5,520,1
29,-1844400002,5.14,1,20,23.34,72.09,500,0,7.5,520,1
31,-1844385792,5.14,1,20,23.34,72.09,500,0,7.5,520,1
33,-1844377172,5.14,1,20,23.34,72.09,500,0,7.5,520,1
35,-1844368593,5.14,1,20,23.34,72.09,500,0,7.5,520,1
37,-1844357825,5.14,1,20,23.34,72.09,500,0,7.5,520,1
39,-1844350530,5.14,1,20,23.34,72.09,500,0,7.5,520,1
41,-1844336403,5.14,1,20,23.34,72.09,500,0,7.5,520,1
43,-1844326489,5.14,1,20,23.34,72.09,500,0,7.5,520,1
45,-1844316795,5.14,1,20,23.34,72.09,500,0,7.5,520,1
47,-1844306393,5.14,1,20,23.34,72.09,500,0,7.5,520,1
49,-1844296349,5.14,1,20,23.34,72.09,500,0,7.5,520,1
2,-1844537818,5.14,1,20,23.34,72.09,500,0,7.5,520,1
4,-1844512860,5.14,1,20,23.34,72.09,500,0,7.5,520,1
6,-1844503749,5.14,1,20,23.34,72.09,500,0,7.5,520,1
8,-1844493573,5.14,1,20,23.34,72.09,500,0,7.5,520,1
10,-1844484364,5.14,1,20,23.34,72.09,500,0,7.5,520,1
12,-1844476756,5.14,1,20,23.34,72.09,500,0,7.5,520,1
14,-1844469824,5.14,1,20,23.34,72.09,500,0,7.5,520,1
16,-1844462134,5.14,1,20,23.34,72.09,500,0,7.5,520,1
18,-1844454602,5.14,1,20,23.34,72.09,500,0,7.5,520,1
20,-1844447397,5.14,1,20,23.34,72.09,500,0,7.5,520,1
22,-1844437528,5.14,1,20,23.34,72.09,500,0,7.5,520,1
24,-1844426235,5.14,1,20,23.34,72.09,500,0,7.5,520,1
26,-1844417683,5.14,1,20,23.34,72.09,500,0,7.5,520,1
28,-1844408622,5.14,1,20,23.34,72.09,500,0,7.5,520,1
30,-1844401366,5.14,1,20,23.34,72.09,500,0,7.5,520,1
32,-1844394200,5.14,1,20,23.34,72.09,500,0,7.5,520,1
34,-1844386039,5.14,1,20,23.34,72.09,500,0,7.5,520,1
36,-1844376547,5.14,1,20,23.34,72.09,500,0,7.5,520,1
38,-1844366206,5.14,1,20,23.34,72.09,500,0,7.5,520,1
40,-1844359025,5.14,1,20,23.34,72.09,500,0,7.5,520,1
42,-1844347350,5.14,1,20,23.34,72.09,500,0,7.5,520,1
44,-1844338810,5.14,1,20,23.34,72.09,500,0,7.5,520,1
46,-1844329667,5.14,1,20,23.34,72.09,500,0,7.5,520,1
48,-1844321090,5.14,1,20,23.34,72.09,500,0,7.5,520,1
50,-1844312345,5.14,1,20,23.34,72.09,500,0,7.5,520,1
