"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,2325.0,1053.0,1272.0,1347.0,259.0,1088.0,1806.0,634.0,1172.0,10355.0,4180.0,6175.0,791.0,791.0,0.0,9921.0,3746.0,6175.0,69469.0,35643.0,49534.0,751337.0,24356.0,682990.0,2.0,0.0,18.0,31577.0,34095.0,35374.0,6610.0,29033.0,17957.0
2,166.0,2107.0,755.0,1352.0,1172.0,96.0,1076.0,1627.0,445.0,1182.0,10545.0,3420.0,7125.0,84.0,84.0,0.0,10055.0,2930.0,7125.0,59562.0,30674.0,43295.0,762570.0,2043.0,684506.0,2.0,0.0,18.0,31337.0,22475.0,37087.0,2556.0,28118.0,11958.0
3,166.0,2386.0,1112.0,1274.0,1369.0,291.0,1078.0,1844.0,681.0,1163.0,10464.0,4224.0,6240.0,764.0,764.0,0.0,10024.0,3784.0,6240.0,71247.0,36516.0,50634.0,757114.0,23182.0,687694.0,2.0,2.0,18.0,31719.0,35441.0,35806.0,7311.0,29205.0,18915.0
4,166.0,1974.0,712.0,1262.0,1055.0,79.0,976.0,1517.0,419.0,1098.0,10434.0,3384.0,7050.0,76.0,76.0,0.0,9930.0,2880.0,7050.0,53705.0,27067.0,39034.0,761238.0,1827.0,683534.0,2.0,2.0,18.0,28070.0,20434.0,33271.0,2201.0,24866.0,10964.0
5,166.0,1390.0,825.0,565.0,710.0,190.0,520.0,926.0,361.0,565.0,2400.0,2400.0,0.0,732.0,732.0,0.0,1945.0,1945.0,0.0,37056.0,16678.0,23314.0,170550.0,22187.0,102784.0,2.0,3.0,18.0,13380.0,23676.0,13380.0,4783.0,11895.0,9934.0
6,166.0,100.0,100.0,0.0,16.0,16.0,0.0,76.0,76.0,0.0,95.0,95.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0,2586.0,514.0,1992.0,6822.0,0.0,2000.0,2.0,3.0,18.0,0.0,2586.0,0.0,514.0,0.0,1992.0
7,166.0,637.0,357.0,280.0,301.0,65.0,236.0,479.0,228.0,251.0,9156.0,3696.0,5460.0,493.0,493.0,0.0,8795.0,3335.0,5460.0,16500.0,7941.0,12123.0,456601.0,12660.0,422538.0,3.0,0.0,18.0,6210.0,9611.0,6889.0,2078.0,5863.0,5913.0
8,166.0,662.0,313.0,349.0,299.0,29.0,270.0,494.0,192.0,302.0,9546.0,3096.0,6450.0,46.0,46.0,0.0,9117.0,2667.0,6450.0,16658.0,7545.0,12259.0,464757.0,1067.0,425807.0,3.0,0.0,18.0,7361.0,8105.0,8553.0,984.0,6561.0,4898.0
9,166.0,553.0,339.0,214.0,254.0,80.0,174.0,406.0,215.0,191.0,9265.0,3740.0,5525.0,481.0,481.0,0.0,8869.0,3344.0,5525.0,13773.0,6016.0,9985.0,461942.0,12393.0,427174.0,3.0,2.0,18.0,4446.0,8758.0,5015.0,1957.0,4059.0,5539.0
10,166.0,526.0,261.0,265.0,235.0,29.0,206.0,389.0,161.0,228.0,9546.0,3096.0,6450.0,44.0,44.0,0.0,9103.0,2653.0,6450.0,13620.0,6106.0,10035.0,466089.0,1023.0,426699.0,3.0,2.0,18.0,5859.0,6860.0,6760.0,844.0,5262.0,4176.0
