"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,7374.0,2098.0,5276.0,4614.0,409.0,4205.0,5622.0,1302.0,4320.0,10887.0,4387.0,6500.0,8098.0,2313.0,5785.0,10659.0,4159.0,6500.0,3341000.0,1054269.0,1222399.0,1.0225863E7,1065507.0,7732165.0,1.0,0.0,17.0,1064692.0,396716.0,2944284.0,40001.0,1014268.0,157707.0
2,166.0,7209.0,2066.0,5143.0,4549.0,409.0,4140.0,5542.0,1288.0,4254.0,10900.0,4400.0,6500.0,8099.0,2314.0,5785.0,10650.0,4150.0,6500.0,3497261.0,1107598.0,1280765.0,1.0099848E7,1037502.0,7642403.0,1.0,0.0,17.0,1118526.0,410657.0,3086604.0,41501.0,1066097.0,162239.0
3,166.0,7170.0,2089.0,5081.0,4583.0,416.0,4167.0,5574.0,1305.0,4269.0,10900.0,4400.0,6500.0,7990.0,2270.0,5720.0,10656.0,4156.0,6500.0,3440937.0,1092422.0,1262939.0,1.0030843E7,1020965.0,7610830.0,1.0,0.0,17.0,1101177.0,408075.0,3032862.0,41565.0,1050857.0,161762.0
4,166.0,7456.0,2174.0,5282.0,4804.0,419.0,4385.0,5839.0,1338.0,4501.0,10900.0,4400.0,6500.0,8094.0,2309.0,5785.0,10667.0,4167.0,6500.0,2892786.0,1084206.0,1254116.0,1.0096807E7,1034490.0,7668602.0,1.0,0.0,17.0,1094656.0,403464.0,2489322.0,40918.0,1043288.0,159460.0
5,166.0,7250.0,2106.0,5144.0,4565.0,411.0,4154.0,5584.0,1317.0,4267.0,10900.0,4400.0,6500.0,8080.0,2295.0,5785.0,10656.0,4156.0,6500.0,3487823.0,1099998.0,1273270.0,1.0105137E7,1040120.0,7654128.0,1.0,0.0,17.0,1110731.0,411641.0,3076182.0,41362.0,1058636.0,162539.0
6,166.0,7437.0,2151.0,5286.0,4754.0,421.0,4333.0,5760.0,1311.0,4449.0,10900.0,4400.0,6500.0,8092.0,2307.0,5785.0,10651.0,4151.0,6500.0,2852517.0,1068472.0,1234405.0,1.0141539E7,1037991.0,7688948.0,1.0,0.0,17.0,1077789.0,396747.0,2455770.0,40592.0,1027880.0,156616.0
7,166.0,7380.0,2107.0,5273.0,4674.0,418.0,4256.0,5692.0,1321.0,4371.0,10900.0,4400.0,6500.0,8160.0,2310.0,5850.0,10661.0,4161.0,6500.0,3474113.0,1099008.0,1272922.0,1.0127375E7,1058495.0,7658007.0,1.0,0.0,17.0,1109863.0,411582.0,3062531.0,41445.0,1057563.0,163059.0
8,166.0,7382.0,2163.0,5219.0,4733.0,413.0,4320.0,5764.0,1328.0,4436.0,10900.0,4400.0,6500.0,7999.0,2279.0,5720.0,10655.0,4155.0,6500.0,2755609.0,1027517.0,1193626.0,1.0094434E7,1029840.0,7635666.0,1.0,0.0,17.0,1038413.0,390968.0,2364641.0,38988.0,988529.0,155213.0
9,166.0,7273.0,2125.0,5148.0,4589.0,421.0,4168.0,5619.0,1336.0,4283.0,10853.0,4356.0,6497.0,8067.0,2282.0,5785.0,10565.0,4130.0,6435.0,3572984.0,1125805.0,1302609.0,1.0126755E7,1049981.0,7664902.0,1.0,0.0,17.0,1137498.0,419843.0,3153141.0,42046.0,1083759.0,165111.0
10,166.0,7564.0,2216.0,5348.0,4867.0,431.0,4436.0,5944.0,1378.0,4566.0,10900.0,4400.0,6500.0,8084.0,2299.0,5785.0,10655.0,4155.0,6500.0,2976407.0,1115198.0,1289237.0,1.0085499E7,1036134.0,7634558.0,1.0,0.0,17.0,1125646.0,414013.0,2562394.0,42297.0,1072901.0,163591.0
11,166.0,7421.0,2190.0,5231.0,4811.0,426.0,4385.0,5861.0,1347.0,4514.0,10885.0,4385.0,6500.0,8087.0,2302.0,5785.0,10653.0,4153.0,6500.0,2880776.0,1075065.0,1245154.0,1.0129953E7,1039990.0,7654199.0,1.0,0.0,17.0,1086511.0,401527.0,2479249.0,40411.0,1034654.0,158643.0
12,166.0,7405.0,2186.0,5219.0,4765.0,430.0,4335.0,5815.0,1366.0,4449.0,10885.0,4385.0,6500.0,8097.0,2312.0,5785.0,10657.0,4157.0,6500.0,2940221.0,1096086.0,1269201.0,1.0127275E7,1054696.0,7658414.0,1.0,0.0,17.0,1106837.0,411070.0,2529151.0,41576.0,1054510.0,162364.0
13,166.0,7457.0,2176.0,5281.0,4762.0,428.0,4334.0,5795.0,1346.0,4449.0,10887.0,4387.0,6500.0,8101.0,2316.0,5785.0,10660.0,4160.0,6500.0,3048458.0,1138778.0,1315212.0,1.0117653E7,1046546.0,7654996.0,1.0,0.0,17.0,1149329.0,421441.0,2627017.0,43146.0,1095632.0,165883.0
14,166.0,7477.0,2199.0,5278.0,4785.0,436.0,4349.0,5836.0,1373.0,4463.0,10900.0,4400.0,6500.0,8104.0,2319.0,5785.0,10667.0,4167.0,6500.0,3677462.0,1165882.0,1348004.0,1.0229167E7,1054201.0,7721584.0,1.0,0.0,17.0,1177438.0,433770.0,3243692.0,43687.0,1122195.0,170566.0
15,166.0,7362.0,2089.0,5273.0,4615.0,411.0,4204.0,5602.0,1296.0,4306.0,10885.0,4385.0,6500.0,8002.0,2282.0,5720.0,10655.0,4155.0,6500.0,3350226.0,1057415.0,1225916.0,1.0008763E7,1017812.0,7590062.0,1.0,0.0,17.0,1067246.0,400410.0,2949816.0,40293.0,1017122.0,158670.0
16,166.0,7232.0,2088.0,5144.0,4563.0,410.0,4153.0,5564.0,1296.0,4268.0,10887.0,4387.0,6500.0,8100.0,2315.0,5785.0,10655.0,4155.0,6500.0,3450355.0,1087184.0,1259687.0,1.010122E7,1036119.0,7653442.0,1.0,0.0,17.0,1098712.0,409103.0,3041252.0,40887.0,1046297.0,160975.0
17,166.0,7424.0,2135.0,5289.0,4661.0,406.0,4255.0,5693.0,1321.0,4372.0,10887.0,4387.0,6500.0,8089.0,2304.0,5785.0,10664.0,4164.0,6500.0,3361998.0,1068302.0,1234923.0,1.0036805E7,1026012.0,7619129.0,1.0,0.0,17.0,1077804.0,398100.0,2963898.0,39884.0,1028418.0,157119.0
