"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1789177291,5.14,1,20,23.34,72.09,600,0,7.5,520,1
2,-1789169599,5.14,1,20,23.34,72.09,600,0,7.5,520,1
3,-1789164979,5.14,1,20,23.34,72.09,600,0,7.5,520,1
4,-1789160849,5.14,1,20,23.34,72.09,600,0,7.5,520,1
5,-1789156793,5.14,1,20,23.34,72.09,600,0,7.5,520,1
6,-1789153456,5.14,1,20,23.34,72.09,600,0,7.5,520,1
7,-1789149597,5.14,1,20,23.34,72.09,600,0,7.5,520,1
8,-1789145787,5.14,1,20,23.34,72.09,600,0,7.5,520,1
9,-1789142234,5.14,1,20,23.34,72.09,600,0,7.5,520,1
10,-1789138728,5.14,1,20,23.34,72.09,600,0,7.5,520,1
11,-1789133716,5.14,1,20,23.34,72.09,600,0,7.5,520,1
12,-1789130006,5.14,1,20,23.34,72.09,600,0,7.5,520,1
13,-1789126265,5.14,1,20,23.34,72.09,600,0,7.5,520,1
14,-1789121125,5.14,1,20,23.34,72.09,600,0,7.5,520,1
15,-1789117694,5.14,1,20,23.34,72.09,600,0,7.5,520,1
16,-1789114281,5.14,1,20,23.34,72.09,600,0,7.5,520,1
17,-1789110786,5.14,1,20,23.34,72.09,600,0,7.5,520,1
18,-1789105886,5.14,1,20,23.34,72.09,600,0,7.5,520,1
19,-1789102464,5.14,1,20,23.34,72.09,600,0,7.5,520,1
20,-1789099192,5.14,1,20,23.34,72.09,600,0,7.5,520,1
21,-1789095725,5.14,1,20,23.34,72.09,600,0,7.5,520,1
22,-1789090892,5.14,1,20,23.34,72.09,600,0,7.5,520,1
23,-1789086810,5.14,1,20,23.34,72.09,600,0,7.5,520,1
24,-1789083289,5.14,1,20,23.34,72.09,600,0,7.5,520,1
25,-1789079649,5.14,1,20,23.34,72.09,600,0,7.5,520,1
26,-1789076129,5.14,1,20,23.34,72.09,600,0,7.5,520,1
27,-1789072439,5.14,1,20,23.34,72.09,600,0,7.5,520,1
28,-1789068900,5.14,1,20,23.34,72.09,600,0,7.5,520,1
29,-1789065334,5.14,1,20,23.34,72.09,600,0,7.5,520,1
30,-1789061921,5.14,1,20,23.34,72.09,600,0,7.5,520,1
31,-1789057284,5.14,1,20,23.34,72.09,600,0,7.5,520,1
32,-1789053640,5.14,1,20,23.34,72.09,600,0,7.5,520,1
33,-1789049361,5.14,1,20,23.34,72.09,600,0,7.5,520,1
34,-1789045502,5.14,1,20,23.34,72.09,600,0,7.5,520,1
35,-1789042302,5.14,1,20,23.34,72.09,600,0,7.5,520,1
36,-1789038773,5.14,1,20,23.34,72.09,600,0,7.5,520,1
37,-1789035077,5.14,1,20,23.34,72.09,600,0,7.5,520,1
38,-1789030486,5.14,1,20,23.34,72.09,600,0,7.5,520,1
39,-1789026476,5.14,1,20,23.34,72.09,600,0,7.5,520,1
40,-1789023031,5.14,1,20,23.34,72.09,600,0,7.5,520,1
41,-1789019754,5.14,1,20,23.34,72.09,600,0,7.5,520,1
42,-1789014687,5.14,1,20,23.34,72.09,600,0,7.5,520,1
43,-1789011215,5.14,1,20,23.34,72.09,600,0,7.5,520,1
44,-1789007632,5.14,1,20,23.34,72.09,600,0,7.5,520,1
45,-1789003579,5.14,1,20,23.34,72.09,600,0,7.5,520,1
46,-1788999871,5.14,1,20,23.34,72.09,600,0,7.5,520,1
47,-1788996255,5.14,1,20,23.34,72.09,600,0,7.5,520,1
48,-1788992662,5.14,1,20,23.34,72.09,600,0,7.5,520,1
49,-1788988790,5.14,1,20,23.34,72.09,600,0,7.5,520,1
50,-1788983310,5.14,1,20,23.34,72.09,600,0,7.5,520,1
