"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1494573980,5.14,1,50,23.34,72.09,10,0,7.5,515,1
3,1494587687,5.14,1,50,23.34,72.09,100,0,7.5,515,1
5,1494595797,5.14,1,50,23.34,72.09,10,0,7.5,515,1
7,1494609102,5.14,1,50,23.34,72.09,100,0,7.5,515,1
9,1494614084,5.14,1,50,23.34,72.09,10,0,7.5,515,1
11,1494620327,5.14,1,50,23.34,72.09,100,0,7.5,515,1
13,1494627927,5.14,1,50,23.34,72.09,10,0,7.5,515,1
15,1494636642,5.14,1,50,23.34,72.09,100,0,7.5,515,1
17,1494642340,5.14,1,50,23.34,72.09,10,0,7.5,515,1
19,1494646052,5.14,1,50,23.34,72.09,100,0,7.5,515,1
21,1494652362,5.14,1,50,23.34,72.09,10,0,7.5,515,1
23,1494657625,5.14,1,50,23.34,72.09,100,0,7.5,515,1
25,1494664687,5.14,1,50,23.34,72.09,10,0,7.5,515,1
27,1494674856,5.14,1,50,23.34,72.09,100,0,7.5,515,1
29,1494678781,5.14,1,50,23.34,72.09,10,0,7.5,515,1
31,1494682568,5.14,1,50,23.34,72.09,100,0,7.5,515,1
33,1494686698,5.14,1,50,23.34,72.09,10,0,7.5,515,1
35,1494702008,5.14,1,50,23.34,72.09,100,0,7.5,515,1
37,1494719134,5.14,1,50,23.34,72.09,10,0,7.5,515,1
39,1494726124,5.14,1,50,23.34,72.09,100,0,7.5,515,1
2,1494570979,5.14,1,50,23.34,72.09,50,0,7.5,515,1
4,1494584907,5.14,1,50,23.34,72.09,200,0,7.5,515,1
6,1494598370,5.14,1,50,23.34,72.09,50,0,7.5,515,1
8,1494600960,5.14,1,50,23.34,72.09,200,0,7.5,515,1
10,1494608863,5.14,1,50,23.34,72.09,50,0,7.5,515,1
12,1494620415,5.14,1,50,23.34,72.09,200,0,7.5,515,1
14,1494626623,5.14,1,50,23.34,72.09,50,0,7.5,515,1
16,1494632025,5.14,1,50,23.34,72.09,200,0,7.5,515,1
18,1494638449,5.14,1,50,23.34,72.09,50,0,7.5,515,1
20,1494640858,5.14,1,50,23.34,72.09,200,0,7.5,515,1
22,1494652529,5.14,1,50,23.34,72.09,50,0,7.5,515,1
24,1494661334,5.14,1,50,23.34,72.09,200,0,7.5,515,1
26,1494667402,5.14,1,50,23.34,72.09,50,0,7.5,515,1
28,1494673238,5.14,1,50,23.34,72.09,200,0,7.5,515,1
30,1494678658,5.14,1,50,23.34,72.09,50,0,7.5,515,1
32,1494682052,5.14,1,50,23.34,72.09,200,0,7.5,515,1
34,1494688237,5.14,1,50,23.34,72.09,50,0,7.5,515,1
36,1494695821,5.14,1,50,23.34,72.09,200,0,7.5,515,1
38,1494706218,5.14,1,50,23.34,72.09,50,0,7.5,515,1
40,1494717167,5.14,1,50,23.34,72.09,200,0,7.5,515,1
