"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,1018.0,243.0,775.0,435.0,36.0,399.0,554.0,126.0,428.0,10767.0,4332.0,6435.0,4134.0,1144.0,2990.0,10289.0,3854.0,6435.0,55542.0,16955.0,21715.0,1410153.0,120437.0,1093896.0,2.0,0.0,17.0,16493.0,11305.0,44237.0,1518.0,15437.0,5222.0
2,166.0,1045.0,256.0,789.0,449.0,37.0,412.0,561.0,131.0,430.0,10754.0,4319.0,6435.0,4205.0,1150.0,3055.0,10272.0,3837.0,6435.0,50087.0,15424.0,19321.0,1423407.0,121455.0,1106824.0,2.0,0.0,17.0,14872.0,9697.0,40390.0,1443.0,13981.0,4449.0
3,166.0,1143.0,281.0,862.0,501.0,39.0,462.0,626.0,147.0,479.0,10754.0,4319.0,6435.0,4097.0,1107.0,2990.0,10274.0,3839.0,6435.0,55395.0,17346.0,22031.0,1386952.0,117108.0,1076845.0,2.0,0.0,17.0,16885.0,11260.0,44135.0,1441.0,15905.0,5146.0
4,166.0,946.0,221.0,725.0,358.0,24.0,334.0,484.0,118.0,366.0,10767.0,4332.0,6435.0,4203.0,1148.0,3055.0,10268.0,3833.0,6435.0,37607.0,11247.0,14610.0,1418301.0,120451.0,1100349.0,2.0,0.0,17.0,11092.0,7503.0,30104.0,947.0,10300.0,3518.0
5,166.0,858.0,199.0,659.0,350.0,16.0,334.0,463.0,100.0,363.0,10776.0,4341.0,6435.0,4286.0,1166.0,3120.0,10283.0,3848.0,6435.0,38540.0,11583.0,14912.0,1431343.0,125813.0,1108028.0,2.0,0.0,17.0,11411.0,7682.0,30858.0,943.0,10640.0,3501.0
6,166.0,963.0,237.0,726.0,379.0,31.0,348.0,486.0,122.0,364.0,10767.0,4332.0,6435.0,4310.0,1190.0,3120.0,10292.0,3857.0,6435.0,40464.0,12254.0,15844.0,1418406.0,124240.0,1104681.0,2.0,0.0,17.0,11761.0,8751.0,31713.0,1274.0,10980.0,4083.0
7,166.0,920.0,196.0,724.0,352.0,18.0,334.0,450.0,87.0,363.0,10767.0,4332.0,6435.0,4133.0,1143.0,2990.0,10277.0,3842.0,6435.0,35423.0,11053.0,13807.0,1398203.0,119888.0,1089073.0,2.0,0.0,17.0,10818.0,6485.0,28938.0,933.0,10120.0,2989.0
8,166.0,785.0,194.0,591.0,317.0,21.0,296.0,404.0,101.0,303.0,10767.0,4332.0,6435.0,4036.0,1111.0,2925.0,10294.0,3859.0,6435.0,40326.0,11568.0,15041.0,1401542.0,115438.0,1091321.0,2.0,0.0,17.0,11254.0,8273.0,32053.0,1050.0,10518.0,3787.0
9,166.0,1125.0,271.0,854.0,502.0,38.0,464.0,635.0,143.0,492.0,10776.0,4341.0,6435.0,4312.0,1192.0,3120.0,10298.0,3863.0,6435.0,61325.0,18632.0,23517.0,1439530.0,124064.0,1119707.0,2.0,0.0,17.0,18285.0,11530.0,49795.0,1584.0,17048.0,5232.0
10,166.0,856.0,211.0,645.0,376.0,28.0,348.0,483.0,118.0,365.0,10754.0,4319.0,6435.0,4329.0,1145.0,3184.0,10277.0,3842.0,6435.0,44625.0,14207.0,17797.0,1412896.0,125274.0,1101647.0,2.0,0.0,17.0,13686.0,9004.0,35621.0,1285.0,12922.0,4111.0
