"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,116.0,47.0,69.0,0.0,0.0,0.0,16.0,15.0,1.0,10499.0,4131.0,6368.0,3044.0,834.0,2210.0,9948.0,3708.0,6240.0,4214.0,992.0,1857.0,901151.0,80725.0,669936.0,3.0,0.0,17.0,938.0,1775.0,2439.0,204.0,788.0,919.0
3,166.0,287.0,90.0,197.0,119.0,4.0,115.0,151.0,35.0,116.0,10511.0,4143.0,6368.0,3042.0,832.0,2210.0,9992.0,3752.0,6240.0,9955.0,3497.0,4731.0,892699.0,78995.0,669162.0,3.0,0.0,17.0,3268.0,3037.0,6918.0,484.0,3013.0,1463.0
5,166.0,241.0,97.0,144.0,51.0,0.0,51.0,105.0,40.0,65.0,10488.0,4120.0,6368.0,2945.0,800.0,2145.0,9957.0,3717.0,6240.0,8610.0,2393.0,3832.0,883729.0,74984.0,666003.0,3.0,0.0,17.0,2230.0,3207.0,5403.0,460.0,1933.0,1602.0
7,166.0,111.0,46.0,65.0,0.0,0.0,0.0,21.0,21.0,0.0,10477.0,4110.0,6367.0,3024.0,814.0,2210.0,9898.0,3723.0,6175.0,4411.0,1385.0,2139.0,898911.0,77797.0,669823.0,3.0,0.0,17.0,1164.0,1837.0,2574.0,295.0,1090.0,975.0
9,166.0,257.0,65.0,192.0,68.0,3.0,65.0,96.0,30.0,66.0,10476.0,4108.0,6368.0,2895.0,815.0,2080.0,9954.0,3714.0,6240.0,9742.0,3191.0,4356.0,889664.0,75117.0,667033.0,3.0,0.0,17.0,2966.0,2813.0,6929.0,452.0,2739.0,1390.0
2,166.0,190.0,59.0,131.0,51.0,0.0,51.0,88.0,23.0,65.0,10499.0,4131.0,6368.0,2968.0,823.0,2145.0,9957.0,3717.0,6240.0,6821.0,2202.0,3124.0,879626.0,75795.0,658746.0,3.0,0.0,17.0,2067.0,2205.0,4616.0,295.0,1907.0,1057.0
4,166.0,205.0,64.0,141.0,50.0,0.0,50.0,93.0,28.0,65.0,10497.0,4129.0,6368.0,3144.0,804.0,2340.0,9954.0,3714.0,6240.0,7251.0,1916.0,3086.0,887835.0,79669.0,666167.0,3.0,0.0,17.0,1886.0,2323.0,4928.0,266.0,1650.0,1200.0
6,166.0,189.0,58.0,131.0,51.0,0.0,51.0,90.0,25.0,65.0,10584.0,4151.0,6433.0,3229.0,889.0,2340.0,10026.0,3721.0,6305.0,6599.0,1937.0,2996.0,963097.0,87326.0,701771.0,3.0,0.0,17.0,1829.0,2312.0,4287.0,303.0,1634.0,1167.0
8,166.0,205.0,65.0,140.0,51.0,0.0,51.0,91.0,26.0,65.0,10487.0,4119.0,6368.0,2972.0,827.0,2145.0,9944.0,3704.0,6240.0,7380.0,2394.0,3373.0,905952.0,78808.0,674472.0,3.0,0.0,17.0,2289.0,2260.0,5120.0,295.0,2099.0,1084.0
10,166.0,199.0,59.0,140.0,51.0,0.0,51.0,88.0,23.0,65.0,10499.0,4131.0,6368.0,3027.0,817.0,2210.0,9948.0,3708.0,6240.0,6141.0,1910.0,2791.0,892929.0,77989.0,669814.0,3.0,0.0,17.0,1742.0,2014.0,4127.0,311.0,1599.0,1049.0
