"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,357.0,200.0,157.0,89.0,24.0,65.0,216.0,134.0,82.0,9758.0,3908.0,5850.0,1346.0,891.0,455.0,8945.0,3095.0,5850.0,2996.0,1093.0,1800.0,163790.0,13554.0,125361.0,2.0,0.0,17.0
3,166.0,548.0,265.0,283.0,166.0,51.0,115.0,327.0,182.0,145.0,9577.0,3857.0,5720.0,1270.0,880.0,390.0,8746.0,3026.0,5720.0,4208.0,1374.0,2334.0,161778.0,13051.0,123587.0,2.0,0.0,17.0
5,166.0,419.0,201.0,218.0,80.0,15.0,65.0,223.0,128.0,95.0,9880.0,3965.0,5915.0,1343.0,888.0,455.0,9001.0,3086.0,5915.0,3319.0,963.0,1724.0,165279.0,13760.0,125897.0,2.0,0.0,17.0
7,166.0,359.0,196.0,163.0,80.0,29.0,51.0,208.0,112.0,96.0,9976.0,3996.0,5980.0,1420.0,965.0,455.0,9131.0,3151.0,5980.0,2767.0,796.0,1534.0,171803.0,14195.0,131215.0,2.0,0.0,17.0
9,166.0,279.0,138.0,141.0,56.0,5.0,51.0,149.0,82.0,67.0,9748.0,3901.0,5847.0,1300.0,910.0,390.0,8857.0,3072.0,5785.0,2242.0,702.0,1289.0,160852.0,13244.0,122753.0,2.0,0.0,17.0
11,166.0,364.0,201.0,163.0,99.0,34.0,65.0,228.0,133.0,95.0,9991.0,4011.0,5980.0,1314.0,859.0,455.0,9116.0,3136.0,5980.0,3329.0,1150.0,1910.0,166662.0,12846.0,127000.0,2.0,0.0,17.0
13,166.0,214.0,122.0,92.0,26.0,26.0,0.0,108.0,78.0,30.0,9664.0,3879.0,5785.0,1307.0,852.0,455.0,8756.0,2971.0,5785.0,2152.0,726.0,1281.0,161445.0,12592.0,123134.0,2.0,0.0,17.0
15,166.0,266.0,183.0,83.0,7.0,7.0,0.0,157.0,127.0,30.0,9957.0,3980.0,5977.0,1253.0,863.0,390.0,9013.0,3098.0,5915.0,2380.0,691.0,1483.0,163911.0,12735.0,125163.0,2.0,0.0,17.0
17,166.0,432.0,210.0,222.0,124.0,8.0,116.0,282.0,136.0,146.0,9989.0,4009.0,5980.0,1328.0,873.0,455.0,9073.0,3093.0,5980.0,3337.0,1148.0,1978.0,158099.0,13184.0,119802.0,2.0,0.0,17.0
19,166.0,286.0,145.0,141.0,70.0,20.0,50.0,152.0,87.0,65.0,9749.0,3899.0,5850.0,1186.0,861.0,325.0,8882.0,3032.0,5850.0,2181.0,714.0,1192.0,161409.0,12403.0,123101.0,2.0,0.0,17.0
21,166.0,495.0,260.0,235.0,156.0,40.0,116.0,331.0,171.0,160.0,9630.0,3848.0,5782.0,1273.0,883.0,390.0,8757.0,3037.0,5720.0,3707.0,1472.0,2329.0,156827.0,13187.0,119419.0,2.0,0.0,17.0
23,166.0,320.0,240.0,80.0,95.0,30.0,65.0,265.0,185.0,80.0,9662.0,3877.0,5785.0,1206.0,881.0,325.0,8801.0,3016.0,5785.0,3556.0,1293.0,2328.0,159843.0,12794.0,122010.0,2.0,0.0,17.0
25,166.0,383.0,221.0,162.0,83.0,31.0,52.0,244.0,148.0,96.0,9795.0,3945.0,5850.0,1189.0,864.0,325.0,8938.0,3088.0,5850.0,2976.0,1051.0,1896.0,158773.0,12460.0,121018.0,2.0,0.0,17.0
27,166.0,280.0,133.0,147.0,75.0,10.0,65.0,158.0,78.0,80.0,9895.0,3980.0,5915.0,1421.0,966.0,455.0,9024.0,3109.0,5915.0,2212.0,880.0,1410.0,171950.0,14214.0,131024.0,2.0,0.0,17.0
29,166.0,356.0,211.0,145.0,78.0,26.0,52.0,214.0,134.0,80.0,9795.0,3945.0,5850.0,1263.0,873.0,390.0,8936.0,3086.0,5850.0,2798.0,966.0,1721.0,163347.0,13136.0,124358.0,2.0,0.0,17.0
31,166.0,418.0,158.0,260.0,81.0,16.0,65.0,187.0,92.0,95.0,10053.0,4011.0,6042.0,1099.0,839.0,260.0,9096.0,3116.0,5980.0,2903.0,937.0,1498.0,163063.0,12112.0,124167.0,2.0,0.0,17.0
33,166.0,272.0,178.0,94.0,4.0,4.0,0.0,140.0,123.0,17.0,9758.0,3908.0,5850.0,1372.0,852.0,520.0,8888.0,3038.0,5850.0,2326.0,634.0,1392.0,158691.0,12974.0,121122.0,2.0,0.0,17.0
35,166.0,401.0,176.0,225.0,95.0,30.0,65.0,202.0,107.0,95.0,9748.0,3901.0,5847.0,1351.0,896.0,455.0,8846.0,3061.0,5785.0,2728.0,959.0,1531.0,166660.0,13632.0,126889.0,2.0,0.0,17.0
37,166.0,365.0,203.0,162.0,109.0,44.0,65.0,241.0,159.0,82.0,9756.0,3906.0,5850.0,1319.0,864.0,455.0,8924.0,3074.0,5850.0,3662.0,1326.0,2237.0,168133.0,13640.0,128535.0,2.0,0.0,17.0
39,166.0,503.0,268.0,235.0,101.0,36.0,65.0,293.0,183.0,110.0,9882.0,3967.0,5915.0,1397.0,877.0,520.0,9011.0,3096.0,5915.0,3845.0,1111.0,2202.0,164835.0,13699.0,125641.0,2.0,0.0,17.0
41,166.0,356.0,197.0,159.0,83.0,31.0,52.0,228.0,146.0,82.0,9735.0,3888.0,5847.0,1279.0,889.0,390.0,8799.0,3014.0,5785.0,3178.0,1124.0,1936.0,160212.0,13037.0,122393.0,2.0,0.0,17.0
43,166.0,395.0,208.0,187.0,157.0,42.0,115.0,298.0,136.0,162.0,9662.0,3877.0,5785.0,1190.0,800.0,390.0,8761.0,2976.0,5785.0,3146.0,1154.0,1980.0,161502.0,12791.0,122652.0,2.0,0.0,17.0
45,166.0,297.0,149.0,148.0,76.0,26.0,50.0,171.0,91.0,80.0,9882.0,3967.0,5915.0,1076.0,816.0,260.0,8956.0,3041.0,5915.0,2308.0,797.0,1333.0,164362.0,11378.0,124932.0,2.0,0.0,17.0
47,166.0,541.0,258.0,283.0,164.0,49.0,115.0,333.0,188.0,145.0,9747.0,3897.0,5850.0,1148.0,823.0,325.0,8897.0,3047.0,5850.0,3997.0,1355.0,2228.0,160052.0,12617.0,122268.0,2.0,0.0,17.0
49,166.0,444.0,273.0,171.0,75.0,23.0,52.0,268.0,172.0,96.0,9711.0,3864.0,5847.0,1370.0,850.0,520.0,8780.0,2995.0,5785.0,3420.0,1000.0,2003.0,157557.0,13292.0,120025.0,2.0,0.0,17.0
2,166.0,505.0,218.0,287.0,196.0,28.0,168.0,353.0,157.0,196.0,9760.0,3910.0,5850.0,1268.0,813.0,455.0,8883.0,3033.0,5850.0,3732.0,1530.0,2365.0,158466.0,12490.0,120643.0,2.0,0.0,17.0
4,166.0,333.0,235.0,98.0,30.0,30.0,0.0,184.0,154.0,30.0,9795.0,3945.0,5850.0,1257.0,932.0,325.0,8970.0,3120.0,5850.0,2920.0,650.0,1519.0,165361.0,12874.0,126059.0,2.0,0.0,17.0
6,166.0,317.0,172.0,145.0,20.0,20.0,0.0,142.0,112.0,30.0,9617.0,3835.0,5782.0,1250.0,925.0,325.0,8727.0,3007.0,5720.0,2615.0,821.0,1419.0,160257.0,12928.0,122516.0,2.0,0.0,17.0
8,166.0,292.0,201.0,91.0,58.0,6.0,52.0,217.0,137.0,80.0,9867.0,3952.0,5915.0,1331.0,876.0,455.0,8968.0,3053.0,5915.0,2633.0,853.0,1618.0,163826.0,13060.0,125003.0,2.0,0.0,17.0
10,166.0,363.0,206.0,157.0,75.0,10.0,65.0,231.0,149.0,82.0,9758.0,3908.0,5850.0,1286.0,896.0,390.0,8892.0,3042.0,5850.0,3171.0,1089.0,1928.0,160531.0,12829.0,122438.0,2.0,0.0,17.0
12,166.0,453.0,232.0,221.0,144.0,28.0,116.0,292.0,146.0,146.0,9859.0,3947.0,5912.0,1281.0,891.0,390.0,8916.0,3066.0,5850.0,3398.0,1234.0,2052.0,166852.0,13586.0,127162.0,2.0,0.0,17.0
14,166.0,445.0,223.0,222.0,150.0,34.0,116.0,302.0,142.0,160.0,9891.0,3976.0,5915.0,1508.0,923.0,585.0,9044.0,3129.0,5915.0,3764.0,1362.0,2265.0,168082.0,15084.0,128456.0,2.0,0.0,17.0
16,166.0,414.0,189.0,225.0,65.0,13.0,52.0,206.0,111.0,95.0,9782.0,3932.0,5850.0,1344.0,889.0,455.0,8930.0,3080.0,5850.0,2932.0,958.0,1631.0,166035.0,13586.0,126799.0,2.0,0.0,17.0
18,166.0,422.0,201.0,221.0,94.0,29.0,65.0,225.0,130.0,95.0,10162.0,4055.0,6107.0,1449.0,929.0,520.0,9212.0,3167.0,6045.0,3176.0,948.0,1674.0,167013.0,14428.0,127603.0,2.0,0.0,17.0
20,166.0,303.0,211.0,92.0,24.0,24.0,0.0,171.0,141.0,30.0,9833.0,3921.0,5912.0,1160.0,835.0,325.0,8916.0,3066.0,5850.0,2730.0,891.0,1667.0,162252.0,12474.0,123860.0,2.0,0.0,17.0
22,166.0,196.0,113.0,83.0,4.0,4.0,0.0,87.0,71.0,16.0,9991.0,4011.0,5980.0,1419.0,964.0,455.0,9147.0,3167.0,5980.0,1726.0,541.0,1004.0,165619.0,14210.0,126423.0,2.0,0.0,17.0
24,166.0,336.0,195.0,141.0,69.0,4.0,65.0,204.0,124.0,80.0,9555.0,3835.0,5720.0,1062.0,802.0,260.0,8697.0,2977.0,5720.0,2608.0,840.0,1548.0,160212.0,11590.0,122167.0,2.0,0.0,17.0
26,166.0,472.0,200.0,272.0,94.0,29.0,65.0,209.0,128.0,81.0,9760.0,3910.0,5850.0,1264.0,874.0,390.0,8940.0,3090.0,5850.0,3532.0,1079.0,1754.0,163858.0,13205.0,125275.0,2.0,0.0,17.0
28,166.0,291.0,138.0,153.0,74.0,9.0,65.0,149.0,82.0,67.0,9857.0,3945.0,5912.0,1205.0,880.0,325.0,8970.0,3120.0,5850.0,2191.0,847.0,1265.0,165957.0,12753.0,126637.0,2.0,0.0,17.0
30,166.0,350.0,190.0,160.0,98.0,33.0,65.0,227.0,132.0,95.0,9968.0,3991.0,5977.0,1281.0,826.0,455.0,9004.0,3089.0,5915.0,3170.0,1286.0,2005.0,160677.0,12730.0,122469.0,2.0,0.0,17.0
32,166.0,249.0,158.0,91.0,72.0,20.0,52.0,176.0,109.0,67.0,9944.0,3967.0,5977.0,1077.0,818.0,259.0,9041.0,3126.0,5915.0,2242.0,920.0,1437.0,167110.0,11800.0,127541.0,2.0,0.0,17.0
34,166.0,378.0,218.0,160.0,100.0,35.0,65.0,245.0,150.0,95.0,9662.0,3877.0,5785.0,1394.0,874.0,520.0,8837.0,3052.0,5785.0,3428.0,1161.0,1982.0,168304.0,13992.0,128517.0,2.0,0.0,17.0
36,166.0,375.0,216.0,159.0,99.0,34.0,65.0,235.0,140.0,95.0,9686.0,3901.0,5785.0,1176.0,851.0,325.0,8858.0,3073.0,5785.0,3040.0,945.0,1682.0,165720.0,12515.0,126752.0,2.0,0.0,17.0
38,166.0,261.0,163.0,98.0,16.0,16.0,0.0,132.0,102.0,30.0,9835.0,3923.0,5912.0,1303.0,913.0,390.0,8926.0,3076.0,5850.0,2361.0,678.0,1416.0,166777.0,13692.0,127314.0,2.0,0.0,17.0
40,166.0,377.0,232.0,145.0,101.0,36.0,65.0,255.0,175.0,80.0,9664.0,3879.0,5785.0,1395.0,875.0,520.0,8817.0,3032.0,5785.0,3048.0,1140.0,1959.0,164797.0,13453.0,126046.0,2.0,0.0,17.0
42,166.0,385.0,229.0,156.0,91.0,26.0,65.0,247.0,165.0,82.0,9882.0,3967.0,5915.0,1377.0,922.0,455.0,9050.0,3135.0,5915.0,3270.0,1045.0,1912.0,161311.0,14020.0,123366.0,2.0,0.0,17.0
44,166.0,239.0,159.0,80.0,76.0,24.0,52.0,168.0,102.0,66.0,9782.0,3932.0,5850.0,1417.0,897.0,520.0,8909.0,3059.0,5850.0,2355.0,812.0,1432.0,164688.0,13702.0,125991.0,2.0,0.0,17.0
46,166.0,251.0,174.0,77.0,57.0,6.0,51.0,165.0,114.0,51.0,9662.0,3877.0,5785.0,1277.0,887.0,390.0,8818.0,3033.0,5785.0,2298.0,747.0,1398.0,159484.0,13564.0,122394.0,2.0,0.0,17.0
48,166.0,342.0,201.0,141.0,77.0,25.0,52.0,218.0,151.0,67.0,9835.0,3923.0,5912.0,1044.0,784.0,260.0,8876.0,3026.0,5850.0,2944.0,890.0,1685.0,159310.0,11795.0,120947.0,2.0,0.0,17.0
50,166.0,410.0,201.0,209.0,146.0,29.0,117.0,268.0,136.0,132.0,9942.0,3965.0,5977.0,1305.0,850.0,455.0,9006.0,3091.0,5915.0,3230.0,1393.0,2024.0,163633.0,13399.0,125030.0,2.0,0.0,17.0
