"run","PestCount","noAzole","cropCount","resistance","randomSeed","applicationcost","risktox","noCarboxamide","erzeugerpreis","fungizid","septoria_count","location","behaviour","tox"
1,200,2,5200,2,1444731835,5.14,1,1,23.34,72.09,7500,1,0,7.5
3,200,2,5200,2,1444753932,5.14,1,1,23.34,72.09,7500,1,0,7.5
5,200,2,5200,2,1444768181,5.14,1,1,23.34,72.09,7500,1,0,7.5
7,200,2,5200,2,1444782366,5.14,1,1,23.34,72.09,7500,1,0,7.5
9,200,2,5200,2,1444796614,5.14,1,1,23.34,72.09,7500,1,0,7.5
2,200,2,5200,2,1444731757,5.14,1,1,23.34,72.09,7500,1,0,7.5
4,200,2,5200,2,1444753056,5.14,1,1,23.34,72.09,7500,1,0,7.5
6,200,2,5200,2,1444768895,5.14,1,1,23.34,72.09,7500,1,0,7.5
8,200,2,5200,2,1444784889,5.14,1,1,23.34,72.09,7500,1,0,7.5
10,200,2,5200,2,1444799328,5.14,1,1,23.34,72.09,7500,1,0,7.5
