"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
14,166.0,361.0,217.0,144.0,65.0,14.0,51.0,216.0,150.0,66.0,9615.0,3833.0,5782.0,1528.0,878.0,650.0,8694.0,2974.0,5720.0,2929.0,815.0,1652.0,170401.0,14412.0,129179.0,2.0,0.0,17.0
16,166.0,481.0,209.0,272.0,166.0,50.0,116.0,287.0,142.0,145.0,9897.0,3923.0,5974.0,1604.0,889.0,715.0,8934.0,3084.0,5850.0,3495.0,1392.0,2086.0,170520.0,14674.0,129545.0,2.0,0.0,17.0
18,166.0,336.0,179.0,157.0,132.0,16.0,116.0,271.0,126.0,145.0,9905.0,3928.0,5977.0,1462.0,877.0,585.0,8969.0,3054.0,5915.0,2943.0,1304.0,1999.0,168002.0,13676.0,126487.0,2.0,0.0,17.0
20,166.0,478.0,258.0,220.0,104.0,39.0,65.0,280.0,185.0,95.0,9820.0,3908.0,5912.0,1663.0,948.0,715.0,8906.0,3056.0,5850.0,3587.0,1087.0,2115.0,170142.0,15292.0,128925.0,2.0,0.0,17.0
22,166.0,351.0,209.0,142.0,35.0,35.0,0.0,190.0,160.0,30.0,9835.0,3923.0,5912.0,1584.0,869.0,715.0,8931.0,3081.0,5850.0,2971.0,936.0,1732.0,167444.0,14699.0,126583.0,2.0,0.0,17.0
24,166.0,327.0,170.0,157.0,147.0,32.0,115.0,243.0,111.0,132.0,9835.0,3923.0,5912.0,1419.0,899.0,520.0,8971.0,3121.0,5850.0,2739.0,1075.0,1720.0,168821.0,14192.0,127946.0,2.0,0.0,17.0
26,166.0,395.0,239.0,156.0,91.0,26.0,65.0,245.0,165.0,80.0,9788.0,3879.0,5909.0,1433.0,848.0,585.0,8816.0,3031.0,5785.0,3341.0,1163.0,2037.0,160422.0,13866.0,122130.0,2.0,0.0,17.0
28,166.0,290.0,196.0,94.0,31.0,31.0,0.0,174.0,144.0,30.0,9820.0,3908.0,5912.0,1428.0,843.0,585.0,8825.0,2975.0,5850.0,2566.0,756.0,1500.0,160381.0,13830.0,121325.0,2.0,0.0,17.0
30,166.0,427.0,206.0,221.0,82.0,31.0,51.0,230.0,135.0,95.0,9820.0,3908.0,5912.0,1361.0,841.0,520.0,8872.0,3022.0,5850.0,3158.0,896.0,1686.0,158358.0,13258.0,120197.0,2.0,0.0,17.0
32,166.0,372.0,212.0,160.0,83.0,32.0,51.0,236.0,155.0,81.0,9867.0,3952.0,5915.0,1520.0,870.0,650.0,8953.0,3038.0,5915.0,3326.0,1159.0,1974.0,165499.0,13732.0,125080.0,2.0,0.0,17.0
34,166.0,412.0,202.0,210.0,74.0,9.0,65.0,204.0,122.0,82.0,9833.0,3921.0,5912.0,1643.0,928.0,715.0,8936.0,3086.0,5850.0,3038.0,963.0,1703.0,169860.0,15163.0,128179.0,2.0,0.0,17.0
36,166.0,414.0,255.0,159.0,92.0,27.0,65.0,250.0,169.0,81.0,10100.0,3996.0,6104.0,1481.0,896.0,585.0,9063.0,3083.0,5980.0,3540.0,996.0,1975.0,167488.0,14018.0,125834.0,2.0,0.0,17.0
38,166.0,364.0,208.0,156.0,66.0,15.0,51.0,221.0,141.0,80.0,9506.0,3789.0,5717.0,1528.0,943.0,585.0,8702.0,3047.0,5655.0,3170.0,1045.0,1921.0,166229.0,14820.0,125670.0,2.0,0.0,17.0
40,166.0,390.0,180.0,210.0,72.0,20.0,52.0,206.0,125.0,81.0,9844.0,3932.0,5912.0,1317.0,797.0,520.0,8901.0,3051.0,5850.0,2889.0,1014.0,1737.0,170476.0,12953.0,128450.0,2.0,0.0,17.0
42,166.0,334.0,189.0,145.0,76.0,24.0,52.0,203.0,122.0,81.0,9882.0,3967.0,5915.0,1510.0,925.0,585.0,9046.0,3131.0,5915.0,2649.0,923.0,1637.0,171948.0,14818.0,130562.0,2.0,0.0,17.0
44,166.0,347.0,237.0,110.0,23.0,23.0,0.0,196.0,151.0,45.0,9773.0,3923.0,5850.0,1431.0,846.0,585.0,8890.0,3040.0,5850.0,3117.0,696.0,1721.0,162424.0,13852.0,123229.0,2.0,0.0,17.0
46,166.0,464.0,244.0,220.0,106.0,41.0,65.0,251.0,156.0,95.0,10053.0,4011.0,6042.0,1553.0,903.0,650.0,9142.0,3162.0,5980.0,3292.0,1103.0,1910.0,168211.0,14551.0,127300.0,2.0,0.0,17.0
48,166.0,390.0,168.0,222.0,128.0,26.0,102.0,233.0,101.0,132.0,9844.0,3932.0,5912.0,1324.0,869.0,455.0,8902.0,3052.0,5850.0,2978.0,1113.0,1813.0,167155.0,13241.0,126368.0,2.0,0.0,17.0
50,166.0,449.0,229.0,220.0,80.0,28.0,52.0,258.0,162.0,96.0,10085.0,4040.0,6045.0,1438.0,853.0,585.0,9157.0,3112.0,6045.0,3524.0,1033.0,1995.0,166746.0,13665.0,126371.0,2.0,0.0,17.0
