"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,47.0,47.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,7313.0,2409.0,4904.0,2575.0,674.0,1901.0,6130.0,1767.0,4363.0,705.0,199.0,430.0,79555.0,19313.0,56364.0,3.0,0.0,17.0
3,166.0,224.0,91.0,133.0,71.0,6.0,65.0,138.0,58.0,80.0,7453.0,2419.0,5034.0,2512.0,611.0,1901.0,6198.0,1705.0,4493.0,1793.0,805.0,1153.0,82969.0,19020.0,58639.0,3.0,0.0,17.0
5,166.0,195.0,112.0,83.0,72.0,20.0,52.0,148.0,81.0,67.0,7773.0,2600.0,5173.0,5315.0,1538.0,3777.0,6621.0,1854.0,4767.0,1893.0,934.0,1342.0,87663.0,42897.0,62535.0,3.0,0.0,17.0
7,166.0,60.0,46.0,14.0,0.0,0.0,0.0,30.0,30.0,0.0,6957.0,2245.0,4712.0,2114.0,561.0,1553.0,5769.0,1587.0,4182.0,1001.0,318.0,551.0,75503.0,16693.0,53253.0,3.0,0.0,17.0
9,166.0,104.0,89.0,15.0,16.0,16.0,0.0,63.0,63.0,0.0,7138.0,2355.0,4783.0,2398.0,665.0,1733.0,5986.0,1662.0,4324.0,1274.0,400.0,778.0,78123.0,17754.0,56125.0,3.0,0.0,17.0
11,166.0,105.0,90.0,15.0,0.0,0.0,0.0,61.0,46.0,15.0,7060.0,2345.0,4715.0,2314.0,580.0,1734.0,5951.0,1704.0,4247.0,1406.0,521.0,871.0,76797.0,17989.0,54122.0,3.0,0.0,17.0
13,166.0,105.0,87.0,18.0,20.0,20.0,0.0,81.0,66.0,15.0,7417.0,2504.0,4913.0,3184.0,1044.0,2140.0,6279.0,1821.0,4458.0,1369.0,458.0,826.0,84814.0,24806.0,60507.0,3.0,0.0,17.0
15,166.0,165.0,136.0,29.0,6.0,6.0,0.0,112.0,97.0,15.0,7383.0,2473.0,4910.0,2714.0,733.0,1981.0,6275.0,1781.0,4494.0,1805.0,557.0,1123.0,83425.0,21121.0,58914.0,3.0,0.0,17.0
17,166.0,190.0,110.0,80.0,57.0,5.0,52.0,131.0,65.0,66.0,7436.0,2461.0,4975.0,2299.0,628.0,1671.0,6312.0,1754.0,4558.0,1789.0,763.0,1156.0,83315.0,17935.0,59643.0,3.0,0.0,17.0
19,166.0,151.0,124.0,27.0,20.0,20.0,0.0,92.0,77.0,15.0,6976.0,2261.0,4715.0,2411.0,596.0,1815.0,5800.0,1552.0,4248.0,1543.0,537.0,1006.0,74083.0,18393.0,51565.0,3.0,0.0,17.0
