"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1925153623,5.14,1,5,23.34,72.09,500,0,7.5,515,1
3,1925178575,5.14,1,5,23.34,72.09,500,0,7.5,515,1
5,1925214191,5.14,1,5,23.34,72.09,500,0,7.5,515,1
7,1925242886,5.14,1,5,23.34,72.09,500,0,7.5,515,1
9,1925262318,5.14,1,5,23.34,72.09,500,0,7.5,515,1
2,1925153985,5.14,1,5,23.34,72.09,500,0,7.5,515,1
4,1925183499,5.14,1,5,23.34,72.09,500,0,7.5,515,1
6,1925221033,5.14,1,5,23.34,72.09,500,0,7.5,515,1
8,1925240106,5.14,1,5,23.34,72.09,500,0,7.5,515,1
10,1925263549,5.14,1,5,23.34,72.09,500,0,7.5,515,1
