"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1762165543,5.14,1,20,23.34,72.09,650,0,7.5,520,1
3,-1762152495,5.14,1,20,23.34,72.09,650,0,7.5,520,1
5,-1762144131,5.14,1,20,23.34,72.09,650,0,7.5,520,1
7,-1762135315,5.14,1,20,23.34,72.09,650,0,7.5,520,1
9,-1762128769,5.14,1,20,23.34,72.09,650,0,7.5,520,1
11,-1762121044,5.14,1,20,23.34,72.09,650,0,7.5,520,1
13,-1762114672,5.14,1,20,23.34,72.09,650,0,7.5,520,1
15,-1762107928,5.14,1,20,23.34,72.09,650,0,7.5,520,1
17,-1762102127,5.14,1,20,23.34,72.09,650,0,7.5,520,1
19,-1762093505,5.14,1,20,23.34,72.09,650,0,7.5,520,1
2,-1762165551,5.14,1,20,23.34,72.09,650,0,7.5,520,1
4,-1762151992,5.14,1,20,23.34,72.09,650,0,7.5,520,1
6,-1762145593,5.14,1,20,23.34,72.09,650,0,7.5,520,1
8,-1762137913,5.14,1,20,23.34,72.09,650,0,7.5,520,1
10,-1762130882,5.14,1,20,23.34,72.09,650,0,7.5,520,1
12,-1762124349,5.14,1,20,23.34,72.09,650,0,7.5,520,1
14,-1762117250,5.14,1,20,23.34,72.09,650,0,7.5,520,1
16,-1762109052,5.14,1,20,23.34,72.09,650,0,7.5,520,1
18,-1762102120,5.14,1,20,23.34,72.09,650,0,7.5,520,1
20,-1762096386,5.14,1,20,23.34,72.09,650,0,7.5,520,1
