"run","tick","GRCount","STCount"
1,1.0,11,1600
1,2.0,11,1600
1,3.0,11,1600
1,4.0,11,1600
1,5.0,11,1600
1,6.0,11,1600
1,7.0,11,1600
1,8.0,11,1600
1,9.0,11,1600
1,10.0,11,1600
1,11.0,11,1600
1,12.0,11,1600
1,13.0,11,1600
1,14.0,11,1600
1,15.0,11,1600
1,16.0,11,1600
1,17.0,11,1600
1,18.0,11,1600
1,19.0,11,1600
1,20.0,11,1600
1,21.0,11,1600
1,22.0,11,1600
1,23.0,11,1600
1,24.0,11,1600
1,25.0,11,1720
1,26.0,11,1720
1,27.0,18,1720
1,28.0,18,1720
1,29.0,25,2457
1,30.0,25,2457
1,31.0,25,2457
1,32.0,25,2457
1,33.0,25,2457
1,34.0,25,2457
1,35.0,38,2457
1,36.0,38,2457
1,37.0,38,2457
1,38.0,47,2457
1,39.0,47,2457
1,40.0,47,2457
1,41.0,47,2457
1,42.0,47,2457
1,43.0,47,2457
1,44.0,47,7461
1,45.0,47,7461
1,46.0,47,7461
1,47.0,47,7461
1,48.0,62,7461
1,49.0,79,7461
1,50.0,79,7461
1,51.0,79,7461
1,52.0,96,7461
1,53.0,113,7461
1,54.0,136,7461
1,55.0,133,7461
1,56.0,130,7461
1,57.0,130,7461
1,58.0,129,7461
1,59.0,129,7461
1,60.0,125,7461
1,61.0,125,7461
1,62.0,125,7461
1,63.0,125,7461
1,64.0,125,7461
1,65.0,125,7461
1,66.0,125,7461
1,67.0,125,7461
1,68.0,125,7461
1,69.0,146,8561
1,70.0,146,8561
1,71.0,174,9384
1,72.0,174,9384
1,73.0,174,9384
1,74.0,174,9384
1,75.0,174,9384
1,76.0,169,9384
1,77.0,165,9384
1,78.0,165,9384
1,79.0,238,9384
1,80.0,316,11022
1,81.0,316,11022
1,82.0,316,11022
1,83.0,316,11022
1,84.0,281,11022
1,85.0,281,11022
1,86.0,280,11022
1,87.0,280,11022
1,88.0,278,11022
1,89.0,278,11022
1,90.0,271,11022
1,91.0,271,11022
1,92.0,271,11022
1,93.0,271,11022
1,94.0,268,11022
1,95.0,238,11022
1,96.0,238,11022
1,97.0,238,11022
1,98.0,238,11022
1,99.0,238,11022
1,100.0,238,11022
1,101.0,265,11022
1,102.0,380,13241
1,103.0,377,13241
1,104.0,487,13241
1,105.0,617,13241
1,106.0,614,13241
1,107.0,611,13241
1,108.0,605,13241
1,109.0,604,13241
1,110.0,604,13241
1,111.0,604,13241
1,112.0,604,13241
1,113.0,604,13241
1,114.0,685,13241
1,115.0,685,13241
1,116.0,684,13241
1,117.0,503,13241
1,118.0,503,13241
1,119.0,503,13241
1,120.0,503,13241
1,121.0,503,13241
1,122.0,503,13241
1,123.0,503,13241
1,124.0,503,13241
1,125.0,503,13241
1,126.0,503,13241
1,127.0,503,13241
1,128.0,503,13241
1,129.0,503,13241
1,130.0,503,13241
1,131.0,503,13241
1,132.0,503,13241
1,133.0,503,13241
1,134.0,503,13241
1,135.0,503,13241
1,136.0,503,13241
1,137.0,503,13241
1,138.0,503,13241
1,139.0,503,13241
1,140.0,503,13241
1,141.0,503,13241
1,142.0,503,13241
1,143.0,503,13241
1,144.0,503,13241
1,145.0,503,13241
