"run","tick","GRCount","STCount"
1,1.0,80,3000
1,2.0,80,3000
1,3.0,80,3000
1,4.0,80,3000
1,5.0,80,3000
1,6.0,80,3000
1,7.0,80,3000
1,8.0,80,3000
1,9.0,80,3000
1,10.0,80,3000
1,11.0,80,3000
1,12.0,80,3000
1,13.0,80,3000
1,14.0,80,3000
1,15.0,80,3000
1,16.0,80,3000
1,17.0,80,3000
1,18.0,80,3000
1,19.0,80,3000
1,20.0,80,3000
1,21.0,80,3000
1,22.0,80,3000
1,23.0,80,3000
1,24.0,80,3000
1,25.0,80,3000
1,26.0,80,3000
1,27.0,130,3000
1,28.0,130,3000
1,29.0,209,3000
1,30.0,209,3000
1,31.0,209,3000
1,32.0,209,3000
1,33.0,209,3000
1,34.0,209,3000
1,35.0,369,3000
1,36.0,369,3000
1,37.0,369,3000
1,38.0,471,3000
1,39.0,471,3000
1,40.0,471,3000
1,41.0,471,3000
1,42.0,471,3000
1,43.0,471,3000
1,44.0,471,24000
1,45.0,471,24000
1,46.0,471,24000
1,47.0,471,24000
1,48.0,682,24000
1,49.0,934,24000
1,50.0,934,24000
1,51.0,934,24000
1,52.0,1218,24000
1,53.0,1500,24000
1,54.0,1822,24000
1,55.0,1808,24000
1,56.0,1784,24000
1,57.0,1784,24000
1,58.0,1760,24000
1,59.0,1760,24000
1,60.0,1742,24000
1,61.0,1742,24000
1,62.0,1742,24000
1,63.0,1742,24000
1,64.0,1742,24000
1,65.0,1742,24000
1,66.0,1742,24000
1,67.0,1742,24000
1,68.0,1742,24000
1,69.0,2248,46222
1,70.0,2248,46222
1,71.0,2857,52821
1,72.0,2857,52821
1,73.0,2857,52821
1,74.0,2857,52821
1,75.0,2848,52821
1,76.0,2822,52821
1,77.0,2782,52821
1,78.0,2782,52821
1,79.0,4886,52821
1,80.0,7025,57021
1,81.0,7007,57021
1,82.0,7007,57021
1,83.0,7007,57021
1,84.0,6576,57021
1,85.0,6576,57021
1,86.0,6554,57021
1,87.0,6554,57021
1,88.0,6520,57021
1,89.0,6520,57021
1,90.0,6469,57021
1,91.0,6469,57021
1,92.0,6453,57021
1,93.0,6453,57021
1,94.0,6432,57021
1,95.0,5780,57021
1,96.0,5765,57021
1,97.0,5765,57021
1,98.0,5765,57021
1,99.0,5765,57021
1,100.0,5765,57021
1,101.0,9395,57021
1,102.0,14759,83389
1,103.0,14725,83389
1,104.0,19923,83389
1,105.0,24999,83389
1,106.0,24955,83389
1,107.0,24924,83389
1,108.0,24878,83389
1,109.0,24849,83389
1,110.0,24849,83389
1,111.0,24849,83389
1,112.0,24849,83389
1,113.0,24849,83389
1,114.0,29628,83389
1,115.0,29628,83389
1,116.0,29567,83389
1,117.0,21714,83389
1,118.0,21714,83389
1,119.0,21714,83389
1,120.0,21714,83389
1,121.0,21714,83389
1,122.0,21714,83389
1,123.0,21714,83389
1,124.0,21714,83389
1,125.0,21714,83389
1,126.0,21714,83389
1,127.0,21714,83389
1,128.0,21714,83389
1,129.0,21714,83389
1,130.0,21714,83389
1,131.0,21714,83389
1,132.0,21714,83389
1,133.0,21714,83389
1,134.0,21714,83389
1,135.0,21714,83389
1,136.0,21714,83389
1,137.0,21714,83389
1,138.0,21714,83389
1,139.0,21714,83389
1,140.0,21714,83389
1,141.0,21714,83389
1,142.0,21714,83389
1,143.0,21714,83389
1,144.0,21714,83389
1,145.0,21714,83389
1,146.0,21714,83389
1,147.0,21714,83389
1,148.0,21714,83389
1,149.0,21714,83389
1,150.0,21714,83389
1,151.0,21714,83389
1,152.0,21714,83389
1,153.0,21714,83389
1,154.0,21714,83389
1,155.0,21714,83389
1,156.0,21714,83389
1,157.0,21714,83389
1,158.0,21714,83389
1,159.0,21714,83389
1,160.0,21714,83389
1,161.0,21714,83389
1,162.0,21714,83389
1,163.0,21714,83389
1,164.0,21714,83389
1,165.0,21714,83389
1,166.0,21714,83389
2,1.0,11,2400
2,2.0,11,2400
2,3.0,11,2400
2,4.0,11,2400
2,5.0,11,2400
2,6.0,11,2400
2,7.0,11,2400
2,8.0,11,2400
2,9.0,11,2400
2,10.0,11,2400
2,11.0,11,2400
2,12.0,11,2400
2,13.0,11,2400
2,14.0,11,2400
2,15.0,11,2400
2,16.0,11,2400
2,17.0,11,2400
2,18.0,11,2400
2,19.0,11,2400
2,20.0,11,2400
2,21.0,11,2400
2,22.0,11,2400
2,23.0,11,2400
2,24.0,11,2400
2,25.0,11,2400
2,26.0,11,2400
2,27.0,14,2400
2,28.0,14,2400
2,29.0,17,2400
2,30.0,17,2400
2,31.0,17,2400
2,32.0,17,2400
2,33.0,17,2400
2,34.0,17,2400
2,35.0,31,2400
2,36.0,31,2400
2,37.0,31,2400
2,38.0,38,2400
2,39.0,38,2400
2,40.0,38,2400
2,41.0,38,2400
2,42.0,38,2400
2,43.0,38,2400
