"run","PestCount","noAzole","cropCount","resistance","randomSeed","applicationcost","risktox","noCarboxamide","erzeugerpreis","fungizid","septoria_count","location","behaviour","tox"
1,80,2,2080,3,256766009,5.14,1,1,23.34,72.09,2000,1,2,7.5
3,80,2,2080,3,256773398,5.14,1,1,23.34,72.09,2000,1,2,7.5
5,80,2,2080,3,256778094,5.14,1,1,23.34,72.09,2000,1,2,7.5
7,80,2,2080,3,256785714,5.14,1,1,23.34,72.09,2000,1,2,7.5
9,80,2,2080,3,256788957,5.14,1,1,23.34,72.09,2000,1,2,7.5
2,80,2,2080,3,256777466,5.14,1,1,23.34,72.09,2000,1,2,7.5
4,80,2,2080,3,256789116,5.14,1,1,23.34,72.09,2000,1,2,7.5
6,80,2,2080,3,256792079,5.14,1,1,23.34,72.09,2000,1,2,7.5
8,80,2,2080,3,256793740,5.14,1,1,23.34,72.09,2000,1,2,7.5
10,80,2,2080,3,256795806,5.14,1,1,23.34,72.09,2000,1,2,7.5
