"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,3474.0,916.0,2558.0,1505.0,102.0,1403.0,1987.0,507.0,1480.0,10754.0,4319.0,6435.0,3659.0,1124.0,2535.0,10296.0,3861.0,6435.0,367962.0,114117.0,151170.0,3198463.0,251794.0,2664451.0,2.0,0.0,17.0,114907.0,77810.0,290152.0,6603.0,107514.0,36263.0
3,166.0,3410.0,930.0,2480.0,1439.0,98.0,1341.0,1969.0,538.0,1431.0,10776.0,4341.0,6435.0,3576.0,1106.0,2470.0,10297.0,3862.0,6435.0,394313.0,118412.0,159426.0,3196065.0,243497.0,2662134.0,2.0,0.0,17.0,120150.0,84425.0,309888.0,6726.0,111686.0,39276.0
5,166.0,3415.0,923.0,2492.0,1577.0,108.0,1469.0,2075.0,530.0,1545.0,10754.0,4319.0,6435.0,3641.0,1106.0,2535.0,10267.0,3832.0,6435.0,408723.0,125423.0,166080.0,3197317.0,252889.0,2664574.0,2.0,0.0,17.0,126707.0,85123.0,323600.0,7194.0,118229.0,39373.0
7,166.0,3163.0,865.0,2298.0,1311.0,86.0,1225.0,1802.0,487.0,1315.0,10776.0,4341.0,6435.0,3710.0,1110.0,2600.0,10285.0,3850.0,6435.0,361761.0,107452.0,144646.0,3203048.0,254005.0,2670966.0,2.0,0.0,17.0,109341.0,76596.0,285165.0,6134.0,101318.0,35305.0
9,166.0,3409.0,918.0,2491.0,1459.0,105.0,1354.0,1955.0,525.0,1430.0,10754.0,4319.0,6435.0,3637.0,1102.0,2535.0,10272.0,3837.0,6435.0,392085.0,116579.0,156335.0,3177314.0,249115.0,2650252.0,2.0,0.0,17.0,117791.0,82711.0,309374.0,7040.0,109539.0,38544.0
2,166.0,3476.0,917.0,2559.0,1513.0,107.0,1406.0,2022.0,526.0,1496.0,10767.0,4332.0,6435.0,3658.0,1123.0,2535.0,10289.0,3854.0,6435.0,399611.0,122287.0,162527.0,3211117.0,255632.0,2680986.0,2.0,0.0,17.0,123491.0,84207.0,315404.0,7318.0,114969.0,39036.0
4,166.0,3361.0,884.0,2477.0,1454.0,101.0,1353.0,1949.0,519.0,1430.0,10763.0,4328.0,6435.0,3590.0,1120.0,2470.0,10283.0,3848.0,6435.0,389892.0,118494.0,157806.0,3145717.0,246946.0,2626028.0,2.0,0.0,17.0,119602.0,81555.0,308337.0,6876.0,111618.0,38204.0
6,166.0,3334.0,895.0,2439.0,1384.0,94.0,1290.0,1877.0,497.0,1380.0,10754.0,4319.0,6435.0,3722.0,1122.0,2600.0,10295.0,3860.0,6435.0,366786.0,110244.0,147034.0,3226915.0,256978.0,2687838.0,2.0,0.0,17.0,111418.0,76890.0,289896.0,6553.0,103691.0,35616.0
8,166.0,3475.0,930.0,2545.0,1512.0,107.0,1405.0,2010.0,529.0,1481.0,10776.0,4341.0,6435.0,3643.0,1108.0,2535.0,10278.0,3843.0,6435.0,390776.0,120428.0,159681.0,3171820.0,251321.0,2646509.0,2.0,0.0,17.0,121352.0,82544.0,308232.0,7120.0,113308.0,38329.0
10,166.0,3455.0,917.0,2538.0,1510.0,105.0,1405.0,2006.0,525.0,1481.0,10776.0,4341.0,6435.0,3671.0,1136.0,2535.0,10294.0,3859.0,6435.0,395118.0,120210.0,160887.0,3185617.0,251793.0,2649924.0,2.0,0.0,17.0,121804.0,83425.0,311693.0,6904.0,113306.0,39083.0
