"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,286.0,191.0,95.0,78.0,28.0,50.0,207.0,127.0,80.0,10689.0,4254.0,6435.0,4784.0,1404.0,3380.0,9737.0,3302.0,6435.0,2423.0,915.0,1586.0,349986.0,40988.0,234033.0,2.0,0.0,17.0
3,166.0,392.0,172.0,220.0,78.0,26.0,52.0,211.0,129.0,82.0,10625.0,4193.0,6432.0,5003.0,1428.0,3575.0,9591.0,3221.0,6370.0,3089.0,1075.0,1825.0,345791.0,42657.0,232539.0,2.0,0.0,17.0
5,166.0,379.0,223.0,156.0,90.0,25.0,65.0,218.0,138.0,80.0,10664.0,4232.0,6432.0,4626.0,1376.0,3250.0,9628.0,3258.0,6370.0,2889.0,979.0,1751.0,344300.0,40932.0,229517.0,2.0,0.0,17.0
7,166.0,321.0,165.0,156.0,106.0,41.0,65.0,208.0,128.0,80.0,10760.0,4263.0,6497.0,4980.0,1405.0,3575.0,9747.0,3312.0,6435.0,2762.0,1048.0,1672.0,346781.0,43809.0,232514.0,2.0,0.0,17.0
9,166.0,340.0,196.0,144.0,135.0,20.0,115.0,262.0,132.0,130.0,10627.0,4195.0,6432.0,4683.0,1368.0,3315.0,9638.0,3268.0,6370.0,2703.0,1094.0,1757.0,343045.0,41309.0,231659.0,2.0,0.0,17.0
11,166.0,234.0,151.0,83.0,53.0,2.0,51.0,166.0,100.0,66.0,10698.0,4263.0,6435.0,5027.0,1387.0,3640.0,9726.0,3291.0,6435.0,2134.0,675.0,1260.0,342872.0,41107.0,227645.0,2.0,0.0,17.0
13,166.0,310.0,166.0,144.0,91.0,26.0,65.0,195.0,115.0,80.0,10651.0,4219.0,6432.0,4596.0,1346.0,3250.0,9621.0,3251.0,6370.0,2500.0,937.0,1527.0,337842.0,37375.0,226170.0,2.0,0.0,17.0
15,166.0,445.0,236.0,209.0,119.0,54.0,65.0,259.0,164.0,95.0,10749.0,4252.0,6497.0,4765.0,1385.0,3380.0,9750.0,3315.0,6435.0,3489.0,1383.0,2134.0,346510.0,40439.0,232660.0,2.0,0.0,17.0
17,166.0,308.0,153.0,155.0,76.0,26.0,50.0,177.0,110.0,67.0,10662.0,4230.0,6432.0,5258.0,1424.0,3834.0,9632.0,3262.0,6370.0,2530.0,877.0,1474.0,349628.0,45084.0,231817.0,2.0,0.0,17.0
19,166.0,368.0,198.0,170.0,95.0,30.0,65.0,216.0,121.0,95.0,10700.0,4265.0,6435.0,4879.0,1434.0,3445.0,9776.0,3341.0,6435.0,3046.0,975.0,1769.0,351794.0,42676.0,237255.0,2.0,0.0,17.0
2,166.0,431.0,209.0,222.0,153.0,38.0,115.0,293.0,161.0,132.0,10758.0,4261.0,6497.0,4984.0,1409.0,3575.0,9705.0,3270.0,6435.0,3761.0,1373.0,2266.0,353894.0,43951.0,235950.0,2.0,0.0,17.0
4,166.0,269.0,190.0,79.0,64.0,14.0,50.0,192.0,127.0,65.0,10636.0,4204.0,6432.0,5060.0,1485.0,3575.0,9682.0,3312.0,6370.0,2547.0,967.0,1619.0,348454.0,44254.0,232412.0,2.0,0.0,17.0
6,166.0,339.0,177.0,162.0,81.0,30.0,51.0,206.0,125.0,81.0,10738.0,4241.0,6497.0,4558.0,1308.0,3250.0,9662.0,3227.0,6435.0,2817.0,1012.0,1698.0,338440.0,38719.0,224145.0,2.0,0.0,17.0
8,166.0,348.0,189.0,159.0,67.0,15.0,52.0,208.0,126.0,82.0,10749.0,4252.0,6497.0,4895.0,1385.0,3510.0,9702.0,3267.0,6435.0,2667.0,802.0,1510.0,350668.0,42063.0,234456.0,2.0,0.0,17.0
10,166.0,423.0,201.0,222.0,150.0,34.0,116.0,276.0,129.0,147.0,10674.0,4239.0,6435.0,5337.0,1503.0,3834.0,9737.0,3302.0,6435.0,3057.0,1166.0,1826.0,367326.0,46450.0,244164.0,2.0,0.0,17.0
12,166.0,340.0,178.0,162.0,129.0,28.0,101.0,258.0,127.0,131.0,10664.0,4232.0,6432.0,5256.0,1421.0,3835.0,9679.0,3309.0,6370.0,2798.0,1037.0,1715.0,349217.0,46050.0,231835.0,2.0,0.0,17.0
14,166.0,327.0,171.0,156.0,71.0,20.0,51.0,206.0,139.0,67.0,10771.0,4274.0,6497.0,4926.0,1352.0,3574.0,9794.0,3359.0,6435.0,2847.0,968.0,1700.0,343802.0,39772.0,229335.0,2.0,0.0,17.0
16,166.0,302.0,158.0,144.0,142.0,26.0,116.0,238.0,108.0,130.0,10589.0,4219.0,6370.0,4853.0,1408.0,3445.0,9619.0,3249.0,6370.0,2987.0,1270.0,1932.0,336015.0,40847.0,226815.0,2.0,0.0,17.0
18,166.0,479.0,190.0,289.0,137.0,21.0,116.0,274.0,128.0,146.0,10687.0,4252.0,6435.0,4706.0,1326.0,3380.0,9730.0,3295.0,6435.0,3633.0,1248.0,1954.0,344298.0,40267.0,230811.0,2.0,0.0,17.0
20,166.0,406.0,196.0,210.0,65.0,14.0,51.0,207.0,126.0,81.0,10713.0,4278.0,6435.0,4969.0,1394.0,3575.0,9727.0,3292.0,6435.0,3197.0,942.0,1746.0,342901.0,42413.0,230295.0,2.0,0.0,17.0
