"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,638.0,288.0,350.0,194.0,13.0,181.0,372.0,175.0,197.0,10476.0,4171.0,6305.0,2952.0,872.0,2080.0,9874.0,3569.0,6305.0,42867.0,12985.0,24541.0,2188547.0,188011.0,1901618.0,3.0,0.0,17.0,13314.0,19180.0,23687.0,1069.0,11916.0,11227.0
2,166.0,649.0,299.0,350.0,196.0,15.0,181.0,378.0,181.0,197.0,10478.0,4173.0,6305.0,2864.0,849.0,2015.0,9864.0,3559.0,6305.0,43679.0,13050.0,24458.0,2147152.0,183150.0,1866863.0,3.0,0.0,17.0,12931.0,19314.0,24365.0,1273.0,11777.0,11527.0
3,166.0,550.0,268.0,282.0,127.0,10.0,117.0,320.0,175.0,145.0,10476.0,4171.0,6305.0,2950.0,870.0,2080.0,9865.0,3560.0,6305.0,37392.0,10118.0,21152.0,2173744.0,191047.0,1889137.0,3.0,0.0,17.0,10160.0,18133.0,19259.0,1003.0,9115.0,10992.0
4,166.0,631.0,293.0,338.0,193.0,13.0,180.0,374.0,178.0,196.0,10491.0,4186.0,6305.0,2967.0,887.0,2080.0,9881.0,3576.0,6305.0,39483.0,11170.0,22487.0,2196217.0,189201.0,1907482.0,3.0,0.0,17.0,11234.0,18940.0,20543.0,1088.0,10082.0,11253.0
5,166.0,650.0,299.0,351.0,193.0,13.0,180.0,377.0,180.0,197.0,10491.0,4186.0,6305.0,2944.0,864.0,2080.0,9869.0,3564.0,6305.0,43883.0,11655.0,23882.0,2176825.0,185645.0,1891556.0,3.0,0.0,17.0,12165.0,19917.0,23966.0,1067.0,10588.0,11717.0
6,166.0,618.0,279.0,339.0,194.0,14.0,180.0,369.0,173.0,196.0,10478.0,4173.0,6305.0,2872.0,857.0,2015.0,9895.0,3590.0,6305.0,40704.0,12092.0,23202.0,2156693.0,185207.0,1875240.0,3.0,0.0,17.0,12287.0,18305.0,22399.0,1074.0,11018.0,10915.0
7,166.0,696.0,292.0,404.0,195.0,14.0,181.0,385.0,175.0,210.0,10478.0,4173.0,6305.0,2964.0,884.0,2080.0,9884.0,3579.0,6305.0,48400.0,15288.0,27028.0,2189011.0,189398.0,1902000.0,3.0,0.0,17.0,15249.0,20390.0,28010.0,1229.0,14059.0,11779.0
8,166.0,586.0,248.0,338.0,193.0,13.0,180.0,350.0,154.0,196.0,10491.0,4186.0,6305.0,3029.0,884.0,2145.0,9884.0,3579.0,6305.0,37817.0,11330.0,21652.0,2175538.0,190898.0,1890963.0,3.0,0.0,17.0,11512.0,17138.0,20679.0,1016.0,10314.0,10140.0
9,166.0,558.0,270.0,288.0,143.0,13.0,130.0,316.0,170.0,146.0,10587.0,4217.0,6370.0,2881.0,866.0,2015.0,9961.0,3591.0,6370.0,38114.0,10840.0,21788.0,2163381.0,187562.0,1880592.0,3.0,0.0,17.0,11033.0,17798.0,20316.0,955.0,9885.0,10755.0
10,166.0,697.0,299.0,398.0,195.0,14.0,181.0,373.0,176.0,197.0,10491.0,4186.0,6305.0,2868.0,853.0,2015.0,9883.0,3578.0,6305.0,43938.0,13258.0,24442.0,2156452.0,184765.0,1873549.0,3.0,0.0,17.0,13129.0,19090.0,24848.0,1213.0,12045.0,11313.0
11,166.0,615.0,268.0,347.0,194.0,14.0,180.0,369.0,172.0,197.0,10478.0,4173.0,6305.0,2962.0,882.0,2080.0,9882.0,3577.0,6305.0,43482.0,13000.0,24428.0,2182246.0,187938.0,1895974.0,3.0,0.0,17.0,13132.0,18963.0,24519.0,1141.0,11859.0,11296.0
12,166.0,668.0,271.0,397.0,195.0,14.0,181.0,363.0,167.0,196.0,10478.0,4173.0,6305.0,2865.0,850.0,2015.0,9875.0,3570.0,6305.0,42063.0,12370.0,23123.0,2153707.0,180658.0,1872723.0,3.0,0.0,17.0,12439.0,17837.0,24226.0,1097.0,11273.0,10684.0
13,166.0,630.0,291.0,339.0,197.0,16.0,181.0,374.0,178.0,196.0,10476.0,4171.0,6305.0,2962.0,882.0,2080.0,9884.0,3579.0,6305.0,43334.0,13369.0,24853.0,2187110.0,188899.0,1900289.0,3.0,0.0,17.0,13161.0,20175.0,23159.0,1252.0,12117.0,11692.0
14,166.0,638.0,299.0,339.0,195.0,14.0,181.0,379.0,183.0,196.0,10478.0,4173.0,6305.0,2963.0,883.0,2080.0,9882.0,3577.0,6305.0,42056.0,12590.0,24071.0,2184185.0,189086.0,1898165.0,3.0,0.0,17.0,12455.0,19339.0,22717.0,1223.0,11367.0,11616.0
15,166.0,643.0,292.0,351.0,194.0,14.0,180.0,391.0,181.0,210.0,10478.0,4173.0,6305.0,2953.0,873.0,2080.0,9878.0,3573.0,6305.0,44454.0,12588.0,24620.0,2200860.0,188154.0,1912113.0,3.0,0.0,17.0,12749.0,20153.0,24301.0,1246.0,11342.0,11871.0
16,166.0,702.0,299.0,403.0,195.0,14.0,181.0,372.0,175.0,197.0,10572.0,4202.0,6370.0,2940.0,860.0,2080.0,9953.0,3583.0,6370.0,45102.0,14238.0,25455.0,2167202.0,184223.0,1882661.0,3.0,0.0,17.0,14292.0,19315.0,25787.0,1196.0,13042.0,11163.0
17,166.0,559.0,271.0,288.0,143.0,13.0,130.0,316.0,170.0,146.0,10491.0,4186.0,6305.0,2974.0,894.0,2080.0,9897.0,3592.0,6305.0,37905.0,10924.0,21724.0,2209624.0,189400.0,1920105.0,3.0,0.0,17.0,10977.0,17593.0,20312.0,1068.0,9856.0,10747.0
18,166.0,704.0,300.0,404.0,195.0,14.0,181.0,392.0,182.0,210.0,10491.0,4186.0,6305.0,2795.0,845.0,1950.0,9886.0,3581.0,6305.0,46145.0,13333.0,25551.0,2149415.0,178595.0,1868049.0,3.0,0.0,17.0,13657.0,20559.0,25586.0,1179.0,12154.0,11894.0
19,166.0,702.0,299.0,403.0,195.0,14.0,181.0,373.0,176.0,197.0,10478.0,4173.0,6305.0,2795.0,845.0,1950.0,9854.0,3549.0,6305.0,45339.0,14238.0,25453.0,2181634.0,178170.0,1895414.0,3.0,0.0,17.0,14322.0,19304.0,26035.0,1090.0,13148.0,11131.0
20,166.0,671.0,274.0,397.0,197.0,16.0,181.0,373.0,176.0,197.0,10478.0,4173.0,6305.0,2848.0,833.0,2015.0,9885.0,3580.0,6305.0,45401.0,13243.0,24886.0,2136895.0,181231.0,1857386.0,3.0,0.0,17.0,13326.0,19212.0,26189.0,1261.0,11982.0,11560.0
21,166.0,531.0,256.0,275.0,193.0,13.0,180.0,352.0,157.0,195.0,10476.0,4171.0,6305.0,2956.0,876.0,2080.0,9868.0,3563.0,6305.0,37371.0,11551.0,21913.0,2183578.0,189631.0,1896920.0,3.0,0.0,17.0,11504.0,17262.0,20109.0,1119.0,10432.0,10409.0
22,166.0,638.0,291.0,347.0,195.0,14.0,181.0,366.0,170.0,196.0,10491.0,4186.0,6305.0,2965.0,885.0,2080.0,9904.0,3599.0,6305.0,43690.0,13009.0,24265.0,2190202.0,190097.0,1902426.0,3.0,0.0,17.0,12896.0,19471.0,24219.0,1225.0,11784.0,11369.0
23,166.0,620.0,282.0,338.0,195.0,14.0,181.0,362.0,166.0,196.0,10491.0,4186.0,6305.0,2782.0,832.0,1950.0,9891.0,3586.0,6305.0,38957.0,12038.0,22874.0,2156540.0,178868.0,1874139.0,3.0,0.0,17.0,12029.0,18182.0,20775.0,1089.0,10949.0,10845.0
24,166.0,606.0,267.0,339.0,194.0,14.0,180.0,356.0,160.0,196.0,10587.0,4217.0,6370.0,3035.0,890.0,2145.0,9972.0,3602.0,6370.0,41662.0,11567.0,22724.0,2189424.0,197802.0,1901836.0,3.0,0.0,17.0,11731.0,18623.0,23039.0,1089.0,10478.0,10993.0
25,166.0,623.0,285.0,338.0,194.0,14.0,180.0,370.0,174.0,196.0,10478.0,4173.0,6305.0,2798.0,848.0,1950.0,9866.0,3561.0,6305.0,41039.0,12600.0,23651.0,2145109.0,179616.0,1864953.0,3.0,0.0,17.0,12492.0,18857.0,22182.0,1106.0,11494.0,11159.0
26,166.0,638.0,299.0,339.0,194.0,14.0,180.0,371.0,175.0,196.0,10476.0,4171.0,6305.0,2942.0,862.0,2080.0,9873.0,3568.0,6305.0,40698.0,11375.0,22650.0,2144255.0,185262.0,1864217.0,3.0,0.0,17.0,11599.0,18792.0,21906.0,1081.0,10294.0,11051.0
27,166.0,623.0,284.0,339.0,194.0,14.0,180.0,363.0,167.0,196.0,10478.0,4173.0,6305.0,2881.0,866.0,2015.0,9865.0,3560.0,6305.0,39654.0,11661.0,22784.0,2161535.0,184583.0,1879152.0,3.0,0.0,17.0,11846.0,18363.0,21291.0,1086.0,10575.0,10938.0
28,166.0,556.0,268.0,288.0,141.0,11.0,130.0,318.0,172.0,146.0,10478.0,4173.0,6305.0,2984.0,904.0,2080.0,9887.0,3582.0,6305.0,38798.0,10464.0,21603.0,2216076.0,188212.0,1925256.0,3.0,0.0,17.0,10630.0,18240.0,20558.0,980.0,9484.0,10973.0
29,166.0,633.0,285.0,348.0,195.0,14.0,181.0,370.0,174.0,196.0,10478.0,4173.0,6305.0,2953.0,873.0,2080.0,9892.0,3587.0,6305.0,44217.0,13842.0,25455.0,2191748.0,187061.0,1903637.0,3.0,0.0,17.0,13750.0,19656.0,24561.0,1197.0,12645.0,11705.0
30,166.0,609.0,274.0,335.0,193.0,13.0,180.0,372.0,177.0,195.0,10491.0,4186.0,6305.0,2956.0,876.0,2080.0,9867.0,3562.0,6305.0,40302.0,11189.0,22519.0,2184946.0,190578.0,1897804.0,3.0,0.0,17.0,11355.0,18626.0,21676.0,931.0,10258.0,11164.0
31,166.0,650.0,299.0,351.0,195.0,14.0,181.0,382.0,185.0,197.0,10478.0,4173.0,6305.0,3024.0,879.0,2145.0,9873.0,3568.0,6305.0,46479.0,13881.0,26002.0,2188831.0,192270.0,1900695.0,3.0,0.0,17.0,13760.0,20621.0,25858.0,1312.0,12569.0,12242.0
32,166.0,704.0,300.0,404.0,197.0,16.0,181.0,395.0,184.0,211.0,10478.0,4173.0,6305.0,2943.0,863.0,2080.0,9868.0,3563.0,6305.0,47466.0,14910.0,26884.0,2167779.0,186923.0,1883598.0,3.0,0.0,17.0,14792.0,20854.0,26612.0,1380.0,13530.0,12092.0
33,166.0,610.0,271.0,339.0,194.0,14.0,180.0,365.0,169.0,196.0,10478.0,4173.0,6305.0,3041.0,896.0,2145.0,9878.0,3573.0,6305.0,40866.0,11935.0,23189.0,2221213.0,195323.0,1928112.0,3.0,0.0,17.0,12158.0,18658.0,22208.0,1110.0,10825.0,11031.0
34,166.0,606.0,268.0,338.0,194.0,14.0,180.0,361.0,166.0,195.0,10478.0,4173.0,6305.0,2879.0,864.0,2015.0,9879.0,3574.0,6305.0,40599.0,12303.0,22566.0,2192967.0,188604.0,1905213.0,3.0,0.0,17.0,11963.0,17724.0,22875.0,1167.0,11136.0,10603.0
35,166.0,634.0,283.0,351.0,195.0,14.0,181.0,370.0,173.0,197.0,10478.0,4173.0,6305.0,2879.0,864.0,2015.0,9882.0,3577.0,6305.0,42684.0,12863.0,23758.0,2185832.0,184223.0,1898666.0,3.0,0.0,17.0,12853.0,18231.0,24453.0,1198.0,11665.0,10905.0
36,166.0,617.0,281.0,336.0,144.0,14.0,130.0,322.0,176.0,146.0,10478.0,4173.0,6305.0,2863.0,848.0,2015.0,9874.0,3569.0,6305.0,39936.0,11210.0,22341.0,2152184.0,185495.0,1870407.0,3.0,0.0,17.0,11082.0,18900.0,21036.0,1137.0,10073.0,11259.0
37,166.0,538.0,256.0,282.0,143.0,13.0,130.0,316.0,171.0,145.0,10491.0,4186.0,6305.0,3030.0,885.0,2145.0,9904.0,3599.0,6305.0,37350.0,10452.0,21804.0,2187447.0,197706.0,1900056.0,3.0,0.0,17.0,10546.0,18346.0,19004.0,1072.0,9380.0,11258.0
38,166.0,632.0,285.0,347.0,194.0,14.0,180.0,373.0,176.0,197.0,10478.0,4173.0,6305.0,2947.0,867.0,2080.0,9863.0,3558.0,6305.0,42525.0,12194.0,23706.0,2185793.0,187918.0,1897684.0,3.0,0.0,17.0,12268.0,19347.0,23178.0,1154.0,11040.0,11438.0
39,166.0,639.0,291.0,348.0,194.0,14.0,180.0,370.0,174.0,196.0,10478.0,4173.0,6305.0,2788.0,838.0,1950.0,9872.0,3567.0,6305.0,42831.0,12479.0,23900.0,2162920.0,177894.0,1879646.0,3.0,0.0,17.0,12605.0,19300.0,23531.0,1140.0,11339.0,11295.0
40,166.0,629.0,282.0,347.0,194.0,14.0,180.0,368.0,172.0,196.0,10491.0,4186.0,6305.0,2963.0,883.0,2080.0,9894.0,3589.0,6305.0,42663.0,12410.0,23376.0,2197141.0,191299.0,1908962.0,3.0,0.0,17.0,12464.0,18536.0,24127.0,1147.0,11263.0,10912.0
41,166.0,623.0,284.0,339.0,195.0,14.0,181.0,369.0,173.0,196.0,10478.0,4173.0,6305.0,2955.0,875.0,2080.0,9882.0,3577.0,6305.0,42971.0,13127.0,24197.0,2191512.0,187584.0,1904221.0,3.0,0.0,17.0,12863.0,19277.0,23694.0,1258.0,11869.0,11334.0
42,166.0,703.0,300.0,403.0,198.0,16.0,182.0,397.0,187.0,210.0,10491.0,4186.0,6305.0,2870.0,855.0,2015.0,9879.0,3574.0,6305.0,46890.0,14405.0,26500.0,2198311.0,183550.0,1908976.0,3.0,0.0,17.0,14128.0,20949.0,25941.0,1376.0,13029.0,12372.0
43,166.0,631.0,293.0,338.0,194.0,14.0,180.0,366.0,170.0,196.0,10476.0,4171.0,6305.0,3040.0,895.0,2145.0,9878.0,3573.0,6305.0,41685.0,12471.0,23662.0,2176360.0,193198.0,1891140.0,3.0,0.0,17.0,12449.0,19115.0,22570.0,1072.0,11399.0,11213.0
44,166.0,729.0,325.0,404.0,197.0,16.0,181.0,388.0,191.0,197.0,10491.0,4186.0,6305.0,2882.0,867.0,2015.0,9870.0,3565.0,6305.0,46461.0,13881.0,25775.0,2188054.0,181303.0,1900539.0,3.0,0.0,17.0,13681.0,20816.0,25645.0,1253.0,12628.0,12094.0
45,166.0,703.0,300.0,403.0,195.0,14.0,181.0,391.0,181.0,210.0,10585.0,4215.0,6370.0,2869.0,854.0,2015.0,9943.0,3573.0,6370.0,45271.0,13415.0,25407.0,2168565.0,181350.0,1884851.0,3.0,0.0,17.0,13583.0,20132.0,25139.0,1227.0,12188.0,11824.0
46,166.0,609.0,273.0,336.0,193.0,13.0,180.0,358.0,163.0,195.0,10476.0,4171.0,6305.0,2802.0,852.0,1950.0,9878.0,3573.0,6305.0,39708.0,11522.0,22413.0,2162419.0,177366.0,1879750.0,3.0,0.0,17.0,11433.0,18482.0,21226.0,1015.0,10507.0,10980.0
47,166.0,704.0,300.0,404.0,195.0,14.0,181.0,392.0,182.0,210.0,10491.0,4186.0,6305.0,2938.0,858.0,2080.0,9904.0,3599.0,6305.0,44987.0,13318.0,24979.0,2157581.0,185117.0,1875317.0,3.0,0.0,17.0,13548.0,19645.0,25342.0,1198.0,12120.0,11431.0
48,166.0,606.0,270.0,336.0,194.0,14.0,180.0,368.0,173.0,195.0,10491.0,4186.0,6305.0,2867.0,852.0,2015.0,9888.0,3583.0,6305.0,40695.0,11703.0,22586.0,2201364.0,188651.0,1912036.0,3.0,0.0,17.0,11652.0,18074.0,22621.0,1102.0,10601.0,10934.0
49,166.0,701.0,300.0,401.0,198.0,16.0,182.0,393.0,183.0,210.0,10478.0,4173.0,6305.0,2955.0,875.0,2080.0,9874.0,3569.0,6305.0,45231.0,13396.0,25027.0,2188949.0,189078.0,1901089.0,3.0,0.0,17.0,13254.0,19956.0,25275.0,1329.0,12067.0,11773.0
50,166.0,646.0,299.0,347.0,195.0,14.0,181.0,379.0,182.0,197.0,10478.0,4173.0,6305.0,2953.0,873.0,2080.0,9872.0,3567.0,6305.0,43816.0,12462.0,24495.0,2155451.0,187885.0,1873848.0,3.0,0.0,17.0,12648.0,20008.0,23808.0,1191.0,11271.0,11847.0
