"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,427.0,269.0,158.0,37.0,37.0,0.0,220.0,190.0,30.0,9717.0,3873.0,5844.0,5481.0,1581.0,3900.0,8245.0,2525.0,5720.0,3312.0,769.0,1806.0,162115.0,47320.0,104133.0,2.0,0.0,17.0
3,166.0,354.0,209.0,145.0,71.0,20.0,51.0,220.0,140.0,80.0,9449.0,3732.0,5717.0,5433.0,1209.0,4224.0,7902.0,2247.0,5655.0,3158.0,995.0,1806.0,149431.0,47944.0,99697.0,2.0,0.0,17.0
5,166.0,193.0,164.0,29.0,26.0,26.0,0.0,133.0,117.0,16.0,9933.0,3953.0,5980.0,5249.0,1544.0,3705.0,8548.0,2568.0,5980.0,2223.0,697.0,1362.0,166296.0,44121.0,107475.0,2.0,0.0,17.0
7,166.0,384.0,179.0,205.0,70.0,20.0,50.0,217.0,137.0,80.0,9612.0,3833.0,5779.0,5231.0,1526.0,3705.0,8152.0,2497.0,5655.0,3026.0,860.0,1597.0,165843.0,46522.0,107822.0,2.0,0.0,17.0
9,166.0,457.0,236.0,221.0,111.0,46.0,65.0,269.0,174.0,95.0,9688.0,3844.0,5844.0,5013.0,1438.0,3575.0,8171.0,2451.0,5720.0,4064.0,1365.0,2388.0,159342.0,42905.0,102351.0,2.0,0.0,17.0
11,166.0,330.0,235.0,95.0,110.0,45.0,65.0,253.0,173.0,80.0,9572.0,3855.0,5717.0,5378.0,1608.0,3770.0,8213.0,2558.0,5655.0,2890.0,1060.0,1900.0,168085.0,47441.0,108632.0,2.0,0.0,17.0
13,166.0,392.0,123.0,269.0,71.0,6.0,65.0,136.0,56.0,80.0,9335.0,3624.0,5711.0,5466.0,1241.0,4225.0,7758.0,2233.0,5525.0,2488.0,866.0,1245.0,149242.0,51666.0,98822.0,2.0,0.0,17.0
15,166.0,270.0,175.0,95.0,77.0,26.0,51.0,195.0,115.0,80.0,9385.0,3798.0,5587.0,4877.0,1432.0,3445.0,7954.0,2429.0,5525.0,2387.0,877.0,1579.0,156972.0,42055.0,100184.0,2.0,0.0,17.0
17,166.0,498.0,224.0,274.0,216.0,36.0,180.0,341.0,144.0,197.0,9551.0,3837.0,5714.0,5191.0,1486.0,3705.0,8051.0,2461.0,5590.0,3902.0,1611.0,2379.0,163144.0,44331.0,104773.0,2.0,0.0,17.0
19,166.0,345.0,200.0,145.0,130.0,15.0,115.0,256.0,126.0,130.0,9470.0,3688.0,5782.0,5366.0,1141.0,4225.0,7853.0,2133.0,5720.0,2700.0,1067.0,1725.0,144924.0,50570.0,97446.0,2.0,0.0,17.0
