"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,7396.0,2210.0,5186.0,4894.0,714.0,4180.0,5703.0,1402.0,4301.0,10900.0,4400.0,6500.0,8920.0,2810.0,6110.0,10762.0,4262.0,6500.0,1753825.0,468868.0,547195.0,4741363.0,533211.0,3134816.0,1.0,0.0,17.0,467429.0,197581.0,1556244.0,25934.0,442934.0,79766.0
2,166.0,8088.0,2385.0,5703.0,5364.0,756.0,4608.0,6216.0,1488.0,4728.0,10900.0,4400.0,6500.0,8836.0,2726.0,6110.0,10732.0,4232.0,6500.0,1751000.0,465966.0,543557.0,4631813.0,515681.0,3069100.0,1.0,0.0,17.0,463789.0,196798.0,1554202.0,26303.0,439663.0,79768.0
3,166.0,7604.0,2214.0,5390.0,4995.0,701.0,4294.0,5793.0,1375.0,4418.0,10900.0,4400.0,6500.0,8860.0,2815.0,6045.0,10733.0,4233.0,6500.0,1548332.0,414357.0,485266.0,4676178.0,522554.0,3097288.0,1.0,0.0,17.0,412749.0,177384.0,1370948.0,23704.0,390653.0,72517.0
4,166.0,7597.0,2222.0,5375.0,4965.0,721.0,4244.0,5752.0,1399.0,4353.0,10888.0,4388.0,6500.0,8894.0,2784.0,6110.0,10748.0,4248.0,6500.0,1684230.0,449852.0,525458.0,4736767.0,535128.0,3125922.0,1.0,0.0,17.0,447806.0,189637.0,1494593.0,25515.0,424337.0,77652.0
5,166.0,7734.0,2294.0,5440.0,5069.0,709.0,4360.0,5910.0,1435.0,4475.0,10900.0,4400.0,6500.0,8880.0,2770.0,6110.0,10734.0,4234.0,6500.0,1744346.0,467943.0,545966.0,4707565.0,530286.0,3108520.0,1.0,0.0,17.0,465495.0,197667.0,1546679.0,26091.0,441852.0,80471.0
6,166.0,8077.0,2438.0,5639.0,5376.0,755.0,4621.0,6266.0,1517.0,4749.0,10888.0,4388.0,6500.0,8789.0,2744.0,6045.0,10726.0,4226.0,6500.0,1793673.0,480878.0,558386.0,4610726.0,514882.0,3055639.0,1.0,0.0,17.0,477598.0,198665.0,1595008.0,27335.0,453543.0,80788.0
7,166.0,7801.0,2293.0,5508.0,5104.0,706.0,4398.0,5945.0,1414.0,4531.0,10886.0,4386.0,6500.0,8850.0,2740.0,6110.0,10729.0,4229.0,6500.0,1631590.0,431636.0,505805.0,4660866.0,525084.0,3069270.0,1.0,0.0,17.0,430754.0,184029.0,1447561.0,24193.0,407443.0,75051.0
8,166.0,7738.0,2296.0,5442.0,5068.0,721.0,4347.0,5905.0,1432.0,4473.0,10900.0,4400.0,6500.0,8781.0,2736.0,6045.0,10748.0,4248.0,6500.0,1709632.0,457536.0,532907.0,4642864.0,512807.0,3077105.0,1.0,0.0,17.0,455092.0,190959.0,1518673.0,25974.0,431562.0,77815.0
9,166.0,7852.0,2341.0,5511.0,5192.0,751.0,4441.0,6038.0,1479.0,4559.0,10900.0,4400.0,6500.0,8890.0,2780.0,6110.0,10745.0,4245.0,6500.0,1762792.0,468415.0,548384.0,4676130.0,530756.0,3091476.0,1.0,0.0,17.0,467474.0,198065.0,1564727.0,26365.0,442050.0,80910.0
10,166.0,7760.0,2305.0,5455.0,5102.0,727.0,4375.0,5936.0,1444.0,4492.0,10888.0,4388.0,6500.0,8856.0,2811.0,6045.0,10738.0,4238.0,6500.0,1682903.0,446614.0,522573.0,4712376.0,524552.0,3118537.0,1.0,0.0,17.0,444741.0,190646.0,1492257.0,25300.0,421314.0,77832.0
