"run","tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour","pestCount","GRsichtCount","GRertragCount","septoriaCount","STsichtCount","STertragCount"
1,1.0,5150000.0,0.9708737864077669,0.0,0.0,28.349514563106798,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,2.0,5150000.0,1.3592233009708738,0.0,0.0,63.883495145631066,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,3.0,5150000.0,1.3592233009708738,0.0,0.0,68.3495145631068,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,4.0,5150000.0,1.3592233009708738,0.0,0.0,69.32038834951456,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,5.0,5150000.0,1.3592233009708738,0.0,0.0,70.09708737864078,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,6.0,5150000.0,1.3592233009708738,0.0,0.0,70.29126213592232,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,7.0,5150000.0,1.3592233009708738,0.0,0.0,70.67961165048544,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,8.0,5150000.0,1.3592233009708738,0.0,0.0,70.67961165048544,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,9.0,5150000.0,1.3592233009708738,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,10.0,5150000.0,1.3592233009708738,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,11.0,5150000.0,1.3592233009708738,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,12.0,5150000.0,1.3592233009708738,0.0,0.0,71.06796116504854,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,13.0,5150000.0,1.3592233009708738,0.0,0.0,71.06796116504854,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,14.0,5150000.0,1.3592233009708738,0.0,0.0,71.06796116504854,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,15.0,5150000.0,1.3592233009708738,0.0,0.0,71.06796116504854,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,16.0,5150000.0,1.3592233009708738,0.0,0.0,71.06796116504854,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,17.0,5150000.0,1.3592233009708738,0.0,0.0,71.06796116504854,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,18.0,5150000.0,1.3592233009708738,0.0,0.0,71.06796116504854,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,19.0,5150000.0,1.3592233009708738,0.0,0.0,71.06796116504854,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,20.0,5150000.0,1.3592233009708738,0.0,0.0,71.06796116504854,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
1,21.0,5150000.0,1.3592233009708738,0.0,0.0,71.06796116504854,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
