"run","tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht"
1,1.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,2.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,3.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,4.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,5.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,6.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,7.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,8.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,9.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,10.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,11.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,12.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,13.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,14.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,15.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,16.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,17.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,18.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,19.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,20.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,21.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,22.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,23.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,24.0,0.0,0.9615384615384616,0.0,30.384615384615383,0.0,0.0
1,25.0,0.576923076923077,0.9615384615384616,0.576923076923077,30.384615384615383,0.19230769230769232,0.19230769230769232
1,26.0,0.7692307692307693,0.9615384615384616,0.7692307692307693,30.384615384615383,1.3461538461538463,1.3461538461538463
1,27.0,0.7692307692307693,0.9615384615384616,0.7692307692307693,32.69230769230769,2.307692307692308,2.307692307692308
1,28.0,0.7692307692307693,0.9615384615384616,0.7692307692307693,32.69230769230769,2.8846153846153846,2.8846153846153846
1,29.0,0.7692307692307693,0.9615384615384616,0.7692307692307693,32.69230769230769,4.423076923076923,4.423076923076923
1,30.0,0.9615384615384616,1.153846153846154,0.9615384615384616,32.69230769230769,5.961538461538462,5.961538461538462
1,31.0,0.9615384615384616,1.153846153846154,0.9615384615384616,32.69230769230769,7.884615384615384,7.884615384615384
1,32.0,0.9615384615384616,1.153846153846154,0.9615384615384616,32.69230769230769,11.538461538461538,11.538461538461538
1,33.0,0.9615384615384616,1.153846153846154,0.9615384615384616,32.69230769230769,14.423076923076922,14.423076923076922
1,34.0,0.9615384615384616,1.153846153846154,0.9615384615384616,32.69230769230769,18.076923076923077,18.076923076923077
1,35.0,0.9615384615384616,1.153846153846154,0.9615384615384616,32.69230769230769,19.807692307692307,19.807692307692307
1,36.0,0.9615384615384616,1.5384615384615385,0.9615384615384616,32.69230769230769,22.115384615384613,22.115384615384613
1,37.0,0.9615384615384616,1.5384615384615385,0.9615384615384616,32.69230769230769,23.653846153846153,23.653846153846153
1,38.0,0.9615384615384616,1.5384615384615385,0.9615384615384616,32.69230769230769,25.961538461538463,25.961538461538463
1,39.0,0.9615384615384616,1.9230769230769231,0.9615384615384616,32.69230769230769,27.115384615384613,27.115384615384613
1,40.0,0.9615384615384616,1.9230769230769231,0.9615384615384616,32.69230769230769,27.884615384615387,27.884615384615387
1,41.0,0.9615384615384616,1.9230769230769231,0.9615384615384616,32.69230769230769,28.653846153846153,28.653846153846153
1,42.0,0.9615384615384616,1.9230769230769231,0.9615384615384616,32.69230769230769,29.03846153846154,29.03846153846154
1,43.0,0.9615384615384616,1.9230769230769231,0.9615384615384616,32.69230769230769,29.807692307692307,29.807692307692307
1,44.0,0.9615384615384616,1.9230769230769231,0.9615384615384616,32.69230769230769,30.384615384615383,30.384615384615383
1,45.0,0.9615384615384616,1.9230769230769231,0.9615384615384616,32.69230769230769,30.384615384615383,30.384615384615383
1,46.0,0.9615384615384616,1.9230769230769231,0.9615384615384616,85.96153846153847,30.57692307692308,30.57692307692308
1,47.0,1.153846153846154,1.9230769230769231,1.153846153846154,85.96153846153847,30.76923076923077,30.76923076923077
1,48.0,1.153846153846154,1.9230769230769231,1.153846153846154,85.96153846153847,30.76923076923077,30.76923076923077
1,49.0,1.153846153846154,2.307692307692308,1.153846153846154,85.96153846153847,30.76923076923077,30.76923076923077
1,50.0,1.153846153846154,2.307692307692308,1.153846153846154,85.96153846153847,30.961538461538463,30.961538461538463
1,51.0,1.153846153846154,2.307692307692308,1.153846153846154,85.96153846153847,31.73076923076923,31.73076923076923
1,52.0,1.153846153846154,2.307692307692308,1.153846153846154,85.96153846153847,31.92307692307692,31.92307692307692
1,53.0,1.153846153846154,2.307692307692308,1.153846153846154,85.96153846153847,32.11538461538462,32.11538461538462
1,54.0,1.3461538461538463,2.5,1.3461538461538463,85.96153846153847,32.30769230769231,32.30769230769231
1,55.0,1.3461538461538463,2.5,1.3461538461538463,85.96153846153847,32.30769230769231,32.30769230769231
1,56.0,1.3461538461538463,2.5,1.3461538461538463,85.96153846153847,32.30769230769231,32.30769230769231
1,57.0,1.3461538461538463,2.5,0.9615384615384616,85.96153846153847,23.076923076923077,32.30769230769231
1,58.0,1.3461538461538463,2.5,0.9615384615384616,85.96153846153847,23.26923076923077,32.30769230769231
1,59.0,1.3461538461538463,2.5,0.9615384615384616,85.96153846153847,23.26923076923077,32.30769230769231
1,60.0,1.5384615384615385,2.5,0.7692307692307693,85.96153846153847,16.923076923076923,32.5
1,61.0,1.5384615384615385,2.5,0.7692307692307693,85.96153846153847,16.923076923076923,32.5
1,62.0,1.9230769230769231,2.5,0.9615384615384616,85.96153846153847,16.923076923076923,32.5
1,63.0,1.9230769230769231,2.5,0.9615384615384616,85.96153846153847,16.923076923076923,32.5
1,64.0,1.9230769230769231,2.5,0.9615384615384616,85.96153846153847,16.923076923076923,32.5
1,65.0,1.9230769230769231,2.5,0.9615384615384616,85.96153846153847,17.115384615384617,32.69230769230769
1,66.0,1.9230769230769231,2.5,0.9615384615384616,85.96153846153847,17.692307692307693,33.65384615384615
1,67.0,1.9230769230769231,2.5,0.9615384615384616,85.96153846153847,19.423076923076923,35.57692307692308
1,68.0,1.9230769230769231,2.5,0.9615384615384616,85.96153846153847,23.653846153846153,39.42307692307692
1,69.0,1.9230769230769231,2.5,0.9615384615384616,85.96153846153847,26.346153846153847,42.11538461538461
1,70.0,1.9230769230769231,2.8846153846153846,0.9615384615384616,85.96153846153847,30.384615384615383,46.73076923076923
1,71.0,2.1153846153846154,2.8846153846153846,1.153846153846154,90.0,35.38461538461539,51.34615384615384
1,72.0,2.1153846153846154,3.2692307692307696,1.153846153846154,90.0,40.38461538461539,55.96153846153846
1,73.0,2.1153846153846154,3.2692307692307696,1.153846153846154,92.6923076923077,47.69230769230769,62.69230769230769
1,74.0,2.307692307692308,3.2692307692307696,1.3461538461538463,92.6923076923077,54.230769230769226,69.23076923076923
1,75.0,2.5,3.2692307692307696,1.5384615384615385,92.6923076923077,57.692307692307686,71.92307692307692
1,76.0,2.5,3.2692307692307696,1.5384615384615385,92.6923076923077,59.61538461538461,74.03846153846155
1,77.0,2.5,3.2692307692307696,1.5384615384615385,92.6923076923077,63.26923076923077,77.3076923076923
1,78.0,2.5,3.2692307692307696,1.153846153846154,92.6923076923077,44.42307692307692,79.03846153846153
1,79.0,2.5,3.2692307692307696,1.153846153846154,92.6923076923077,48.65384615384615,81.53846153846153
1,80.0,2.5,3.653846153846154,1.153846153846154,92.6923076923077,51.34615384615384,83.07692307692308
1,81.0,2.5,3.653846153846154,1.153846153846154,92.6923076923077,53.84615384615385,84.03846153846153
1,82.0,2.5,3.653846153846154,1.153846153846154,95.57692307692308,54.61538461538461,84.8076923076923
1,83.0,2.5,3.653846153846154,1.153846153846154,95.57692307692308,55.57692307692308,85.76923076923076
1,84.0,1.9230769230769231,3.2692307692307696,0.0,95.57692307692308,14.807692307692308,86.15384615384616
1,85.0,1.9230769230769231,3.2692307692307696,0.0,95.57692307692308,16.153846153846153,86.34615384615385
1,86.0,2.307692307692308,3.2692307692307696,0.0,95.57692307692308,17.307692307692307,86.73076923076923
1,87.0,2.5,3.2692307692307696,0.19230769230769232,95.57692307692308,18.653846153846153,87.3076923076923
1,88.0,2.5,3.2692307692307696,0.19230769230769232,95.57692307692308,20.961538461538463,88.46153846153845
1,89.0,2.5,3.2692307692307696,0.19230769230769232,95.57692307692308,23.076923076923077,89.42307692307693
1,90.0,2.6923076923076925,3.2692307692307696,0.38461538461538464,95.57692307692308,25.576923076923073,90.38461538461539
1,91.0,2.6923076923076925,3.2692307692307696,0.38461538461538464,95.57692307692308,26.153846153846157,91.15384615384615
1,92.0,2.6923076923076925,3.2692307692307696,0.38461538461538464,95.57692307692308,27.884615384615387,91.92307692307692
1,93.0,2.6923076923076925,3.2692307692307696,0.38461538461538464,95.57692307692308,30.57692307692308,92.6923076923077
1,94.0,3.076923076923077,3.2692307692307696,0.576923076923077,95.57692307692308,33.07692307692307,92.88461538461539
1,95.0,2.5,2.6923076923076925,0.576923076923077,95.57692307692308,35.57692307692308,94.42307692307692
1,96.0,2.6923076923076925,2.6923076923076925,0.576923076923077,95.57692307692308,39.23076923076923,95.0
1,97.0,2.6923076923076925,2.6923076923076925,0.576923076923077,95.57692307692308,42.5,95.38461538461539
1,98.0,2.6923076923076925,2.6923076923076925,0.7692307692307693,95.57692307692308,42.88461538461538,95.57692307692308
1,99.0,2.6923076923076925,2.6923076923076925,0.7692307692307693,95.57692307692308,44.03846153846154,95.57692307692308
1,100.0,2.6923076923076925,2.6923076923076925,0.7692307692307693,95.57692307692308,44.80769230769231,95.57692307692308
1,101.0,1.9230769230769231,1.9230769230769231,0.7692307692307693,95.57692307692308,45.96153846153846,95.57692307692308
1,102.0,1.9230769230769231,2.307692307692308,0.7692307692307693,95.57692307692308,46.73076923076923,95.57692307692308
1,103.0,1.9230769230769231,2.8846153846153846,0.7692307692307693,95.57692307692308,46.73076923076923,95.57692307692308
1,104.0,1.9230769230769231,2.8846153846153846,0.7692307692307693,95.57692307692308,46.73076923076923,95.57692307692308
1,105.0,1.9230769230769231,3.076923076923077,0.7692307692307693,98.65384615384616,46.73076923076923,95.57692307692308
1,106.0,1.9230769230769231,3.076923076923077,0.7692307692307693,98.65384615384616,46.73076923076923,95.57692307692308
1,107.0,1.9230769230769231,3.076923076923077,0.7692307692307693,98.65384615384616,46.73076923076923,95.57692307692308
1,108.0,1.9230769230769231,3.076923076923077,0.7692307692307693,98.65384615384616,46.73076923076923,95.57692307692308
1,109.0,1.9230769230769231,3.076923076923077,0.7692307692307693,98.65384615384616,46.73076923076923,95.57692307692308
1,110.0,1.9230769230769231,3.076923076923077,0.7692307692307693,98.65384615384616,46.73076923076923,95.57692307692308
1,111.0,1.9230769230769231,3.076923076923077,0.7692307692307693,98.65384615384616,46.73076923076923,95.57692307692308
1,112.0,1.9230769230769231,3.076923076923077,0.7692307692307693,98.65384615384616,46.73076923076923,95.57692307692308
1,113.0,1.9230769230769231,3.076923076923077,0.7692307692307693,98.65384615384616,46.73076923076923,95.57692307692308
1,114.0,1.9230769230769231,3.076923076923077,0.7692307692307693,98.65384615384616,48.26923076923077,95.57692307692308
1,115.0,1.9230769230769231,3.076923076923077,0.7692307692307693,98.65384615384616,49.61538461538461,95.76923076923077
1,116.0,2.307692307692308,3.076923076923077,1.153846153846154,98.65384615384616,52.11538461538462,95.96153846153847
1,117.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,118.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,119.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,120.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,121.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,122.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,123.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,124.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,125.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,126.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,127.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,128.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,129.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,130.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,131.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,132.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,133.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,134.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,135.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,136.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,137.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,138.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,139.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,140.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,141.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,142.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,143.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,144.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,145.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,146.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,147.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,148.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,149.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,150.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,151.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,152.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,153.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,154.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,155.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,156.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,157.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,158.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,159.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,160.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,161.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,162.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,163.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,164.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,165.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
1,166.0,1.3461538461538463,1.7307692307692308,1.3461538461538463,98.65384615384616,57.11538461538461,95.96153846153847
3,1.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,2.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,3.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,4.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,5.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,6.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,7.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,8.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,9.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,10.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,11.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,12.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,13.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,14.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,15.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,16.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,17.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,18.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,19.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,20.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,21.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,22.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,23.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.0,0.0
3,24.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.19230769230769232,0.19230769230769232
3,25.0,0.0,1.3461538461538463,0.0,29.03846153846154,0.19230769230769232,0.19230769230769232
3,26.0,0.38461538461538464,1.3461538461538463,0.38461538461538464,29.03846153846154,0.7692307692307693,0.7692307692307693
3,27.0,0.38461538461538464,1.3461538461538463,0.38461538461538464,29.807692307692307,2.6923076923076925,2.6923076923076925
