"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,1743236613,5.14,1,19,23.34,72.09,500,2,7.5,515,1
3,1743253556,5.14,1,19,23.34,72.09,500,2,7.5,515,1
5,1743259459,5.14,1,19,23.34,72.09,500,2,7.5,515,1
7,1743265276,5.14,1,19,23.34,72.09,500,2,7.5,515,1
9,1743271301,5.14,1,19,23.34,72.09,500,2,7.5,515,1
2,1743236613,5.14,1,19,23.34,72.09,500,2,7.5,515,1
4,1743255759,5.14,1,19,23.34,72.09,500,2,7.5,515,1
6,1743261178,5.14,1,19,23.34,72.09,500,2,7.5,515,1
8,1743265464,5.14,1,19,23.34,72.09,500,2,7.5,515,1
10,1743269676,5.14,1,19,23.34,72.09,500,2,7.5,515,1
