"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
1,-1766706482,5.14,1,20,23.34,72.09,600,0,7.5,520,3
3,-1766697489,5.14,1,20,23.34,72.09,600,0,7.5,520,3
5,-1766693892,5.14,1,20,23.34,72.09,600,0,7.5,520,3
7,-1766691973,5.14,1,20,23.34,72.09,600,0,7.5,520,3
9,-1766690600,5.14,1,20,23.34,72.09,600,0,7.5,520,3
11,-1766689208,5.14,1,20,23.34,72.09,600,0,7.5,520,3
13,-1766687956,5.14,1,20,23.34,72.09,600,0,7.5,520,3
15,-1766686789,5.14,1,20,23.34,72.09,600,0,7.5,520,3
17,-1766685547,5.14,1,20,23.34,72.09,600,0,7.5,520,3
19,-1766684706,5.14,1,20,23.34,72.09,600,0,7.5,520,3
21,-1766683770,5.14,1,20,23.34,72.09,600,0,7.5,520,3
23,-1766682931,5.14,1,20,23.34,72.09,600,0,7.5,520,3
25,-1766682043,5.14,1,20,23.34,72.09,600,0,7.5,520,3
27,-1766681128,5.14,1,20,23.34,72.09,600,0,7.5,520,3
29,-1766680363,5.14,1,20,23.34,72.09,600,0,7.5,520,3
31,-1766679548,5.14,1,20,23.34,72.09,600,0,7.5,520,3
33,-1766678312,5.14,1,20,23.34,72.09,600,0,7.5,520,3
35,-1766677477,5.14,1,20,23.34,72.09,600,0,7.5,520,3
37,-1766676647,5.14,1,20,23.34,72.09,600,0,7.5,520,3
39,-1766675840,5.14,1,20,23.34,72.09,600,0,7.5,520,3
41,-1766675110,5.14,1,20,23.34,72.09,600,0,7.5,520,3
43,-1766674361,5.14,1,20,23.34,72.09,600,0,7.5,520,3
45,-1766673609,5.14,1,20,23.34,72.09,600,0,7.5,520,3
47,-1766672881,5.14,1,20,23.34,72.09,600,0,7.5,520,3
49,-1766672149,5.14,1,20,23.34,72.09,600,0,7.5,520,3
2,-1766706167,5.14,1,20,23.34,72.09,600,0,7.5,520,3
4,-1766697738,5.14,1,20,23.34,72.09,600,0,7.5,520,3
6,-1766694402,5.14,1,20,23.34,72.09,600,0,7.5,520,3
8,-1766692344,5.14,1,20,23.34,72.09,600,0,7.5,520,3
10,-1766691036,5.14,1,20,23.34,72.09,600,0,7.5,520,3
12,-1766689741,5.14,1,20,23.34,72.09,600,0,7.5,520,3
14,-1766688441,5.14,1,20,23.34,72.09,600,0,7.5,520,3
16,-1766687459,5.14,1,20,23.34,72.09,600,0,7.5,520,3
18,-1766686270,5.14,1,20,23.34,72.09,600,0,7.5,520,3
20,-1766685199,5.14,1,20,23.34,72.09,600,0,7.5,520,3
22,-1766684404,5.14,1,20,23.34,72.09,600,0,7.5,520,3
24,-1766683578,5.14,1,20,23.34,72.09,600,0,7.5,520,3
26,-1766682727,5.14,1,20,23.34,72.09,600,0,7.5,520,3
28,-1766681891,5.14,1,20,23.34,72.09,600,0,7.5,520,3
30,-1766681094,5.14,1,20,23.34,72.09,600,0,7.5,520,3
32,-1766680341,5.14,1,20,23.34,72.09,600,0,7.5,520,3
34,-1766679410,5.14,1,20,23.34,72.09,600,0,7.5,520,3
36,-1766678277,5.14,1,20,23.34,72.09,600,0,7.5,520,3
38,-1766677544,5.14,1,20,23.34,72.09,600,0,7.5,520,3
40,-1766676703,5.14,1,20,23.34,72.09,600,0,7.5,520,3
42,-1766675905,5.14,1,20,23.34,72.09,600,0,7.5,520,3
44,-1766675168,5.14,1,20,23.34,72.09,600,0,7.5,520,3
46,-1766674479,5.14,1,20,23.34,72.09,600,0,7.5,520,3
48,-1766673771,5.14,1,20,23.34,72.09,600,0,7.5,520,3
50,-1766673050,5.14,1,20,23.34,72.09,600,0,7.5,520,3
