"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,10900.0,4400.0,6500.0,9855.0,3520.0,6335.0,10843.0,4370.0,6473.0,10060.0,3625.0,6435.0,5228.0,278.0,4950.0,8586.0,2406.0,6180.0,1.0889017E7,3112164.0,3812191.0,2399339.0,750729.0,1360641.0,1.0,0.0,16.0,2974981.0,1574626.0,9314391.0,258179.0,2853985.0,837210.0
2,166.0,10884.0,4384.0,6500.0,9847.0,3513.0,6334.0,10823.0,4354.0,6469.0,10126.0,3626.0,6500.0,5226.0,276.0,4950.0,8585.0,2405.0,6180.0,1.0702055E7,3056241.0,3750732.0,2399852.0,753915.0,1359133.0,1.0,0.0,16.0,2914589.0,1565326.0,9136729.0,260725.0,2795516.0,836143.0
3,166.0,10900.0,4400.0,6500.0,9910.0,3564.0,6346.0,10847.0,4370.0,6477.0,10126.0,3626.0,6500.0,5234.0,284.0,4950.0,8639.0,2409.0,6230.0,1.2993851E7,3699098.0,4522199.0,2398507.0,745204.0,1350640.0,1.0,0.0,16.0,3565080.0,1870887.0,1.1122964E7,276363.0,3422735.0,957119.0
4,166.0,10891.0,4391.0,6500.0,9868.0,3528.0,6340.0,10833.0,4359.0,6474.0,10026.0,3539.0,6487.0,5236.0,286.0,4950.0,8497.0,2347.0,6150.0,1.2603465E7,3600296.0,4412414.0,2399703.0,748558.0,1351382.0,1.0,0.0,16.0,3465906.0,1840271.0,1.0763194E7,270479.0,3329817.0,946508.0
5,166.0,10857.0,4357.0,6500.0,9839.0,3551.0,6288.0,10772.0,4354.0,6418.0,10083.0,3583.0,6500.0,5240.0,290.0,4950.0,8602.0,2387.0,6215.0,1.289003E7,3677748.0,4496897.0,2402086.0,743882.0,1350379.0,1.0,0.0,16.0,3543224.0,1861065.0,1.1028965E7,274922.0,3402826.0,953673.0
6,166.0,10899.0,4399.0,6500.0,9908.0,3558.0,6350.0,10834.0,4365.0,6469.0,10040.0,3540.0,6500.0,5229.0,279.0,4950.0,8497.0,2347.0,6150.0,1.07495E7,3071423.0,3763286.0,2400263.0,743193.0,1348086.0,1.0,0.0,16.0,2931468.0,1557439.0,9192061.0,257357.0,2814066.0,831818.0
7,166.0,10892.0,4392.0,6500.0,9927.0,3572.0,6355.0,10839.0,4363.0,6476.0,10083.0,3583.0,6500.0,5231.0,281.0,4950.0,8548.0,2383.0,6165.0,1.0945104E7,3125111.0,3823176.0,2396597.0,747028.0,1353951.0,1.0,0.0,16.0,2985615.0,1574466.0,9370638.0,261245.0,2863866.0,837561.0
8,166.0,10900.0,4400.0,6500.0,9883.0,3537.0,6346.0,10842.0,4369.0,6473.0,10083.0,3583.0,6500.0,5222.0,272.0,4950.0,8597.0,2382.0,6215.0,1.0744039E7,3065059.0,3762994.0,2402893.0,748785.0,1357273.0,1.0,0.0,16.0,2929232.0,1563302.0,9180737.0,256030.0,2809029.0,833762.0
9,166.0,10899.0,4399.0,6500.0,9890.0,3550.0,6340.0,10836.0,4365.0,6471.0,10083.0,3583.0,6500.0,5239.0,289.0,4950.0,8601.0,2386.0,6215.0,1.2881345E7,3674549.0,4492753.0,2400030.0,752898.0,1355142.0,1.0,0.0,16.0,3541505.0,1858056.0,1.1023289E7,272559.0,3401990.0,951248.0
10,166.0,10899.0,4399.0,6500.0,9877.0,3537.0,6340.0,10847.0,4368.0,6479.0,10083.0,3583.0,6500.0,5225.0,275.0,4950.0,8544.0,2379.0,6165.0,1.2949723E7,3687758.0,4510692.0,2399744.0,748579.0,1354905.0,1.0,0.0,16.0,3552186.0,1871720.0,1.1078003E7,275931.0,3411827.0,958506.0
