"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,424.0,262.0,162.0,113.0,48.0,65.0,297.0,202.0,95.0,10763.0,4328.0,6435.0,4242.0,1187.0,3055.0,10334.0,3899.0,6435.0,27380.0,8547.0,19003.0,3373730.0,299112.0,2767974.0,2.0,0.0,17.0,6902.0,16241.0,11139.0,3419.0,5128.0,12101.0
3,166.0,440.0,281.0,159.0,117.0,52.0,65.0,299.0,204.0,95.0,10763.0,4328.0,6435.0,4076.0,1151.0,2925.0,10350.0,3915.0,6435.0,27830.0,8705.0,19367.0,3342485.0,295035.0,2747157.0,2.0,0.0,17.0,6817.0,16644.0,11186.0,3520.0,5185.0,12550.0
5,166.0,439.0,282.0,157.0,102.0,50.0,52.0,305.0,210.0,95.0,10763.0,4328.0,6435.0,4153.0,1163.0,2990.0,10335.0,3900.0,6435.0,28077.0,8802.0,20031.0,3358993.0,295105.0,2763802.0,2.0,0.0,17.0,6842.0,17049.0,11028.0,3825.0,4977.0,13189.0
7,166.0,502.0,281.0,221.0,122.0,57.0,65.0,315.0,220.0,95.0,10776.0,4341.0,6435.0,4140.0,1150.0,2990.0,10356.0,3921.0,6435.0,31591.0,10124.0,21584.0,3355851.0,294424.0,2758726.0,2.0,0.0,17.0,7917.0,17946.0,13645.0,4196.0,5928.0,13667.0
9,166.0,508.0,287.0,221.0,117.0,52.0,65.0,306.0,211.0,95.0,10776.0,4341.0,6435.0,4138.0,1148.0,2990.0,10340.0,3905.0,6435.0,31145.0,9713.0,21433.0,3355278.0,293886.0,2753900.0,2.0,0.0,17.0,7934.0,18424.0,12721.0,3751.0,5962.0,13499.0
2,166.0,507.0,282.0,225.0,119.0,54.0,65.0,308.0,212.0,96.0,10763.0,4328.0,6435.0,4160.0,1170.0,2990.0,10343.0,3908.0,6435.0,32557.0,10198.0,21319.0,3351696.0,294550.0,2752634.0,2.0,0.0,17.0,8259.0,17557.0,15000.0,3992.0,6206.0,13060.0
4,166.0,465.0,293.0,172.0,121.0,56.0,65.0,316.0,221.0,95.0,10763.0,4328.0,6435.0,4150.0,1160.0,2990.0,10336.0,3901.0,6435.0,31300.0,9472.0,21403.0,3363563.0,292138.0,2768216.0,2.0,0.0,17.0,7504.0,18598.0,12702.0,4114.0,5358.0,13899.0
6,166.0,416.0,260.0,156.0,101.0,50.0,51.0,281.0,200.0,81.0,10763.0,4328.0,6435.0,4159.0,1169.0,2990.0,10351.0,3916.0,6435.0,26050.0,7506.0,18297.0,3337765.0,293821.0,2732208.0,2.0,0.0,17.0,5523.0,16333.0,9717.0,3641.0,3865.0,12774.0
8,166.0,427.0,270.0,157.0,108.0,43.0,65.0,300.0,205.0,95.0,10776.0,4341.0,6435.0,4078.0,1153.0,2925.0,10350.0,3915.0,6435.0,27978.0,7636.0,18901.0,3356683.0,288925.0,2757864.0,2.0,0.0,17.0,6064.0,17093.0,10885.0,3280.0,4356.0,12837.0
10,166.0,444.0,282.0,162.0,120.0,55.0,65.0,317.0,222.0,95.0,10763.0,4328.0,6435.0,4068.0,1143.0,2925.0,10351.0,3916.0,6435.0,29532.0,8869.0,20511.0,3342121.0,288133.0,2746049.0,2.0,0.0,17.0,6878.0,17956.0,11576.0,3867.0,5002.0,13633.0
